Adsorbent,CO2_20C_0.5bar,CO2_20C_1bar,CO2_20C_5bar
TEVZIE_clean,2.141969077,2.144192402,2.144399397
TEVZOK_clean,2.130436974,2.139349634,2.14241136
TEVZUQ_clean,2.144399397,2.144223675,2.144144749
TEWFOS_clean,1.030242134,1.800789762,3.563441312
TEWFUY_clean,0.965855225,1.672816703,3.85045899
TEWGEJ_clean,1.47057931,2.071319692,3.88335129
TEZKAM_clean,3.885581819,4.228709496,5.489808679
TIDLEZ_clean,0.954514906,1.824259636,5.710169115
TIDLID_clean,3.221673918,3.361536527,4.009359196
TIFZIR_clean,8.875110329,8.973055344,9.233357588
TIGSOT_clean,1.369865316,1.412429472,1.715769413
TIGVUC_clean,3.999600778,4.420977409,5.552481643
TIKMEH_clean,3.083029551,3.226680519,3.512452374
TILHAZ_clean,7.317818211,7.793183555,8.436980774
TILPUA_clean,4.753839816,5.041558809,5.647724809
TILVOZ_clean,0.204148106,0.41305988,2.1250602
TILVUF_clean,0.201557989,0.407527274,2.067380981
TILWAM_clean,0.214718846,0.431513501,2.187599385
TILWEQ_clean,0.214320311,0.422818041,2.191715478
TIRKEM_clean,4.077954198,4.110137578,4.221487738
TIRLIQ_clean,3.444684267,3.498439876,3.56507528
TIRQOB_clean,7.91651483,8.042845258,8.355443651
TIRRIW_clean,5.532908427,6.122816776,7.194083502
TISGUY_clean,4.611030945,4.566870595,5.083013751
TISHAF_clean,10.98906497,11.39574331,12.45486225
TISPAO_clean,10.82640098,11.08456358,11.1395624
TIVYAZ_clean,11.90340683,12.49279334,13.50490672
TIVYAZ01_clean,14.74562251,15.25188116,16.80082814
TIXCIO_clean,2.446493784,4.722276819,10.24441414
TIXMET_clean,0.328246507,0.648309349,2.866578043
TIXMIX_clean,5.973720875,6.18157406,6.715359307
TIXVON_clean,8.785436048,9.417018068,10.54794061
TOFLIL_clean,4.172272677,4.627634436,5.484555952
TOFQEM_clean,0.507077089,0.960196581,2.748148795
TOFTIT_clean,14.85116729,15.99708856,18.91142334
TOHDAX_clean,0.999317691,1.039242726,1.126985715
TOHDEB_clean,0.601258984,0.614419594,0.676651318
TOHDIF_clean,1.088170481,1.417684334,1.958392114
TOHQEO_clean,6.301014974,6.883159848,8.105450774
TOHSAL_clean,15.25955486,16.83490733,21.71677629
TOHYUL_clean,2.15139963,2.613361053,3.588305274
TOHYUM_clean,5.293991303,5.823030981,6.687658357
TOJLOT_clean,0.756328886,1.581093161,7.414197635
TOKDON_clean,8.233959907,8.946725781,9.586103372
TOLGOR_clean,5.689337993,6.148227666,6.735474725
TOLYOJ_clean,8.460830013,9.188051184,10.86551091
TONBOO_clean,4.136813341,4.248397635,4.377273379
TONLOY_clean,0.472150421,1.009078242,2.638399992
TONLOZ_clean,9.04180643,9.12039165,9.374174382
TONQOD_clean,15.01173555,16.41815304,18.99662691
TONTIB_clean,2.303147287,4.650075345,10.77759224
TONTOH_clean,1.955730231,3.987506631,10.11155818
TONTUN_clean,2.090984736,4.208838425,10.15280715
TONVAV_clean,2.25294502,4.556692802,10.47864928
TONWUO_clean,1.197107666,1.601361145,2.372777587
TONWUO01_clean,0.289875138,0.520740437,1.552454386
TOPKIT_clean,13.7852137,14.28937818,15.48528616
TORXAB_clean,0.224169924,0.370992651,0.845944722
TOTVEF_clean,0.078298375,0.133820038,0.314545127
TOVHET_clean,10.24771317,10.51655324,11.83866652
TOVHUJ_clean,13.73317123,14.5138786,17.28640779
TOVJAR_clean,15.57098048,18.38732472,26.84872081
TOVJEV_clean,15.29035353,18.20796486,28.2965281
TOVJIZ_clean,15.76260923,18.22792726,26.16403005
TOVJOF_clean,16.00563226,18.19119155,24.91822054
TOVJUL_clean,15.68754943,16.00173714,16.92391816
TOVKEW_clean,13.00905541,14.71282849,20.35126156
TOVKIA_clean,14.94690549,15.85786087,17.7662924
TOVKOG_clean,18.49270157,22.10667789,32.67596936
TOWLIC_clean,12.37627727,12.55078936,12.58596482
TOWNEA_clean,12.49110745,13.85897415,16.78231593
TOWNOK_clean,10.13782491,10.69679196,11.72536328
TOWNUQ_clean,9.649946138,10.15386897,11.40498991
TOWPEC_clean,13.01044205,13.31294169,14.62631691
TOWXEK_clean,7.192121807,7.75938622,9.045597201
TOXHAR_clean,6.308256994,6.312157246,6.318308782
TOXHEV_clean,7.845648158,8.162056165,8.508443979
TOXMUQ_clean,6.539319986,7.224682377,8.863076665
TOXNEB_clean,6.519718586,6.893307069,8.199845696
TOXNIF_clean,6.341882262,6.817643031,8.091136537
TUBCEA_clean,1.491769893,1.8104357,2.728169176
TUBJAD_clean,2.3169995,2.423192831,2.836924665
TUBLIN_clean,3.077698856,3.098709494,3.140575721
TUCJAD_clean,5.917273547,6.013161983,6.382555683
TUDQOZ_clean,1.035242337,1.238870776,1.745894319
TUGTAR_clean,3.05981975,3.472413371,4.663184582
TUJGAI_clean,1.37812519,1.657871555,2.265048425
TUJGIQ_clean,1.681465014,2.484961321,4.14968659
TUKCOT_clean,2.449722498,3.493160953,5.534642093
TUMDAI_clean,3.545801206,3.932186001,4.832662416
TUMQID_clean,3.313106662,3.693212697,4.913084798
TUMRIE_clean,5.702676611,5.858153685,6.45187138
TUMROK_clean,2.954435166,3.283148882,4.485614368
TUNJET_clean,1.895277644,2.294591276,3.16599297
TUPDOZ_clean,2.672978537,2.878386913,3.503895036
TUPGIU_clean,4.295252998,4.911450436,7.133585982
TURDIV_clean,1.756041588,2.397121029,4.729461001
TURDOB_clean,1.961605521,2.520479861,4.509751071
TURDUH_clean,2.062343885,2.664459124,4.696233965
TURFAP_clean,1.978833037,2.725433507,4.752017392
TURFET_clean,1.876189186,2.64413954,5.003277436
TUTHIA_clean,6.657712057,7.172465272,7.720840326
TUTHOG_clean,6.66262607,7.123214621,7.74850959
TUTJAU_clean,5.931313093,6.474362057,7.670987172
TUYFIE_clean,5.876526676,6.541683541,8.118392275
TUYHOL_clean,2.064783584,2.392651725,2.894435505
TUYHUR_clean,6.206450313,6.435687608,7.455741547
TUYLIJ_clean,4.590725068,4.654459703,4.601438212
TUYNEI_clean,7.683562293,7.867953218,8.287011108
UBIBUF_clean,17.06248516,17.47988874,18.48293186
UBIPAY_clean,6.204178347,6.213037408,6.265857136
UBULIO_SL,16.48984837,18.62708982,24.97113579
UBULUA_clean,1.081247819,1.94737246,5.309067772
UBUMAH_clean,12.74673956,13.71902514,16.37396574
UBUROY_clean,0.088233006,0.175511273,0.897652587
UCABAE_clean,3.681414147,4.300614895,5.424693895
UCAJUF_clean,8.201330781,9.108666984,12.03610899
UCAXEC_clean,1.138212723,1.600811998,2.830770866
UCEXIK_clean,4.201774622,4.592591835,5.673242153
UCEXOQ_clean,4.082754649,4.476944877,5.502084482
UCOCUM_neutral,13.2341136,13.23932649,13.30055588
UCOHUR_clean,1.207902664,2.081069354,5.194995398
UCOJAZ_clean,1.094393812,1.945856349,5.147842569
UCOJED_clean,1.110271832,1.931395034,4.957827057
UCOJIH_clean,1.030975212,1.865091676,5.401731579
UCOXOZ_clean,4.0611678,4.396236377,5.399086538
UCUTIW_clean,7.134560957,7.333307611,7.940441782
UDANIY_clean,20.8718292,23.42192532,29.44431108
UDAWOO_clean,0.644582692,1.30168911,4.123204953
UDAWUU_clean,0.559675791,1.084366589,4.273635885
UDAXAB_clean,0.873270046,1.699582742,4.032895328
UDAXEF_clean,0.573975454,1.108288456,3.843520347
UDAXIJ_clean,0.775785815,1.469283626,3.851783082
UDEMEW_manual,14.54186947,14.76598944,15.56677987
UDICAN_clean,1.128462389,1.162888,1.283669025
UDOVOA_clean,4.864007769,5.303304085,6.11688124
UFASEA_ion_b,1.754429524,1.739338186,1.781463167
UFEMIC_clean,0.183381684,0.354296821,1.614505679
UFENAW_clean,15.15847169,16.01939079,17.90011598
UFEVIL_clean,1.035291226,1.924475826,4.946778482
UFEXIN_clean,0.778490756,1.69213184,2.654544972
UFEXOT_clean,0.708105322,1.628254607,2.63695097
UFOFIF_clean,0.347657061,0.645149674,1.881514708
UFUNIS_clean,1.175391553,1.517815954,2.187245915
UFUQIV_clean,1.126475487,2.362932732,9.42262691
UGOCAW_clean,6.41136738,6.77995926,7.988368778
UGOFED_clean,5.974074641,6.248693687,6.906051926
UGUGUZ_clean,6.659535918,6.789421142,6.87868923
UGUHAG_clean,7.178279392,7.304109174,7.508030136
UGUHEK_clean,6.821570772,6.924017811,6.99179646
UHASED_clean,8.074527862,8.106556727,8.135765502
UHAXUW_clean,2.197490978,2.267859534,2.672265933
UHOHEG_clean,2.460447346,2.554954732,2.662225631
UHUPET_clean,13.07301131,14.57382212,18.79485606
UHUPOD01_clean,22.26846468,25.40152028,38.40933968
UJAQEC_clean,7.29310588,7.598526197,8.291306948
UJAQUS_clean,8.38228004,8.773964927,9.618987844
UJEGUL_clean,3.980078747,4.149328749,4.634232019
UJILAA_clean,0.095480172,0.19243356,0.990242878
UJOWEW_clean,0.425624309,0.838114851,3.32836878
UJULIW_clean,0.374813788,0.728368016,1.400249994
UJUPUM_clean,0.504958586,1.046064435,5.214703903
UJUQIB_clean,6.998429237,8.914307326,12.75373856
UKAJOH_clean,2.501525058,2.696680912,3.047331656
UKAZEM_clean,22.41982872,23.18345489,25.7187898
UKEXEP_clean,3.036043491,3.289283415,4.275517797
UKIQIP_clean,15.89680339,16.54390896,18.02643315
UKIQOV_clean,16.63268193,17.4224811,20.10561428
UKIQUB_clean,14.80811753,15.43714246,18.34933334
UKOLOV_clean,4.276794941,4.422528072,5.060072778
UKOZOK_clean,3.262825274,3.545195782,3.743483871
UKOZOL_clean,6.016199964,6.644978752,8.204886746
UKUBIM_clean,5.298521858,5.77968271,6.617658988
UKUBOS_clean,5.83828939,6.241472631,6.999253394
UKUBUY_clean,6.14735758,6.582126748,7.308607858
UKUCAF_clean,5.873516542,6.249704722,6.968844044
UKUPIB_clean,10.28515052,10.74104348,11.99554824
UKUPUL_clean,5.608304666,5.725913075,5.863585124
ULAQAB_clean,7.677256667,7.675875047,7.712376842
ULAQEF_clean,7.705356239,7.684358496,7.813281681
ULASAD_clean,0.249557302,0.507432106,2.70390024
ULEGOH_clean,1.145773023,1.240572612,1.370035355
ULILEI_clean,2.544805629,3.065500508,3.794184539
ULIMIN_clean,2.801781178,2.99987288,3.419866767
ULOGAE_clean,9.621321803,9.855675487,10.33520473
ULOJUC_clean,0.697251747,1.315158166,3.81477426
ULOJUC01_clean,0.921205832,1.666658394,3.80902219
ULOKAJ_clean,0.430892827,0.844530428,3.838666589
ULOKEN_clean,0.461688557,0.911858668,3.814101095
ULOKOX_clean,0.526166256,1.006922411,3.792525035
ULOKUD_clean,0.589583044,1.187971062,4.098268935
ULOKUD01_clean,0.809493338,1.528439733,3.849240524
ULOLAK_clean,0.574397462,1.093246763,3.970230884
ULOLEO_clean,0.471405182,0.924358312,3.850228005
ULOLIS_clean,0.455042638,0.881726825,3.807191651
ULOMAL_clean,0.425039045,0.842652241,3.816955854
ULUVUT_clean,1.404034718,2.442514361,5.337412774
UMABIV_clean,6.156031342,6.719608916,7.776478499
UMABOB_clean,5.217130499,5.781380149,7.139166817
UMEDEX_clean,0.470619961,0.921172245,3.851747359
UMEDIB_clean,0.466432232,0.90988383,3.663487635
UMEDOH_clean,0.470894131,0.922965199,3.86915026
UMEKAA_clean,7.554919469,8.814599623,11.72408679
UMEKEE_clean,9.298616872,10.74542593,13.91295666
UMEKII_clean,3.339902691,3.851989903,5.335854748
UMESIQ_clean,2.983944041,3.042757534,3.520530961
UMEXUF_clean,2.170660757,2.34851064,2.7941694
UMEXUF01_clean,2.200091361,2.295062792,2.621150541
UMIGAA_clean,10.41324315,10.7770531,11.47754652
UMOBEF_clean,16.56254353,18.28840747,22.69692485
UMOBEF01_clean,16.42770091,18.00845345,22.53689435
UMOBEF02_clean,16.40193556,17.97674017,22.35233157
UMOBEF03_clean,15.53917854,17.03326983,21.31496802
UMOBEF04_clean,12.8837477,13.76743971,17.12344345
UMOBEF05_clean,12.77584915,13.6993696,16.35054754
UMOBEF06_clean,12.78119584,13.73908594,16.17058074
UMOBEF07_clean,12.60853913,13.36266048,15.56749155
UMOBEF08_clean,12.61375674,13.41485697,15.4387803
UMOBEF09_clean,12.34373181,13.04004163,14.88076093
UMODEH_clean,15.76321878,17.00326926,20.20987792
UMODEH01_clean,15.61218432,17.01386742,20.49957849
UMODEH02_clean,15.76724194,17.12152398,20.94682613
UMODEH03_clean,15.76620742,17.06683195,20.65576589
UMODEH04_clean,15.92382344,17.104896,20.34974605
UMODEH06_clean,15.48783081,16.86131565,19.97104326
UMODEH07_clean,15.35151948,16.71991051,20.04625178
UMODEH08_clean,12.28299563,12.98540047,15.83182274
UMODEH09_clean,11.76847743,12.24153242,14.28062904
UMODEH10_clean,11.56275751,11.93645515,13.79850305
UMODEH11_clean,11.38534095,11.71388393,12.73531081
UMODEH12_clean,11.40375554,11.72160512,12.84718101
UMODEH13_clean,11.29775094,11.57697487,12.53034626
UMODEH14_clean,15.9573093,17.2621015,20.43003525
UMODEH15_clean,15.75080116,17.14219483,20.55430008
UMODEH16_clean,16.70082265,18.30868219,21.96413789
UMODEH17_clean,15.22796076,16.60369857,20.13418006
UMODEH18_clean,16.25127278,17.42741573,20.56695416
UMODEH19_clean,12.73780761,13.60343568,16.93413314
UMODEH20_clean,14.19415239,15.53974111,19.38023275
UMODEH21_clean,14.66162093,15.74083029,19.56586642
UMODEH22_clean,15.53308072,16.70122004,20.0706732
UMODEH23_clean,15.82092243,17.01585766,20.46809273
UMODEH24_clean,15.82753356,17.12167505,20.48858294
UMODEH25_clean,14.24749789,15.35079696,19.42510826
UMOKIS_clean,6.649769843,7.229830029,8.698498997
UMOVEZ_clean,16.36365271,17.99651341,22.30599471
UMOVEZ01_clean,15.1889872,16.53984557,21.04550698
UMOVEZ02_clean,15.33051828,16.65291757,21.18488104
UMOVEZ03_clean,15.96001143,17.4243902,21.52858094
UMOVEZ04_clean,16.30228124,17.79254085,22.10894838
UMOVEZ05_clean,15.17550837,16.54289597,21.04836375
UMOVID_clean,16.39289646,18.02272715,22.55508805
UMOVOJ_clean,16.63133039,18.25670437,22.87659272
UMOYOM_clean,14.10287743,15.30301766,18.39184961
UMOYOM01_clean,14.16249302,15.30637435,18.49917736
UMOYOM02_clean,14.42173948,15.53200618,18.62703281
UMOYOM03_clean,14.94998173,15.94027736,18.7855589
UMOYOM04_clean,14.97597305,16.09079079,19.00337314
UMOYOM05_clean,14.2656701,15.48713671,18.57331685
UMOYOM06_clean,15.39930939,16.69633253,19.40542047
UMOYOM07_clean,15.50362333,16.68416788,19.48014481
UMOYOM08_clean,14.73302428,16.02207321,18.83387877
UMOYOM09_clean,14.88788285,16.01500776,18.79433487
UMOYOM10_clean,14.81123385,15.8768015,18.49637104
UMOYOM11_clean,13.53056004,14.75636261,18.21714947
UMOYOM12_clean,13.2680207,14.4866911,19.04004527
UMOYOM13_clean,11.69831576,12.61393606,15.28534443
UMOYOM14_clean,11.46100344,12.1749967,14.62124079
UMOYOM15_clean,11.20430625,11.79341327,13.81876871
UMOYOM16_clean,10.89323966,11.30447412,13.04007255
UMOYOM17_clean,11.66408297,12.20012437,13.98322099
UMOYOM18_clean,10.69251535,11.15745023,13.2070814
UMOYOM19_clean,10.74868703,11.09312252,12.2892098
UMOZUT_clean,14.81737153,15.96113212,19.7956662
UMUBAH_clean,14.66663921,16.07038809,19.70484453
UMUBEL_clean,15.38118579,16.66513966,20.15436812
UMUBIP_clean,15.88356554,17.04809551,20.34285577
UMUBOV_clean,13.85687668,15.22802973,19.27157779
UMUXEG_clean,0.193547501,0.39078872,1.824521162
UNACES01_clean,6.416461602,6.836613218,8.80832848
UNADIX_clean,5.85650002,6.016550907,6.356006051
UNAGOH_clean,11.02659715,11.18186355,12.07571124
UNAGUN_clean,11.03042898,11.18559791,12.23614917
UNECOH_clean,10.53042535,10.9196762,11.63904184
UNECUN_clean,9.806224235,10.06342018,10.79921697
UNIMAG_clean,0.276140462,0.557544304,2.651869853
UQETOB_clean,13.20962485,14.07606361,15.4362195
UQOWUU_clean,1.045735108,1.775074925,3.58981343
UQOYOP_clean,2.463263108,3.41136092,5.059463252
UQULAU_clean,5.864562549,6.273064818,7.509865277
URENEM_clean,13.99331943,15.42232381,18.43504649
URUWEL_clean,0.295368669,0.618912867,3.235260048
URUWIP_clean,0.395054054,0.809337814,3.099550754
USAHAZ_clean,10.27965289,11.17392462,13.39139671
USAWIW_clean,1.727679369,2.277660504,4.689422873
USEVOF_clean,10.22826761,10.37841134,10.9438815
USIRUL_clean,0.904888164,1.040415257,1.19960527
USISEW_clean,0.940300207,1.067153333,1.202909407
USORUR_clean,12.78589847,13.55982908,15.59018847
USOXEH_clean,1.08465351,1.900258857,4.180565007
USUBUG_clean,1.52534148,2.598365817,5.533473816
USUVIP_clean,6.185028464,6.330425628,6.709138783
UTACOJ_clean,5.176770301,5.726715254,8.134919301
UTACUP_clean,3.933974484,4.298322529,5.166904302
UTELIQ_clean,11.45061824,12.00007966,12.521978
UTEMAJ_clean,13.53508694,14.21676956,15.3502896
UTEWOG_clean,1.846709957,2.979711696,8.244673097
UTEXIB_clean,1.707708583,2.781111459,5.534815526
UTOCAJ_clean,4.295995809,5.329256869,6.628539703
UTOCEN_clean,4.527947829,5.50244687,6.760648565
UTULEB_clean,6.614469956,7.29189121,8.774878573
UTULIF_clean,0.511014176,1.039343187,2.928256585
UVANUC_clean,3.589606293,3.75497404,4.173827807
UVEVAT_clean,10.5764827,10.73073778,11.36560934
UVEVUN_clean,13.5497976,14.48666829,16.06317475
UVINAP_clean,0.576122464,0.869865238,1.585215471
UVIPIZ_clean,13.42849453,13.44386972,13.67864622
UVIPOF_clean,13.40978143,13.43411623,13.64218871
UVUCEV_clean,2.85199531,2.953248332,3.503109713
UVUDEW_clean,0.522161836,0.842170265,1.483449393
UVUDUM_clean,0.829864169,1.206574111,1.670397196
UVUFUN_clean,4.903629408,5.174743534,6.016985542
UVUQAE_clean,4.941134512,5.325523005,6.150960184
UVUQOT_clean,1.040290948,1.913958329,4.197953323
UVUWAL_clean,5.262427104,5.645121325,6.314731962
UWALEL_clean,8.476386923,8.791881039,10.20212381
UWELIS_clean,10.68616816,11.00412197,11.73319077
UWODAN_clean,6.206456915,6.400171161,7.035295597
UWOWAF_clean,8.785410442,9.09591827,9.44390869
UWUKII_clean,7.235060779,7.860242985,9.692337081
UWUTIQ_clean,6.161070263,6.411837477,7.8741942
UXABOL_clean,2.340523388,2.619644982,3.139981854
UXACAY_clean,1.906521931,1.93274238,2.73026462
UXAXEY_clean,4.517789846,4.847406588,5.381402174
UXINAR_clean,4.555532976,4.872125337,5.309952826
UXIQOJ_clean,7.640401901,7.900759368,8.563498814
UXISUR_clean,13.23445523,13.23517336,13.29565557
UXOHOG_clean,14.95566268,16.48680575,20.77498267
UXUNUX_clean,1.117696897,2.325012717,9.323096744
UXUPEJ_clean,1.116327321,2.332203512,9.406395664
UXUPIN_clean,1.094975231,2.297575469,9.627759932
UXUZAP_clean,3.43221961,3.732855188,4.75429489
UYAMIS_clean,4.330820529,4.783674253,5.694015076
UYAMOY_clean,3.261369767,3.832091996,5.272085124
UYAQAN_clean,0.559795609,0.974236064,2.315042353
UZANOZ_clean,4.235511261,4.287343721,4.565773578
UZAROE_clean,8.602668986,8.745523762,9.133233538
UZATAR_clean,2.437001322,2.744909715,3.262542807
UZEKEQ_clean,2.545157116,2.713129304,2.921095147
UZIJUJ_clean,5.703038276,6.651991032,8.65809102
UZOBAN_clean,1.895324281,3.391850564,8.357765095
UZOBES_clean,5.185936491,5.414389839,5.822102662
UZUNAF_clean,0.767765461,1.434991189,3.081663446
UZUNAF01_clean,0.690453488,1.379676205,3.051176574
UZUTUG_clean,1.191615516,2.036722556,3.907570651
UZUXOE_clean,0.738564494,1.091296237,1.846181619
UZUZUL_clean,6.869450989,6.925028417,7.161600133
VACFUB_clean_h,0.720693946,1.928736081,6.207882854
VACFUB01_clean,0.991581305,2.376105928,6.098934695
VADWON_clean,1.021793074,1.51686601,2.528123927
VAFWAB_clean,4.828815797,5.060569603,5.34567962
VAGJET_clean,0.872590451,0.978082259,1.225494552
VAGMAT_clean,15.51014974,18.68421713,28.20809739
VAGMEX_clean,14.82735289,17.89725178,29.11619782
VAGTAA_clean,13.36643724,13.41489923,13.18853746
VAGTAA01_clean,11.50608477,11.71316741,11.79620597
VAGTAB_clean,2.129507122,2.326129501,2.740807743
VAGTUU_clean,4.735002832,4.99410447,5.948953905
VAHJEW_clean,5.528131465,5.999579689,7.156068995
VAHJIA_clean,5.354937623,5.700445512,6.22779105
VAHQAY_clean,2.172041113,2.317079644,2.708843195
VAHTOQ_clean,7.118094225,7.345932578,7.674283901
VAJGAR_clean,4.387162645,5.217720969,6.492127469
VAJTEH_clean,1.109698966,1.300301038,2.026092986
VAJVEJ_clean,2.208361224,2.209321877,2.212037018
VAKBIU_clean,5.349949365,5.77350075,6.229153002
VAKLIF_clean,13.36426421,15.02289969,19.18046368
VAKNAZ_clean,12.14409325,12.8129902,14.50296639
VAKNED_clean,15.21906304,16.23279373,18.05738999
VAKPOP_clean,0.568057909,1.108886073,3.956638364
VAKPUV_clean,1.341292624,1.57912334,2.371284658
VAKQAC_clean,0.695424214,1.304970081,3.817129024
VALVAI_clean,4.152898811,4.290655258,4.632054642
VALWUD_clean,13.96940555,14.31825961,14.54846015
VALXAK_clean,16.65728522,16.81543049,17.07444761
VALXEO_clean,14.1851435,14.3885302,14.67929686
VALXIS_clean,13.85189086,14.17257399,14.36818955
VALXOY_clean,15.89249317,16.13195814,16.72692501
VAMPUX_clean,2.878352262,4.445902129,6.065114738
VAMQAE_clean,0.013343459,0.028305314,0.133930526
VAMQIM_clean,2.937927228,4.369671069,6.045821235
VAMQOS_clean,2.773798006,4.406156695,6.041215121
VAMYEQ_clean,14.77210852,16.53161833,21.01905598
VAMYUG_clean,14.61328569,16.59290964,21.09352642
VAMZER_clean,9.738230318,11.0761875,14.29178386
VANHEA_clean,11.24999629,12.12274895,14.19659806
VAQSEO_clean,2.45266447,2.43791882,2.453888003
VAQTUF_clean,9.077877966,9.804144254,10.86745624
VARHIH_clean,2.606365948,4.770037707,8.909553616
VARHON_clean,2.068295675,4.098024157,9.332562066
VARJEF_clean,2.505869704,4.863197168,10.49967479
VASFAZ_clean,4.60912549,4.8160719,5.087599325
VASFIH_clean,4.702643844,4.816161577,5.126565861
VASKOR_clean,5.425151712,5.34139347,5.443988504
VATVIY_clean,3.334143772,3.605700675,4.039758535
VATVOE_clean,3.286593456,3.594493432,4.076798793
VATVUK_clean,3.642849464,3.745424104,3.810315176
VAXMUF_clean,0.703159256,1.306579871,3.903428762
VAXTEV_clean,3.577617175,3.877433732,4.688733692
VAZROF_clean,2.218185523,2.596428153,3.231132044
VAZTOG_clean,24.37883362,26.72912989,30.74860496
VAZTUM_clean,24.42811554,26.82889912,30.78022306
VEBHUG_SL,19.39716812,21.79423816,27.54990803
VECWUX_clean,5.381195773,5.583040641,6.11370052
VECZEI_clean,6.237576617,6.559406827,8.407391655
VEDFAN_clean,7.545215314,7.763716318,8.269477726
VEDFIV_clean,7.609208175,7.803116734,7.985237427
VEDFOB_clean,7.707585742,7.869704772,8.050677492
VEDFUH_clean,6.865453569,7.201616319,7.872217633
VEDGAO_clean,7.56038147,7.780034898,7.998176604
VEDGES_clean,6.57737668,6.883117014,7.634393517
VEDGIW_clean,6.761762174,7.098382112,7.748047366
VEGBUG_clean,19.15321887,20.56700567,24.21056437
VEHJID_clean,8.47150717,8.673092299,9.466996887
VEHJID01_clean,18.43503682,19.10279174,20.78511765
VEHJOJ_clean,17.34103346,17.49733466,17.95867179
VEHJUP_clean,17.25473988,17.45926349,17.91697905
VEHKIE_SL,12.77031791,12.83554206,12.85532172
VEHLIE_clean,8.275111786,8.339222791,8.614662777
VEHPUU_clean,0.055768052,0.112356668,0.583596489
VEJHEZ_clean,13.79980424,15.72057622,20.16419747
VEJHID_clean,13.05765783,14.7435708,21.14681576
VEJYIT_clean,1.39761847,2.545213048,6.419720745
VEJYIT01_clean,1.357086682,2.519018379,6.497376874
VEJYOZ_clean,1.143929386,1.808530382,5.383895267
VEJZIU_clean,0.612708315,1.28285238,6.154707513
VELBAQ_clean,8.516714896,9.830311046,13.01684604
VEMDAT_clean,4.211552911,4.579643722,5.148409818
VEMMAC_clean,1.169968569,2.397927316,8.343504991
VEMMEG_clean,0.894804029,1.842813721,7.822482722
VEMMIK_clean,2.852420881,3.154405334,5.183166464
VEMMOQ_clean,0.753513694,1.588200127,7.903634086
VEMSUC_clean,5.613454954,5.672365425,5.879857098
VEMSUC01_clean,5.619863157,5.662540642,5.763507335
VEQBID_clean,4.2916197,4.579061167,4.967840923
VERPOZ_clean,1.577223945,1.771347899,2.383989445
VETMIS_clean,11.98078213,14.56519053,26.36745482
VEWKUF_clean,12.93041534,15.22812294,22.70906667
VEWLAM_clean,14.16376326,16.32089027,23.13952097
VEWXAY_clean,8.669702464,9.712743151,11.55145683
VEXTUO_manual,8.593956763,9.084295293,9.98927196
VEXVAW_clean,9.329361291,9.653902051,10.7078359
VEYREX_clean,1.176993374,2.161716539,4.760042034
VEYREY_clean,9.956590057,10.34921233,11.1541848
VICDOC_clean,2.804988248,3.490348554,4.644425614
VICLAW_clean,3.861471846,4.167562929,4.646088824
VICSIL_clean,5.811517487,6.384189025,7.178755902
VICYUD_clean,8.520607767,8.61162705,8.8490937
VIDVUB_clean,13.42676903,14.21534233,16.47722111
VIDWIQ_clean,4.436707396,4.454171552,4.835657432
VIDXOX_clean,4.04897129,4.481291357,6.169175435
VIGDIY_clean,3.904030479,3.939348153,4.186583765
VILXOE_clean,3.96377088,4.128206314,4.264518235
VIMRAM_clean,7.666324973,7.916684281,8.533642247
VINHIL_clean,18.8551937,19.10113016,20.2670369
VINHOR_clean,20.89965093,21.20500884,22.29110736
VIPYOK_clean,3.845619722,3.854859826,3.869094834
VIPZAX_clean,3.762341658,3.795854519,4.000476125
VIQFIL_clean,0.036223165,0.074662425,0.377435164
VIQQUJ_clean,4.011594716,4.38433218,5.182073067
VIRKIQ_clean,0.441276042,0.769468014,1.975965285
VIRPOC_clean,4.656021373,5.076780461,6.035230272
VIRQES_clean,1.418245157,1.843409566,2.543632548
VIRXIF_clean,3.793835481,4.412008026,5.476463621
VIVXOP_clean,5.099157469,5.370830563,5.825600692
VIWHUG_clean,2.621525137,2.667045729,2.877431855
VIWKOD_clean,4.526245145,4.888554861,5.836086319
VIWMIZ_clean,1.201375732,2.209563516,6.265126142
VIWMOF_clean,1.176584119,2.117254426,6.689162352
VIWZOR_clean,7.595870987,7.922927199,8.318707445
VIXCUB_clean,10.16969875,10.24693348,10.39429143
VIXPUP_clean,18.38363992,18.49497248,19.64407471
VIXPUP01_clean,16.82613526,17.37454752,19.2250232
VIXWEF_clean,13.02130225,13.93759714,16.68837148
VIYSON_clean,4.985933568,5.076180469,5.852363618
VIYTAA_clean,5.465223532,5.894992304,6.820619827
VIYVIK_clean,5.090338317,5.152758715,6.130977715
VIZSOO_clean,1.590755869,2.861975687,9.917857125
VIZSUU_clean,0.525933026,1.070579812,6.998170898
VIZTIJ_clean,0.434870396,0.880889442,3.949923987
VOBKAA_clean,7.409634625,7.664887689,7.878258747
VOBRUB_clean,5.638868146,5.987355886,6.824237796
VOCQAF_clean,3.684030057,3.934415025,4.335791786
VOCQEJ_clean,3.725427315,3.945613058,4.313752118
VOFFED_clean,1.662935172,1.974620142,2.679399761
VOGPEO_clean,16.62104559,17.18135931,18.89037436
VOGTIV_clean_h,4.428551244,6.161924676,7.881621419
VOJGOS_clean,10.12285458,10.42267928,11.66944032
VOLPET_clean,15.2738103,15.98656012,17.56786975
