Adsorbent,O2_20C_0.001bar,O2_20C_0.5bar,O2_20C_1bar,O2_20C_5bar,O2_20C_15bar
WECFAN01_clean,0.0001112153,0.064475373,0.125759547,0.532605572,1.132428315
WECJIZ_clean,0.0002927957,0.147115183,0.276217405,1.011813988,2.019211067
WEDQED_clean,0.0002763614,0.120939612,0.231963633,0.841480664,1.620862275
WEFCAN_clean,0.0006133484,0.2846714,0.540831391,2.190458208,4.657566977
WEFXEM_clean,0.0002549925,0.119334059,0.233482453,1.044917767,2.466940086
WEGKIE_clean,0.000200428,0.085476335,0.169082009,0.798029865,2.026546799
WEHHEY_clean,0.0004201799,0.19930366,0.374294637,1.550701697,3.621165896
WEHHIC_clean,0.0004619987,0.20632624,0.382171516,1.56731075,3.666407917
WEHHOI_clean,0.0004002661,0.203097227,0.385827678,1.576267949,3.665448075
WEHHUO_clean,0.0004171928,0.202522716,0.384168864,1.594669239,3.706691418
WEHJAW_clean,0.0004390979,0.200361577,0.386480849,1.527905445,3.591450616
WEHJEA_clean,0.0002344843,0.120012631,0.242190882,1.146861047,3.168750162
WEHJIE_clean,0.0003421481,0.147609609,0.295521113,1.282796763,3.214323653
WEHJOK_clean,0.0002438836,0.113487633,0.227345249,1.078037594,2.97808488
WEHJUQ_clean,0.000218739,0.114338894,0.22212481,1.067018715,2.934792021
WEMBUN_clean,9.70976e-05,0.043409366,0.087297478,0.415944506,1.085053452
WEMCAU_clean,0.0001021215,0.060684043,0.118602849,0.541237316,1.41223026
WEMFOL_clean,8.9614e-05,0.043219757,0.084873983,0.407666406,1.078336388
WEMNAF_clean,0.0002837718,0.147310109,0.279503511,1.03977243,2.034184327
WEMYEU_clean,0.0002845803,0.13440808,0.26076374,1.030613588,2.185308197
WENDIE_clean,0.0006547597,0.28486669,0.525574845,1.637869848,2.672183741
WENLEI_clean,6.90289e-05,0.029256945,0.058934852,0.273260587,0.676384935
WERHIK_clean,0.0003765602,0.175373535,0.334697078,1.228505901,2.311177438
WESYAV_clean,0.0005701151,0.24439324,0.463421258,1.509551044,2.558027902
WETPES_clean,0.0005281667,0.277858262,0.53997375,2.082635007,4.834820655
WEXSEZ_clean,0.0003828991,0.175567294,0.346870301,1.464548713,3.31865896
WEXTAV_clean,9.53695e-05,0.047554676,0.09457037,0.428230509,1.043073023
WEYQAU01_clean,0.0002473159,0.11788121,0.232153217,1.021746404,2.475585845
WEYQAU02_clean,0.0002643371,0.145188652,0.287535182,1.229501488,2.873040362
WEYQAU03_clean,0.0002603621,0.148521684,0.292130276,1.260679355,2.893960757
WEYQAU04_clean,0.0003040871,0.144272415,0.283077226,1.208773881,2.812103701
WEYQAU05_clean,0.0002742746,0.1459916,0.282063603,1.222058312,2.864356987
WEYQAU06_clean,0.0002484371,0.1461506,0.289051642,1.235267217,2.852207418
WEYQAU07_clean,0.0003100495,0.149094083,0.292442313,1.265171099,2.91076107
WEYQAU08_clean,0.0003219745,0.149511458,0.295650133,1.262895415,2.910464933
WEYQAU09_clean,0.0003060746,0.148919184,0.293990573,1.24182397,2.930035817
WEYQAU10_clean,0.000213134,0.121810115,0.240690642,1.065577617,2.601357036
WIBSAD_clean,0.0001951057,0.09164763,0.18366466,0.836181217,2.109235213
WICGEV_clean,2.07574e-05,0.012705112,0.025905207,0.122078929,0.333109608
WIDQEG_clean,9.55756e-05,0.072579761,0.146068393,0.682669567,1.925176004
WIDZUG_clean,0.0001088185,0.056346694,0.109880933,0.47504233,1.139316751
WIFBAQ_clean,0.0002053107,0.105543112,0.211914162,0.83813871,1.789680362
WIHDUN_clean,0.0002251574,0.102565506,0.201677755,0.857659833,1.890077202
WIHVAL_clean,3.35311e-05,0.012561407,0.025419804,0.12317907,0.342568585
WIHVEP_clean,1.91607e-05,0.01246241,0.025483673,0.122827791,0.330540483
WIHWAN_clean,0.0002442698,0.142429117,0.279869024,1.274955323,3.240355914
WIJDAV_clean,0.0001499899,0.071371131,0.140695072,0.623167811,1.523273015
WIJXEU_clean,0.0002418566,0.1215684,0.243680977,1.129899954,3.124318508
WIJXIY_clean,0.0002320039,0.117757923,0.235700084,1.1112352,3.216318427
WIKGII_clean,8.1972e-05,0.046959566,0.092553874,0.439136951,1.221054234
WIKXAQ_clean,0.0001642302,0.084149619,0.17107183,0.803025749,2.288549674
WIKYAQ_clean,8.08613e-05,0.035213983,0.069129815,0.316916012,0.783113916
WILGUV_clean,0.0001769381,0.09245984,0.181484593,0.754444761,1.784202462
WILHIK_clean,0.0004509689,0.207398867,0.397626225,1.317616674,2.289352337
WILNEL01_clean,0.0003965043,0.199466094,0.381334036,1.579084303,3.268667529
WILRAK_clean,0.0001147151,0.051327824,0.102904198,0.50447147,1.394732109
WILREO_clean,0.000117105,0.051143802,0.102113142,0.505807422,1.39167543
WILRIS_clean,8.51474e-05,0.048063592,0.097242615,0.472019,1.323010025
WIMWEW_clean,0.0002612728,0.150100606,0.29743472,1.230166158,2.723485292
WIMWIA_clean,0.0004214617,0.199281759,0.387634833,1.535429014,3.141641607
WINCEC_clean,0.0002350942,0.100218387,0.198566132,0.857171188,1.876777308
WIPPIW_clean,0.0002578143,0.134245359,0.260574378,1.117745502,2.605017455
WIPZEC_clean,0.0004412577,0.224329547,0.436781706,1.669209495,3.272027994
WIRKOZ_clean,0.0001777318,0.096119122,0.188277985,0.818766953,2.078124586
WIRMOB_clean,0.0005795971,0.262823819,0.484431563,1.62505201,3.175673354
WIRMUH_clean,0.000247672,0.116514033,0.225489726,0.91367493,1.986538922
WIRNAO_clean,0.0003246387,0.161206111,0.314268088,1.216808255,2.438868542
WISKOA_clean,0.0005553899,0.27865883,0.506126834,1.663351602,3.050715621
WISTID_clean,0.0001868943,0.086261574,0.168198748,0.718204219,1.611918854
WISVEB_clean,0.0001699979,0.091342863,0.181177331,0.894038069,2.526007526
WITJOA_clean,0.0003168831,0.1565631,0.310852349,1.232512614,2.723075143
WITJUG_clean,0.0002665756,0.135067271,0.266405231,1.141919265,2.712243414
WITKIV_clean,0.0003054967,0.146762275,0.291564968,1.324251215,3.445039713
WIVRIE_clean,0.000306954,0.146248197,0.285563339,1.175107698,2.544749608
WIWKIX_clean,0.0008455581,0.378308907,0.69458679,2.294224997,3.768843124
WIWQUO_clean,9.69192e-05,0.042692108,0.085312309,0.397621015,1.140931571
WIYFAM_clean,0.0002851759,0.145634918,0.288508043,1.295532038,3.341497662
WIYZOU_clean,4.09931e-05,0.030364885,0.059299741,0.290493207,0.792954095
WIZDEP_clean,9.40415e-05,0.039794947,0.080261863,0.393862939,1.083688185
WIZKOH_clean,0.0006112977,0.268285335,0.533468832,2.256965659,5.030927761
WIZMAV02_auto,0.000236515,0.115538671,0.224436503,1.048268268,2.74873211
WOBHEB_clean,6.83938e-05,0.042990648,0.087969847,0.432139543,1.188881308
WOBHEB01_clean,7.35234e-05,0.039606864,0.079237666,0.382280444,1.061181487
WOBHOL_clean,0.0001077203,0.049908684,0.099328352,0.48655196,1.34291275
WOBHOM_clean,0.0002279906,0.113257368,0.226603496,1.024349509,2.623430212
WOBQEL_clean,0.0006230039,0.30434929,0.572952741,2.122388782,3.949267638
WOCWAN_clean,0.0001170594,0.050027031,0.098143312,0.436554648,1.018444607
WODFOL_clean,0.0003053758,0.146625835,0.273352124,0.943651978,1.610187084
WODREO_clean,0.0005819892,0.261780978,0.470099228,1.658972616,3.116480405
WODVOB_clean,0.0003516974,0.169847642,0.323487585,1.353466799,3.066512743
WOFWET_clean,0.0001298473,0.053884215,0.107814116,0.522000474,1.399667063
WOHDON_clean,8.24072e-05,0.048269667,0.095488991,0.464724915,1.29596073
WOHQAN_clean,6.43503e-05,0.034353528,0.070035771,0.331699592,0.85075628
WOHSIV_clean,5.87596e-05,0.02895871,0.056565949,0.235414631,0.524131112
WOHSOB_clean,4.60773e-05,0.023861317,0.047636239,0.206396502,0.460397564
WOJJOV_SL,0.0003825103,0.176109701,0.327394965,1.04096439,2.004757317
WOJZAY_clean,0.0003531042,0.163824364,0.316718492,1.298474951,2.83210624
WOLREV_clean,0.0003072403,0.170485581,0.345263579,1.569040664,4.30400774
WOLRIZ_clean,0.000243659,0.131069549,0.257487427,1.169471374,2.973513028
WOLROF_clean,0.0002580141,0.131397559,0.259384981,1.181825751,3.039036014
WOLYON_clean,0.0001181009,0.072676003,0.146629143,0.708825167,1.918417407
WONBAD_clean,0.0004422797,0.22078394,0.424581577,1.494410039,2.745047961
WOPDEL_clean,0.0002095261,0.095305522,0.175213912,0.586335979,1.010788762
WOPSAX_clean,0.0001062826,0.049147084,0.100710508,0.471176311,1.364583513
WOPSAX01_clean,5.53657e-05,0.024278877,0.047611412,0.224511433,0.592485604
WOPSAX02_clean,0.000111733,0.049939208,0.099879324,0.471422487,1.362413349
WOPSOL_clean,9.05283e-05,0.045350996,0.090854701,0.432551295,1.2533874
WOPSOL01_clean,8.72063e-05,0.047703639,0.096487364,0.456867218,1.317326806
WOQTUT_clean,1.50202e-05,0.007987743,0.015780223,0.077997651,0.22871936
WORKOF_clean,0.0004126336,0.180426165,0.344345287,1.395606648,3.208601522
WORKUL_clean,0.0004228221,0.196782078,0.376406748,1.475611718,3.223188034
WORLAS_clean,0.0004143317,0.202142918,0.393730567,1.517382804,3.380965199
WORREC_clean,0.0002553529,0.150580324,0.296962472,1.4366502,3.907540352
WORSUT_clean,0.0002528405,0.113933184,0.222515937,0.9422522,2.07086143
WOSHET_clean,0.0001190355,0.045836414,0.089412448,0.353693158,0.710408781
WOTLOI_clean,0.0002189276,0.104358413,0.202972166,0.917414689,2.206191904
WOTSEF_clean,0.0004371629,0.181026782,0.359154899,1.600652163,3.875005788
WOVDES_clean,0.0002515415,0.117942713,0.224523074,0.837846516,1.607415436
WOYHUP_clean,0.0004650817,0.226950908,0.433378597,1.796810216,4.177035566
WOYJAX_clean,0.0005820974,0.260939881,0.485169615,1.932365869,4.297610969
WOYJEB_clean,0.000461355,0.229993318,0.428373752,1.813243846,4.135662676
WOYJIF_clean,0.0004729151,0.20739656,0.396287875,1.651685406,3.927624804
WOYJOL_clean,0.0004706632,0.222231833,0.419113162,1.728510846,3.986470461
WOYWIS_clean,0.0004566662,0.204284049,0.38174503,1.381231934,2.63889679
WOYWOY_clean,0.0008360138,0.349846172,0.599321058,1.792199487,3.181586133
WOZGUP_clean,0.0003735685,0.180511068,0.350438214,1.520783237,3.655381299
WUCRUH_clean,8.71296e-05,0.053142087,0.105005111,0.435398818,0.93208634
WUDVEY_clean,0.0001642356,0.068848989,0.136162105,0.579305734,1.241611786
WUDYUR_clean,0.0003295779,0.123694722,0.217626605,0.632991303,1.109011353
WUDZIG_clean,0.0002424679,0.11350274,0.221671186,0.909710352,1.997652259
WUDZOM_clean,0.0002682582,0.115690298,0.229675052,0.91779944,1.936517881
WUGPUL_clean,0.000486114,0.217466226,0.426192025,1.838562556,4.53782123
WUGQAS_clean,0.000461265,0.214590991,0.419141702,1.740140117,4.376346041
WUHJIT_clean,0.0002476508,0.121941961,0.23640552,1.135413848,2.976704226
WUJPIC_clean,0.0002693278,0.133042938,0.260312785,1.042797282,2.305413417
WUKXEH_clean,0.0003313686,0.161666848,0.318006551,1.469922683,3.869151233
WULJUJ_clean,0.0002880259,0.131608465,0.253260017,1.104553519,2.735764992
WULKAQ_clean,0.0002828595,0.133126736,0.25210533,1.1160216,2.72603217
WULQUR_clean,0.0002140472,0.115807176,0.226882379,1.069981143,2.817694306
WUNTEF_clean,0.0005369878,0.258661937,0.500575803,1.86365017,3.431203183
WUNTIJ_clean,0.0005579775,0.266144783,0.507670338,1.883326311,3.458993612
WUNTOP_clean,0.0005020049,0.25298421,0.480093305,1.802569997,3.376836232
WUNTUV_clean,0.0005387369,0.250843255,0.487492192,1.784489076,3.301549497
WUNVAD_clean,0.0005002557,0.256638175,0.497198202,1.801349093,3.359488204
WUNVOR_clean,0.0005527301,0.268738766,0.507311763,1.876663815,3.473275388
WUNVUX_clean,0.0005247438,0.264846917,0.505387703,1.832211022,3.39903814
WUPZUE_clean,0.0002291287,0.118200219,0.228421786,0.949123942,2.069776479
WURKEB_clean,0.0001778192,0.087201192,0.170980612,0.786273168,2.070513138
WURNOO_clean,8.67259e-05,0.039354466,0.07854577,0.367271111,0.931443906
WUSCUJ_clean,8.17345e-05,0.039797671,0.079973012,0.381993382,1.021525228
WUSSEK_clean,0.0001330722,0.079505616,0.159553537,0.735552864,1.941583114
WUSXEP_clean,0.0003644844,0.176535017,0.33863155,1.374752532,3.282465003
WUTBEU_clean,0.0001918198,0.105767943,0.207955249,1.017111416,2.682588858
WUTCET_clean,0.0004222158,0.196327541,0.372549503,1.350855619,2.599996382
WUTKIG_clean,0.0002241338,0.10226684,0.2065219,0.910562855,2.265061331
WUWQEL_clean,1.42766e-05,0.012516676,0.025370799,0.122838379,0.357622098
WUYWIY_clean,0.0001903579,0.107378877,0.21110696,1.001731487,2.59779107
WUYWOE_clean,0.0002308958,0.104840266,0.212194919,0.958529871,2.565588261
WUYWUK_clean,0.0002048318,0.125297465,0.24713141,1.169999152,3.005291941
WUYXAR_clean,0.000176543,0.115451418,0.231014135,1.096892093,2.832224925
WUYXOF_clean,0.0002501894,0.104887357,0.211783481,0.982624152,2.579887419
WUYYOG_clean,0.0003025013,0.153816184,0.305223845,1.33128539,3.321200421
WUZDOL_clean,8.39757e-05,0.046013936,0.09085142,0.414237126,1.052151478
WUZGAB_clean,0.000228752,0.112367038,0.221465135,1.033591899,2.768391672
WUZQOZ_clean,0.0002616113,0.123574102,0.246325086,1.107623817,2.839564841
XACSIG_clean,0.0001647167,0.067135223,0.134034902,0.58082889,1.339263537
XACYAB_clean,0.001389513,0.627455473,1.133037668,3.475603998,5.707050243
XACZEH_clean,0.0001249959,0.061663942,0.122713679,0.555389254,1.380161982
XADCEM_clean,0.0005598278,0.271043537,0.522510796,2.215584574,4.803946913
XADDEN_manual,0.0002996503,0.1474176,0.283048096,1.221090351,2.939613067
XADDIR_manual,0.0003125662,0.143788216,0.282224057,1.173675862,2.89995332
XADDOX_clean,0.0001327744,0.065400857,0.129484316,0.599338293,1.546017763
XADDUD_clean,0.0001436067,0.075047926,0.149454875,0.660165823,1.752041397
XADGAM_clean,0.0009741797,0.384735272,0.684968386,1.829072184,2.701905456
XAFBEN_clean,0.0005584399,0.265014637,0.489962504,1.716596438,3.009490818
XAFFAN_clean,0.0003830015,0.157563644,0.315952518,1.498696579,4.288953067
XAFFER_clean,0.0002842897,0.15723987,0.310705003,1.512993984,4.303376823
XAFFIV_clean,0.0002809909,0.151237325,0.304365317,1.470184473,4.188297654
XAFFOB_clean,0.0003372071,0.152826221,0.30268502,1.479557605,4.206797316
XAFFUH_clean,0.0003372071,0.167163473,0.335755117,1.602217676,4.618007479
XAHPAZ_clean,0.0001905336,0.109373727,0.221068501,1.030084194,2.831619262
XAHPED_clean,0.0002724027,0.140517902,0.277771161,1.350891247,3.847164738
XAHPIH_clean,0.0002590696,0.14587434,0.289039812,1.407179466,4.031095004
XAHPON_clean,0.0004214393,0.184372673,0.373198554,1.703636788,4.952670441
XAHPUT_clean,0.0004447182,0.208416605,0.414140862,2.083985761,5.845677115
XAHQAA_clean,0.0004032496,0.220968201,0.435333189,2.163396513,6.125034388
XAHWAG_clean,0.0002908695,0.150113054,0.302860205,1.314782877,3.074636719
XAKLIH_clean,0.0008932068,0.361500732,0.626575942,1.843374781,3.149429939
XAKQOR_clean,0.0003374343,0.159634403,0.31297113,1.322895511,3.007525522
XAKYUE_clean,0.0002267725,0.109858341,0.210448165,0.932725211,2.159985849
XAKZAL_clean,0.0002263118,0.113342083,0.222573314,0.864402044,1.816701854
XAKZEP_clean,0.0002642153,0.121444193,0.238271393,1.03079197,2.31928532
XAKZIT_clean,0.0002235668,0.115172467,0.2207214,0.966538535,2.309045284
XAKZOZ_clean,0.0002269542,0.120367008,0.233905066,1.007784915,2.352850826
XAKZUF_clean,0.0002300122,0.108492847,0.21461916,0.916242087,2.182543238
XALBAO_clean,0.0002402357,0.109713657,0.220997072,0.926014722,2.26323393
XALBES_clean,0.0001941631,0.11559614,0.223129575,0.976110441,2.246292379
XALBIW_clean,0.0002237812,0.11285482,0.217837808,0.956032662,2.2547467
XALBOC_clean,0.0002320084,0.112089686,0.222127496,0.948583711,2.292522937
XALBUI_clean,0.0002267725,0.11309147,0.216036488,0.941465673,2.233756578
XALCAP_clean,0.0002494498,0.115035235,0.222897978,0.964010104,2.182086453
XALCET_clean,0.0002364914,0.109181263,0.211267786,0.922688906,2.107066854
XALCIX_clean,0.0002062588,0.110633504,0.213108326,0.843094362,1.782849626
XALCOD_clean,0.0002506618,0.113969454,0.213030979,0.843492556,1.804234655
XALCUJ_clean,0.0002033941,0.110090642,0.213151296,0.879321431,1.798333361
XALDAQ_clean,0.0002062588,0.110382842,0.210120438,0.868449873,1.797259096
XALDAS_clean,0.0004961716,0.231809172,0.425226871,1.586753587,3.711330559
XALDEU_clean,0.0002091235,0.105134701,0.207393238,0.839619474,1.725684423
XALDIY_clean,0.0002062588,0.109875789,0.208725326,0.850654321,1.781434462
XALDOE_clean,0.0001661529,0.107022542,0.207777108,0.839931727,1.776770721
XALMII_clean,0.000247718,0.136638279,0.273133644,1.202424751,3.082668682
XALTIP_clean,0.0002048681,0.109356562,0.217114648,1.048335302,2.980152853
XALXUF_clean,0.0003045008,0.158707158,0.3132554,1.429854823,3.588832339
XALXUF01_clean,0.0003307676,0.170047623,0.328521298,1.492152955,3.712651298
XAMDUM_clean,0.0003022335,0.145012649,0.278902072,1.197937201,2.871272139
XAMDUM01_clean,0.0003254822,0.144436597,0.28613501,1.1869948,2.875387164
XAMDUM02_clean,0.0002996503,0.148528373,0.290516104,1.2232344,2.962231496
XAMDUM03_clean,0.0002815679,0.15132597,0.292990801,1.214699534,2.959506228
XAMDUM04_clean,0.0003383982,0.169521974,0.324237092,1.338785744,3.130190638
XAMDUM05_clean,0.0003073998,0.155203341,0.300337399,1.243372965,3.007191952
XAMDUM06_clean,0.0003435645,0.147030121,0.279263719,1.19875349,2.949405947
XAMGUQ_clean,0.0001663701,0.090595705,0.178116317,0.805932234,2.118021943
XAMHEA_manual,0.0002738354,0.13629737,0.265067061,1.148809283,2.863608358
XANKOO_clean,0.000216986,0.11293719,0.221783791,1.045684618,2.883478601
XANLAA_clean,0.0005497625,0.298695741,0.572685828,2.506557949,5.608136828
XANLEE_clean,0.0006435971,0.302706779,0.593733642,2.590013748,5.750070635
XANMIJ_clean,0.0002036981,0.098038117,0.193505148,0.86839856,2.267157929
XANMUX_clean,0.0002299285,0.095372444,0.189219696,0.871212667,2.273725054
XANMUX01_clean,0.0001666982,0.097102656,0.194278124,0.884205546,2.240454393
XANMUX02_clean,0.0002031035,0.095416514,0.188811572,0.859507388,2.24137794
XANMUX03_clean,0.0002287758,0.119809423,0.236754382,1.106357506,2.948551006
XANMUX04_clean,0.0002050196,0.110200919,0.218610312,0.964770592,2.398999705
XANMUX05_clean,0.0002375928,0.113304955,0.221344545,1.014946748,2.54967188
XANMUX06_clean,0.000323816,0.148993697,0.293178055,1.32379635,3.230430902
XANMUX07_clean,0.0002146,0.111258591,0.219664151,0.997226922,2.551683755
XANMUX08_clean,0.0008315749,0.381895984,0.724167615,2.693296745,5.022520802
XANZAQ_clean,0.0002502236,0.125974455,0.250569105,1.146776952,3.071672912
XANZAQ01_clean,0.0001874691,0.116458016,0.229768776,1.068106665,2.818335461
XANZAQ02_clean,0.0002033563,0.11548413,0.22868209,1.058755453,2.793158999
XANZAQ03_clean,0.0002565334,0.116109453,0.233240154,1.093880343,2.967111553
XANZAQ04_clean,0.000264522,0.149547897,0.295549769,1.348113976,3.557011293
XANZAQ05_clean,0.0003598453,0.141681345,0.286091318,1.328341549,3.438360047
XANZAQ06_clean,0.000262139,0.154766846,0.311430624,1.426236154,3.6734987
XANZAQ07_clean,0.0002669051,0.147777268,0.29689621,1.365346039,3.546122993
XANZAQ08_clean,0.0002406912,0.136269367,0.271061223,1.25181127,3.278324209
XAPCOH_clean,0.0002600364,0.133030674,0.256073316,1.129033294,2.665856332
XAPCOJ_clean,0.0001645524,0.087329964,0.175597651,0.817888324,2.180442692
XAPCOJ01_clean,0.0001622982,0.087190207,0.173203752,0.808118873,2.139987608
XAPCOJ02_clean,0.0002096352,0.0882474,0.173645564,0.81448457,2.155881562
XAPCOJ03_clean,0.0001735689,0.088186538,0.171481588,0.810602938,2.170139009
XAPCOJ04_clean,0.0001668065,0.088306007,0.176023684,0.803475341,2.178824218
XAPCOJ05_clean,0.0001735689,0.085801656,0.172552305,0.807239758,2.151402582
XAPCOJ06_clean,0.0001758231,0.086290805,0.17049202,0.802210768,2.144867825
XAPCOJ07_clean,0.0001870938,0.085546938,0.169712087,0.808695934,2.144921924
XAPCUN_clean,0.0002527949,0.125263814,0.244765353,1.108861052,2.636624948
XAPDAU_clean,0.0002837359,0.12769499,0.249147131,1.117720723,2.65580576
XAPDEY_clean,0.0002462117,0.128538956,0.249613222,1.117770755,2.679249194
XAPNIN_clean,0.0001936617,0.107979164,0.216595373,1.012257202,2.641021282
XAPSIS_clean,0.000193155,0.094617226,0.188370476,0.890131218,2.24835264
XARPAK_clean,0.0003662985,0.165677033,0.321439287,1.380626212,3.257804864
XASFAY_clean,0.0003134492,0.150391326,0.29433685,1.195789467,2.560777213
XASJUZ_clean,0.0001381846,0.070953656,0.140329533,0.614302635,1.48238434
XASNUD_clean,0.0002515592,0.129189909,0.255943887,1.152899211,2.9166999
XASPEP_clean,0.0001783336,0.098718259,0.196901518,0.905600574,2.31399471
XATLIQ_clean,0.0002599438,0.119209113,0.242361418,1.069984283,2.676751194
XATZOK_clean,0.0004052999,0.191583621,0.377276701,1.67519487,4.05874443
XATZUQ_clean,0.0003021153,0.149295312,0.294927477,1.295248869,3.247935885
XAVDEF_clean_h,0.0001307402,0.069718354,0.138131559,0.671490827,1.852999283
XAVKIR_clean,0.0003897476,0.204399737,0.404995625,1.720448102,4.290243249
XAVQIU_clean,0.000211494,0.103230229,0.201772341,0.932850755,2.311227754
XAVQIU01_clean,0.0002020943,0.10391641,0.202836861,0.912580229,2.285550031
