Adsorbent,O2_40C_0.001bar,O2_40C_0.5bar,O2_40C_1bar,O2_40C_5bar,RMSE_Langmuir,RMSE_Freundlich,RMSE_Quadratic,RMSE_Sips,best_model,best_params
VUHNET_clean,0.0001244225,0.061002565,0.1228247385,0.5681821726,0.0004496273625931138,0.0010055992378767632,0.0003991094358436576,1.2124157648673051e-05,Sips,[3.696587   0.03436839 1.03438698]
VUHNIX_clean,0.000143539,0.0772065991,0.1521035248,0.6564228297,0.0001654842614170439,0.0015214680018118625,5.68573833557708e-05,2.30499784965743e-06,Sips,[3.4918526  0.04554342 1.01025673]
VUHNUJ_clean,0.0001491616,0.0784604074,0.1518746498,0.6460357644,0.00035359820103501486,0.0011729535321882748,0.00045038064143652597,1.699257001117632e-05,Sips,[4.31400586 0.03648978 0.97809562]
VUHPAR_clean,0.0001881652,0.0882229399,0.1694130491,0.7218924773,0.0007066711925701404,0.0010030658870381856,0.0007895392266050936,2.0140855853831002e-05,Sips,[6.1590193  0.02828464 0.96077428]
VUHPOF_clean,0.0001882409,0.0888779984,0.1729269412,0.7217377236,9.487182691721105e-05,0.0018139533501695848,0.0002534120504553646,4.1407526312464654e-08,Sips,[3.64032046 0.04987231 0.9948179 ]
VUHPUL_clean,0.0002069335,0.0972486582,0.187278135,0.7422367565,0.00019039524425313358,0.002453967794007224,0.00047798582678570825,3.2027749554452216e-06,Sips,[3.03405863 0.06578598 0.99035471]
VUJBEI_clean,0.0002870929,0.1340404991,0.2653264072,1.221743666,2.7960558583049298e-05,0.0013711929763586537,2.383260336763756e-05,8.805322762163684e-06,Sips,[12.15341168  0.02231866  1.00093783]
VUJBIM_clean,0.0002474723,0.1257556117,0.245689012,1.1439096477,0.0007658750798299252,0.00037207369167474537,0.000752778066860175,2.7490754497551926e-05,Sips,[3.74609630e+01 6.60185821e-03 9.70878455e-01]
VUKROK_clean,0.0001377472,0.074659001,0.1494818736,0.7366674587,9.5289617280256e-05,0.0002230471496604297,8.547291377991458e-05,3.2932669374445285e-06,Sips,[2.48583310e+01 6.04973385e-03 1.00594869e+00]
VUKRUQ_clean,0.0001435527,0.070734876,0.1414078274,0.6875581948,9.58542083242217e-05,0.00033402195617154157,8.644514628383057e-05,3.444474643365405e-06,Sips,[1.47402236e+01 9.68624698e-03 1.00633105e+00]
VUKSAX_clean,0.0001329973,0.0757641454,0.1475763702,0.728404208,0.0008079347677752421,0.0006343217555443258,0.0007563317748338005,,Freundlich,[0.14831751 1.01131017]
VUKSIF_clean,0.0001989232,0.0919796446,0.1839101173,0.7657717512,0.0010083053942471442,0.0029749424653439105,0.0007712133008615156,3.050636118136427e-05,Sips,[2.66986796 0.0739793  1.05197684]
VUKSOL_clean,0.0001589674,0.0778966094,0.154031757,0.7283862442,0.0001409720592857057,0.00039998707122777886,0.0001449521478095435,3.12371395067086e-06,Sips,[1.41204333e+01 1.10287429e-02 9.91442771e-01]
VUKYOR_clean,0.0001808857,0.0888361829,0.1746079484,0.7699835073,2.0197014362319924e-05,0.0013259686592392986,9.878616099676327e-05,5.218865021069027e-07,Sips,[5.2852137  0.03416581 0.99891247]
VUKYUX_clean,0.0001637096,0.0748516503,0.1469839028,0.6960430404,0.00036612897367474886,0.0001538792177408076,0.0003517737988200114,4.841116261412415e-06,Sips,[3.29041632e+01 4.48707932e-03 9.76732855e-01]
VULKIX_clean,0.000197118,0.0986957546,0.1925158568,0.8086261362,3.933639307606323e-05,0.0020078545691694094,0.00020885471520700022,3.776809528912517e-06,Sips,[4.1083485  0.04916348 0.99807962]
VULKOD_clean,0.0002238348,0.1166216903,0.2237727235,0.8608742656,0.00016301737631175842,0.0033778159882828186,0.0006151358224760428,1.4584616678351059e-05,Sips,[3.09381655 0.07796858 0.99309352]
VUMBIQ_clean,0.000209985,0.1078325716,0.2055298649,0.7887213377,0.0004371125301198332,0.0028693400172265693,0.0008456411980450278,2.1797846097843126e-05,Sips,[3.0211104  0.07299763 0.97979154]
VUMBOW_clean,7.46458e-05,0.0329507731,0.0642000967,0.2916066401,0.00019104749045148822,0.00020250933928517566,0.00019443374300036844,2.1413552907150213e-06,Sips,[4.62210672 0.01408545 0.9721284 ]
VUMCEM_clean,0.0006117337,0.2875586389,0.5296329897,1.8429799153,0.0031482963864533256,0.008481300836551357,0.005135516337847534,0.00012459568428668645,Sips,[6.06876769 0.09561779 0.94292189]
VUNHAO_clean,0.0001886133,0.0902469894,0.1811226899,0.886650325,0.00024248782508976078,0.00046339482749237877,0.00022489587777985005,1.0380373931937249e-05,Sips,[1.76271118e+01 1.03818948e-02 1.01250172e+00]
VUNNEZ_clean,2.93258e-05,0.0119062725,0.0237113711,0.116701999,1.2066087944001393e-05,1.2411966834618964e-05,1.0107347609989895e-05,2.395334621900784e-06,Sips,[1.13070396e+01 2.10144584e-03 9.95345876e-01]
VUQJUN_clean,0.000271755,0.1355880812,0.2618076748,1.1385368381,0.0009439930511475528,0.001366174747394956,0.001035475921015332,3.3559950999037327e-05,Sips,[11.01212971  0.02435359  0.96614855]
VUQJUN01_clean,0.0002488146,0.1355739641,0.2649187397,1.1419461277,0.0001783886926536628,0.002239511341053435,0.00034194912688389524,1.9348314313695275e-05,Sips,[7.05835216 0.03899639 0.99369538]
VUQKAU_clean,0.0003497914,0.1612710822,0.320041862,1.3543624355,0.0010620836031171503,0.004232797563011345,0.0007427546468701274,3.828184921327061e-05,Sips,[5.6161456  0.0604295  1.03136699]
VUQKAU01_clean,0.0003262628,0.1674779186,0.3252165784,1.3422640456,0.00019582464745390276,0.0036114832191815787,0.0005386901135853884,1.5006620787080636e-05,Sips,[6.41651018 0.05339048 0.99432395]
VUQKAU02_clean,0.0003701828,0.1687908127,0.3187226936,1.3363536692,0.002366962774577626,0.0012444458145407257,0.002513837697860694,7.80726908867371e-05,Sips,[16.79703515  0.01934218  0.93020774]
VUQKOI_clean,6.26614e-05,0.038674954,0.0762525297,0.3634009286,0.00013617330735830454,0.00010096936075389246,0.00013466869919393325,1.167886385513872e-05,Sips,[1.37403896e+01 5.58051310e-03 9.83380583e-01]
VUQKUO_clean,0.000120696,0.0552132894,0.1077113859,0.4664546158,0.00012801883907700507,0.0008288295083587695,0.00018341216653696237,1.039438751806983e-07,Sips,[3.14417682 0.03547262 0.98881299]
VURLIF_clean,0.0003184693,0.1705938628,0.331486551,1.4131568075,0.000513197047421754,0.0027546876531224706,0.0007337053924615839,3.1198939286314596e-05,Sips,[8.83720386 0.03897233 0.98544038]
VURNED_clean,0.0002988085,0.1387467434,0.2754442116,1.2831175748,0.00010866952856923034,0.001302954923082106,6.493799519721727e-05,1.243125094205585e-05,Sips,[13.92618759  0.02017794  1.00367271]
VURNED01_clean,0.0002500667,0.1356209099,0.2713181113,1.2565893144,0.000607787377361476,0.0018446480354996403,0.0005178074102164039,4.3407453087586944e-06,Sips,[9.69657184 0.02878628 1.02102558]
VURNED02_clean,0.0002458283,0.1346926963,0.2672301568,1.2435413436,7.828566419196545e-05,0.001256234285228534,2.7698471447547425e-05,1.0851180612464432e-05,Sips,[13.57304779  0.02008373  1.00271847]
VURNED03_clean,0.0002924509,0.1327409046,0.2657912138,1.2138130774,0.0007580244621018799,0.002184551224741254,0.0006505005933516843,3.191619633380982e-05,Sips,[7.83928961 0.0350948  1.02678499]
VURYIR_clean,2.72125e-05,0.0133414587,0.0269655088,0.1264827218,0.00010999606099799257,0.00020846189269666917,9.96108836926141e-05,2.927614034465317e-06,Sips,[0.87060449 0.03196325 1.03829388]
VURYOX_clean,3.23764e-05,0.0181653313,0.0366630606,0.1782278878,0.00010088525734834522,0.00015784965829934616,9.239611755715139e-05,5.776335162067091e-07,Sips,[2.14238245 0.01741117 1.02575495]
VUSKAW_clean,0.000133932,0.078143258,0.1557994904,0.7686928019,5.036271754064997e-05,8.435253789075769e-05,5.06265896379489e-05,1.269947914476341e-05,Sips,[7.15510161e+01 2.18221687e-03 9.97081538e-01]
VUSKEA_clean,0.0001217564,0.0794988126,0.1539731444,0.770267518,0.0010968562874236886,0.0010277053725514312,0.0010271342683203326,,Quadratic,[-7.14195994e-05  1.54262749e-01  7.18466668e-04]
VUZNOV_clean,0.0003288021,0.1618198737,0.3198818192,1.4872276857,0.00015466253158548385,0.0012915790789463902,0.00019278868563721912,3.4837821158263548e-06,Sips,[1.87498653e+01 1.73566039e-02 9.95472697e-01]
WABTOK_clean,2.75722e-05,0.0146538834,0.0288477469,0.1436539144,9.69984324877652e-05,8.315070975654538e-05,9.058737647803219e-05,,Freundlich,[0.02894463 1.00465451]
WABVIF_clean,5.95842e-05,0.0270994398,0.0542286716,0.2639592119,4.6817411266942196e-05,0.00013373123617536892,4.338904049370114e-05,3.8860201836566434e-06,Sips,[5.43025174 0.01008712 1.00804156]
WABVIF01_clean,4.39788e-05,0.0271817227,0.0551678314,0.2634967254,0.000245453255476455,0.0003844070526551355,0.00022360244995912483,7.310248053791163e-07,Sips,[2.00559933 0.02828493 1.041742  ]
WABVIF02_clean,5.67468e-05,0.0276470465,0.0556288992,0.2731294966,0.00010072487982563995,0.00015658400752755486,9.35059077962785e-05,3.34698350119065e-06,Sips,[4.95389072 0.01135685 1.01691674]
WABVIF03_clean,4.82348e-05,0.0274569447,0.0553423278,0.2646231496,0.00016220437434571756,0.0003037379759795211,0.0001468023509926326,7.140417412986376e-07,Sips,[2.51639026 0.02248729 1.0274649 ]
WABVIF04_clean,3.83041e-05,0.0263390325,0.0535292672,0.2638570676,0.00020641900133566002,0.00023971464124044388,0.00018906438115831836,2.077764935872316e-06,Sips,[3.06732962 0.0177614  1.03608914]
WABVOL_clean,0.0001169559,0.0581130636,0.1213300842,0.5202808039,0.0016557117526862198,0.0026655512279416156,0.0014717453195042683,3.1460896798792454e-05,Sips,[1.43301481 0.0924991  1.1298855 ]
WABVUR_clean,0.0001086033,0.0626613131,0.1230725888,0.5429579666,3.660369765090854e-05,0.0009123127045342769,9.254177786563456e-05,1.0479325191644723e-05,Sips,[3.81109076 0.03337102 0.99732046]
WABWAY_clean,0.0001174859,0.0512265413,0.1062900667,0.4777485771,0.0011583821475318916,0.0017677544575366447,0.0010522189561731612,3.090583292867584e-05,Sips,[1.66346012 0.06825818 1.10314559]
WABWEC_clean,0.0001106563,0.0508877031,0.1035430694,0.4536879198,0.0007835374152665916,0.0015608522579993258,0.0006839823073793183,2.1709316389814174e-05,Sips,[1.70233522 0.06476305 1.07156269]
WACLEU_clean,0.0001549966,0.066289726,0.1323989765,0.6086399445,0.0002789691149473968,0.0009435132868427556,0.0002376091318194429,1.7992138175170795e-05,Sips,[4.48746279 0.03040105 1.01974609]
WAFKAQ_clean,0.0002224913,0.1114009461,0.2213580162,1.0163172255,0.000226888050980353,0.0013730194433389912,0.00016530064959161382,4.920572193557821e-06,Sips,[8.51556431 0.02668825 1.00961624]
WAFKIY_clean,0.0002585435,0.1391197242,0.2743104347,1.282187242,0.00032952249566755735,0.0008360218677462201,0.0003475049165356451,2.0885350730896814e-05,Sips,[2.12166651e+01 1.30983875e-02 9.88781693e-01]
WAGPOM_clean,0.0001120717,0.0569262115,0.1109655383,0.5120951569,0.0003721880267312048,0.0002039726714755135,0.0003690836064558717,1.3428428260052327e-05,Sips,[1.38197575e+01 8.09451429e-03 9.68651141e-01]
WAGQAY_clean,0.0002306937,0.1213406072,0.2434160165,1.1811986699,0.00036166810318769737,0.000787907949844617,0.0003283637998251239,3.318259777636743e-06,Sips,[1.86514120e+01 1.32233803e-02 1.01389509e+00]
WAHDIT_clean,1.34566e-05,0.0071134838,0.0141024943,0.0678749821,1.2100384079097292e-05,2.2073210874804662e-05,1.2016130104466598e-05,7.725969459038391e-07,Sips,[2.17069561 0.00653926 0.99200119]
WAHFUJ01_clean,0.0001140037,0.0587461034,0.1163920712,0.4987057386,0.0002976775153160056,0.0013719513276049943,0.00019784496279589894,5.116132660361044e-06,Sips,[2.29204587 0.05349745 1.02414782]
WAHGIY_clean,0.0001653802,0.0796773265,0.1554761267,0.6114754848,0.0003381865133747857,0.002561200825512444,5.4882777267012255e-05,9.81685706799855e-06,Sips,[2.06206946 0.08154641 1.02068523]
WAHKUO_clean,0.0002487458,0.1326862431,0.2663674693,1.2568526467,0.0006506038565038614,0.0015578351538869596,0.0005781904701669593,7.913931363543194e-06,Sips,[11.2173724   0.02432355  1.02289865]
WAHNEB_clean,0.0003501163,0.1466112129,0.2917497489,1.3844453067,0.00011149864529097369,0.00104288852867459,8.806852307418433e-05,3.04886715860706e-05,Sips,[1.97435835e+01 1.49985295e-02 1.00344054e+00]
WAHNIF_clean,0.0002376264,0.1332364299,0.2646222538,1.2504911858,2.3953163963203636e-05,0.0009407243030390095,1.2718221965355793e-05,1.4873443154687644e-05,Quadratic,[-3.63818942e-03  2.68293406e-01 -2.13646367e-05]
WAHNOL_clean,0.0003063518,0.1476090444,0.2952246535,1.3867692038,0.0005216865358202621,0.0016224450271184851,0.0004556845881777128,1.8489440582721275e-05,Sips,[13.1019498   0.02305228  1.01655489]
WAHROP_clean,0.0003100208,0.1450126592,0.2764330001,1.0464543431,0.00043604619696079,0.00421316654057872,0.001051650417236252,1.0670236022965194e-05,Sips,[3.7086541  0.08054068 0.98496982]
WAJHOG_clean,8.01381e-05,0.0455296034,0.0909958418,0.4345440024,0.00010330469255863511,0.00035469608933523294,8.860687905955002e-05,2.895112535610596e-06,Sips,[5.71345688 0.01618436 1.01062106]
WAKTOS_clean,7.4222e-06,0.0047974488,0.0096569743,0.0461884334,2.5488851168730022e-05,5.0218030616094654e-05,2.279610219926348e-05,4.462992945886408e-07,Sips,[0.46214764 0.02134184 1.02472288]
WALKAY_clean,0.0002293224,0.1044377093,0.1989586591,0.807055667,0.0008495402090148949,0.0017430510806174377,0.001055709822785254,2.2570086049924228e-05,Sips,[4.72646235 0.04394466 0.959665  ]
WAMREJ_clean,0.000271995,0.1268469463,0.2529000212,1.1768690821,0.00034323883834137695,0.0014385381256207847,0.0002860509987935034,1.739241926431884e-05,Sips,[10.73515973  0.02412644  1.01271123]
WAMRIN_clean,0.000222097,0.0990577892,0.1950264109,0.8979710113,0.0002108750015726499,0.0007952627604354621,0.000231090123234564,4.616533295735581e-06,Sips,[11.17947628  0.01775476  0.98987197]
WAMRIN01_clean,0.0001926026,0.0996491912,0.1948194275,0.8891839343,0.0004603140268338907,0.0006683042145653042,0.0004791183714278512,1.8916160131796244e-05,Sips,[13.02865321  0.01518019  0.97788836]
WAMRIN02_clean,0.0001863084,0.0986377127,0.1933679843,0.897749715,0.00044003478851391183,0.0004771777347753429,0.0004441700307609032,2.0043588215198457e-05,Sips,[1.81937905e+01 1.07424504e-02 9.78733290e-01]
WANHAX_clean,0.0003790081,0.168187295,0.3296787793,1.3080591575,0.0009400696397324655,0.005466297595824345,0.00037358511814263376,4.175306851555861e-05,Sips,[4.40088982 0.08097777 1.02709047]
WANHEB_clean,0.0002818363,0.1679894712,0.3248066089,1.3609937564,0.0006745163746463153,0.002877392317291508,0.000942621765884919,5.2841475259654884e-05,Sips,[7.98804436 0.04238528 0.98047233]
WANHIF_clean,0.0003148781,0.1470505177,0.2890193866,1.2581077551,8.440830492243831e-05,0.00252849185715035,7.952391490226397e-05,1.0006593759090796e-05,Sips,[7.56375374 0.03972916 1.00273097]
WANHOL_clean,0.0002872961,0.1441571414,0.2812248297,1.2037177286,0.0002267040067180015,0.0024607709446641964,0.0004123785244011617,1.0558195809928096e-05,Sips,[7.19498759 0.04067614 0.99241176]
WANHUR_clean,0.0004134527,0.1900432048,0.3724277939,1.5529586139,0.0003973871615359992,0.004479719638212929,1.905647228731157e-05,2.321579369169067e-05,Quadratic,[-1.54523172e-02  3.87851049e-01  1.16842744e-05]
WANNEH_clean,0.0003944929,0.1863414273,0.3376653306,1.0244587014,0.0010925542338634448,0.008678977944694457,0.003732322685190466,5.039770880956773e-05,Sips,[2.23819366 0.17767069 0.9682171 ]
WANNIL_clean,0.0003532505,0.1595060454,0.2926223067,0.957448697,0.0011981414762441437,0.0061499660880805175,0.002782348209743312,4.149666420726638e-05,Sips,[2.49095462 0.13311205 0.96028816]
WAPSUE_clean,1.85803e-05,0.008946437,0.0181013868,0.0890065708,5.3709273504770817e-05,6.880122890428448e-05,4.9979167697622746e-05,1.705065130772349e-06,Sips,[1.20933791 0.01519543 1.02774466]
WAQFIG_clean,0.0001499508,0.1136493461,0.2304609871,1.1022480401,0.0009739662783638853,0.0015388079564756007,0.0008801458304662568,1.5036247135575101e-05,Sips,[8.73140612 0.02711008 1.03963244]
WAQKUX_clean,0.0002727036,0.1395282008,0.2728303104,1.2123228843,0.00040796595480268417,0.001598995146380302,0.0004944087589534018,1.792265960960393e-05,Sips,[10.59606016  0.02642883  0.9859715 ]
WAQTEQ_clean,0.0001325875,0.0752666217,0.152815406,0.7150113603,0.0007822188995670158,0.0013520763039518936,0.0007076126699791987,9.498900486062008e-06,Sips,[4.35027119 0.03640663 1.04810943]
WARFAZ_clean,7.7327e-05,0.0390166554,0.0776432134,0.3440565906,0.00018934030519589858,0.0007500853740831791,0.00014435090221982775,4.12988545740939e-06,Sips,[1.90363274 0.04252111 1.02296047]
WARJAC_clean,5.35437e-05,0.0329733496,0.067206888,0.3267388738,0.00032638746430605154,0.00042066611857656,0.0003001858910426256,1.6244820216052283e-06,Sips,[2.76056733 0.02495279 1.04552663]
WARXUL_clean,0.0002657499,0.1346816974,0.2692323654,1.1745777983,0.0010530138769071521,0.0032193712062123913,0.0008413595405469119,2.3049134217715015e-05,Sips,[5.36177085 0.0528679  1.03690681]
WASMUB_clean,0.0008774504,0.4172560778,0.7381508025,2.2280294073,0.006306834169735617,0.015665249201976972,0.012116900405510516,0.00032126151842443856,Sips,[5.55771161 0.15316249 0.91615565]
WASMUB01_clean,0.0009614879,0.4203827671,0.7529562328,2.2544666163,0.003940933809262969,0.018502704797091676,0.010128564542681266,0.0001509153408584275,Sips,[5.05038703 0.17521307 0.94847038]
WASMUB02_clean,0.0007678917,0.3459411736,0.6196957468,1.9924420332,0.005441251767291134,0.01098957230180325,0.009017035681378164,0.00024073167486972195,Sips,[5.85002843 0.11848446 0.91478662]
WASPAK_clean,0.0002757734,0.1418132119,0.2797951428,1.2307309302,0.0002232539984222103,0.0024034053682020795,7.376449986075063e-05,4.6154241709227845e-08,Sips,[7.54813408 0.03849506 1.00751036]
WAVQUH_clean,0.0001629874,0.078371723,0.1556005938,0.7056520788,0.00018994490010890237,0.0011099493452544666,0.00013577093566195163,7.391435823868978e-06,Sips,[5.17578335 0.03099497 1.01145856]
WAWGOQ_clean,0.0002452152,0.1189021465,0.2351443887,1.1020177343,0.00014703363329591078,0.0008034572889436461,0.00016462056329395893,1.6011433430721456e-06,Sips,[1.63425148e+01 1.45985614e-02 9.94147654e-01]
WAYMAM_clean,6.79075e-05,0.0413171471,0.082215837,0.4050115547,5.7978822857414774e-05,2.4314312453504264e-05,5.678407157026025e-05,9.093784268169913e-06,Sips,[7.33179839e+01 1.12262218e-03 9.93503269e-01]
WAYMEQ_SL,0.0001401542,0.0707458342,0.1405986859,0.6674923713,1.0489660977375686e-05,0.00046016771601897863,1.512124779406214e-06,8.472367517515504e-07,Sips,[10.35911517  0.01375921  1.00069576]
WAYMIU_manual,0.000138152,0.0720312484,0.1451156554,0.6804746544,0.0004916867858291387,0.0010313799991107048,0.0004406784696761164,9.110593222249426e-06,Sips,[5.05900072 0.02953171 1.03179733]
WAYMOA_manual,0.0001121234,0.0677345211,0.1359755996,0.631110344,0.00039768204109417825,0.0009930900257274031,0.00034526162280736474,1.9061622399346623e-06,Sips,[4.56231152 0.03071969 1.02745935]
WEBKOD_clean,0.0001201685,0.0662788061,0.1303711311,0.5832042535,5.22901879464493e-05,0.0008434574598464784,9.787053077340241e-05,8.72255199655082e-06,Sips,[4.66077715 0.02877698 0.9962856 ]
WEBREC_clean,0.0002372203,0.106698301,0.2056361094,0.8438010709,0.00042679281281533116,0.0020753770484183936,0.0006350891409772537,4.928570249129534e-06,Sips,[4.37650832 0.04930295 0.98038477]
WECBEN_clean,0.0001213465,0.0586684038,0.1166667637,0.5756335905,0.00010334862917572445,1.087957133365948e-06,9.608314138475401e-05,,Freundlich,[0.11666686 1.00832575]
WECBOX_clean,6.0778e-05,0.0304041845,0.0599010406,0.2826197778,9.9116668352022e-05,0.00012285022864512638,9.841481058988731e-05,3.2310925760498013e-06,Sips,[6.89089456 0.00876902 0.98453899]
WECFAN_clean,7.94395e-05,0.0445678325,0.0891651712,0.4004590889,0.00028358115209802404,0.0008503102329870016,0.0002338586654129718,1.9720463702942205e-06,Sips,[2.25078611 0.04124919 1.02993575]
WECFAN01_clean,7.26304e-05,0.0411246974,0.0813574026,0.3659800737,5.6087130238260525e-05,0.0005803512980800707,2.4033742589636458e-05,3.8071434024854287e-06,Sips,[2.67768736 0.03133558 1.00646211]
WECJIZ_clean,0.0002075405,0.0966079305,0.1838085084,0.7388862288,0.0007782943096356295,0.001714448111306742,0.0009919666079269895,2.3140149935087087e-05,Sips,[4.07829538 0.04719736 0.95997001]
WEDQED_clean,0.0001722439,0.0812759643,0.1544500403,0.6127459606,0.0006227570610148729,0.0015886040552293497,0.0008327825076435392,1.9706273235501164e-05,Sips,[3.08704484 0.05266697 0.9618295 ]
WEFCAN_clean,0.0002940017,0.1925694442,0.3780946746,1.592560067,0.0004354810722356485,0.004351343431626716,6.378296864851572e-05,3.7817189191431565e-05,Sips,[7.43245168 0.05359748 1.01083969]
WEFXEM_clean,0.0001716296,0.0832158363,0.165318532,0.7651443604,0.00012213226658384216,0.000900502808044008,8.641129200669496e-05,5.181365683403844e-06,Sips,[7.25609193 0.02331458 1.00692122]
WEGKIE_clean,9.65023e-05,0.0639439393,0.1236590964,0.5833715301,0.0007156206025184838,0.0002224969404523667,0.0006859801897216006,,Freundlich,[0.12391923 1.03890616]
WEHHEY_clean,0.0002628613,0.1336669836,0.2636797964,1.1174942575,0.0005187262760275138,0.003136551079887135,0.00027560449536080276,9.132360861433549e-06,Sips,[5.0776706  0.05477359 1.01858391]
WEHHIC_clean,0.0003056759,0.1385498322,0.2697425339,1.1522457217,0.0003198117334960016,0.002298109301658879,0.0004912845510146192,1.3564478730700153e-06,Sips,[7.0494067  0.039787   0.98882776]
WEHHOI_clean,0.0002827751,0.136881061,0.2683973609,1.1571275745,2.2545257316004965e-05,0.002452359427977725,0.00014983354307356408,2.3272230252019326e-06,Sips,[6.66941175 0.04193043 1.00078733]
WEHHUO_clean,0.0003156327,0.1392030028,0.2701318475,1.1545945471,0.0005209734051238459,0.002106875741321026,0.0006775903055414491,9.028741682684909e-07,Sips,[7.65279046 0.03659005 0.98183562]
WEHJAW_clean,0.0002688355,0.1357006741,0.2643892233,1.1189857964,0.00018931648493334183,0.0025133602171055693,0.0003941856895767034,1.0263112456408533e-05,Sips,[6.18698691 0.04464081 0.9932555 ]
WEHJEA_clean,0.0001896784,0.0916519835,0.1810502297,0.8568876487,0.0002100478568989556,0.0004193853383339953,0.00021077079546286058,3.690482061657009e-06,Sips,[1.85673995e+01 9.84699786e-03 9.89153927e-01]
WEHJIE_clean,0.0002041388,0.105062481,0.2098086906,0.9611056301,0.00045743349513903284,0.0015549807571451893,0.0003799581880300265,8.119908153067012e-06,Sips,[6.82764431 0.03170349 1.02047601]
WEHJOK_clean,0.0001884555,0.0857015305,0.1726543501,0.8071050789,0.0006002709841046531,0.0012737115130907024,0.0005410323497149183,2.3208965946465266e-05,Sips,[5.79338206 0.03071734 1.03261953]
WEHJUQ_clean,0.0001617565,0.0865682377,0.1724370623,0.8135903394,0.0001299225835213023,0.0007387157976215179,0.00010216496061824018,2.719600611335193e-06,Sips,[9.7396753  0.01802371 1.00705402]
WEMBUN_clean,6.20346e-05,0.0314043281,0.0605349542,0.2920803449,0.00043426314828746336,0.00027032108362456226,0.00040731437172857174,,Freundlich,[0.06085285 1.02609872]
WEMCAU_clean,9.4164e-05,0.0414971376,0.0835977205,0.3899701766,0.00029530922192669946,0.0006317632041383142,0.00026617174250763773,1.2793505085551784e-05,Sips,[2.73639244 0.03151296 1.03314304]
WEMFOL_clean,6.92472e-05,0.0310716254,0.0605342718,0.2960955907,0.0003134026096203435,0.0002092915981883964,0.000291500250818105,,Freundlich,[0.06077946 1.01645758]
WEMNAF_clean,0.0001965575,0.0934025778,0.1814408272,0.7205421681,0.00015165843738356536,0.002664185243421317,0.0001404850682434094,6.165995716691215e-06,Sips,[2.67925903 0.07263965 1.0079317 ]
WEMYEU_clean,0.0001863801,0.0907690929,0.1761752499,0.742826744,0.0002525630019368596,0.0015979492976961839,0.000387181481397452,7.671963736745386e-06,Sips,[4.27712166 0.04295972 0.98648481]
WENDIE_clean,0.0003928558,0.1821110129,0.3438921221,1.2082350168,0.00023841262686685074,0.00695985776453112,0.001527079492379981,4.358792309729183e-06,Sips,[3.3271094  0.11527564 0.9933311 ]
WENLEI_clean,5.43178e-05,0.0198825913,0.0397006802,0.1900094495,3.518464661715469e-05,0.0001394610548035958,3.258473241627209e-05,8.115130330364954e-06,Sips,[2.76581369 0.01456303 1.00806993]
WERHIK_clean,0.0002476569,0.1183292285,0.2303259523,0.9000398292,0.00042941557364864074,0.00381441875820546,7.802311410997045e-06,1.3533559129324174e-05,Quadratic,[-1.25791888e-02  2.42901784e-01  1.04722408e-05]
WESYAV_clean,0.0004035866,0.1619577373,0.3122565237,1.1364940025,0.0007753564667879805,0.0066074252255105955,0.00019799273694262818,5.431573605423388e-05,Sips,[3.06528895 0.11342213 1.02376827]
WETPES_clean,0.0004458181,0.1906539696,0.3741805289,1.5502089293,0.0006038291597038549,0.004831115236970322,0.00019068828807077706,4.427444082629632e-05,Sips,[6.51610139 0.06092219 1.01523307]
WEXSEZ_clean,0.0002599683,0.1194886991,0.2389270167,1.0436801403,0.0009391485648482912,0.002842931066845224,0.0007577749699706558,3.26684155793638e-05,Sips,[4.78647264 0.0525396  1.03707585]
WEXTAV_clean,6.06897e-05,0.0346855803,0.0687917189,0.3188590888,2.3075441326782656e-05,0.00034255181135315834,8.036003377817588e-06,4.043057545156154e-06,Sips,[3.29210915 0.02134194 1.00309534]
WEYQAU01_clean,0.0001588452,0.0795291506,0.1579463851,0.7318258244,0.00010102252072844473,0.000835329519220901,6.773945178269109e-05,1.941208029752801e-06,Sips,[7.13756    0.02262967 1.00599547]
WEYQAU02_clean,0.0002047122,0.0974211459,0.1915808091,0.8499948772,3.738811007327735e-05,0.0013702796728527567,0.00011294192804975034,2.244778275866286e-06,Sips,[6.17542508 0.03201633 0.99816879]
WEYQAU03_clean,0.0002066997,0.0982161448,0.193371544,0.8777761119,0.00012481390734739726,0.0010343288919027113,0.00016749358008797736,1.6557872526600806e-07,Sips,[8.41501134 0.02351983 0.99394477]
WEYQAU04_clean,0.0001768872,0.0947916872,0.1890129628,0.8433566369,0.0005023765497863845,0.001785839684246592,0.0003969329293660127,5.661665183881934e-06,Sips,[4.76996446 0.0412606  1.02501992]
WEYQAU05_clean,0.0002146497,0.0965029223,0.188885763,0.8432413621,0.00026912364014353385,0.0010654345776115201,0.00031882494794928336,1.1204023663784437e-06,Sips,[7.64925688 0.02531854 0.98662354]
WEYQAU06_clean,0.0001748997,0.0955270612,0.1924592828,0.8630487583,0.0009114029423374224,0.0021300677894532274,0.0007842274104781267,1.3399852881572314e-05,Sips,[4.24950411 0.04743822 1.04462509]
WEYQAU07_clean,0.0001947747,0.0985937692,0.1944785799,0.8615064605,0.00010188604962274102,0.001538543212721591,1.18622966897278e-05,8.899902403134952e-08,Sips,[5.70560155 0.03528838 1.00492755]
WEYQAU08_clean,0.0001907997,0.0990210811,0.1935504187,0.8760529519,0.00041685481313319796,0.0007998445515607988,0.00044745902494616627,1.7898769260831088e-05,Sips,[10.71130426  0.01840231  0.97983093]
