,Adsorbent,O2_40C_0.5bar,O2_40C_1bar,O2_40C_5bar
1358,FIRPAZ_clean,0.1185287616,0.2320120894,1.1017135358
1359,FIRZOX_clean,0.0061043728,0.0122823967,0.0606483956
1360,FISGOF_clean,0.1191382934,0.2327962254,1.1307316148
1361,FISXEM_clean,0.1304978244,0.2519115997,1.1085166145
1362,FITGEW_clean,0.043127471,0.0865101127,0.4015163545
1363,FITHIA_clean,0.0365738522,0.0724393796,0.3360156791
1364,FIVNAZ_clean,0.0135509693,0.0274308735,0.1335748662
1365,FIVYUF_clean,0.0469811076,0.0933864806,0.383996378
1366,FIWKUT_clean,0.0831385693,0.1607958701,0.7536952947
1367,FIYDOH_clean,0.0295012817,0.0575791564,0.2584625699
1368,FIZPOV_clean,0.1481917531,0.2930476512,1.3119125451
1369,FOFCIO_clean,0.1476176728,0.2724338592,0.7095367912
1370,FOFCOU_clean,0.1961061094,0.3676340656,1.156498943
1371,FOFTIF_clean,0.1413435016,0.2804604719,1.1437452743
1372,FOFTOL_clean,0.1431539999,0.2763021005,1.1143337314
1373,FOFTUR_clean,0.1284802638,0.2521660349,1.0636400891
1374,FOHCIP_clean,0.0679636682,0.1329862219,0.5670119111
1375,FOJKIA_clean,0.1065609889,0.2115340611,0.919753038
1376,FOJLOH_clean,0.1030740432,0.2032078318,0.926899902
1377,FOKWIN_clean,0.0565819523,0.1107851694,0.4829060562
1378,FOLLEZ_clean,0.058785363,0.1140616847,0.4831033943
1379,FOMWOV_clean,0.076681658,0.1521823459,0.6978150662
1380,FONKEA_clean,0.031510721,0.0628236355,0.2775917463
1381,FONPUV_clean,0.0296102211,0.0587651457,0.2665731894
1382,FONQIJ_clean,0.0887954333,0.1745952069,0.7644010124
1383,FOPBAP_clean,0.0274475819,0.0544033612,0.2535018847
1384,FOPFAS_clean,0.160350961,0.3187315907,1.4863208326
1385,FOPTOU_clean,0.0118368762,0.0234881211,0.1128522285
1386,FOQNIK_clean,0.0582768876,0.1167822519,0.5185669574
1387,FOQNOQ_clean,0.0396048316,0.0788452689,0.3659748103
1388,FOQNOQ01_clean,0.0505744302,0.1000297504,0.4468561795
1389,FOQNOQ02_clean,0.0495105324,0.1007857336,0.454500954
1390,FOQNUW_clean,0.0525111064,0.103981674,0.4574208331
1391,FOQNUW01_clean,0.0514833089,0.0996708707,0.4587820277
1392,FOQNUW02_clean,0.0520502964,0.1028816759,0.4623410949
1393,FOQPAE_clean,0.0407686613,0.0802265281,0.3726586405
1394,FOQPAE01_clean,0.0588284759,0.1164845203,0.5221945099
1395,FOQPAE02_clean,0.0604816449,0.1175656725,0.532440101
1396,FORKUU_clean,0.2078813142,0.408023461,1.7730862127
1397,FORPOS_clean,0.0409900349,0.0811123527,0.4004322502
1398,FORQEJ_clean,0.0408518145,0.0798837267,0.4005883881
1399,FORTIR_clean,0.0678206141,0.1341397404,0.6126510558
1400,FORTUD_clean,0.0594936255,0.1211700218,0.5578106274
1401,FOTNIN_clean,0.1558557712,0.3092309937,1.4820392287
1402,FOVPOX_clean,0.0350231144,0.0690159132,0.3166680968
1403,FUBDAI_clean,0.0901431001,0.1781348105,0.8148533622
1404,FUBDEM_clean,0.0906467149,0.1787233485,0.8017495025
1405,FUBDIQ_clean,0.0890983463,0.1788023469,0.8088646251
1406,FUBNOH_clean,0.1305205463,0.251517994,0.9353315833
1407,FUDGES_clean,0.0923101902,0.1804605972,0.8535020575
1408,FUDHAP_clean,0.1049091989,0.2079188205,0.95971676
1409,FUDHET_clean,0.1013936223,0.2015561419,0.9234849816
1410,FUHJOJ_clean,0.0702879581,0.1371033957,0.5895520908
1411,FUHMOM_clean,0.1378478468,0.2676871817,1.1039492278
1412,FUHNED_clean,0.0849658031,0.1696601744,0.7314233533
1413,FUMJAA_clean,0.0732184392,0.1440027354,0.6709280262
1414,FUNBAS_clean,0.0953698171,0.1886278421,0.8173897914
1415,FUNCAT_clean,0.0970734371,0.1883505003,0.8298060755
1416,FUNCEX_clean,0.1429919016,0.2786259412,1.2324148536
1417,FUNFOL_clean,0.0807940556,0.1570872294,0.7487299547
1418,FUNLAD_clean,0.1466542153,0.2842640779,1.1890363612
1419,FUQJUX_clean,0.0761984087,0.1523023446,0.7323075006
1420,FURFOP_clean,0.1259073453,0.240607759,0.9378759661
1421,FURSES_clean,0.043885487,0.0878035454,0.4074027656
1422,FUSGOR_clean,0.0462863563,0.0911064846,0.4245200331
1423,FUSQUH_clean,0.0802881196,0.1581512418,0.691166008
1424,FUTCAZ_clean,0.0551473944,0.1099815017,0.5447973821
1425,FUTDII_clean,0.0732712099,0.1416845101,0.6810594918
1426,FUTKEL_manual,0.078251496,0.1574223061,0.6940347497
1427,FUTTIZ_clean,0.0818231099,0.1618623477,0.7573281086
1428,FUTYEA_clean,0.1005843431,0.2010591144,0.9235907011
1429,FUTYOK_clean,0.0813685112,0.1602474498,0.7656034877
1430,FUTYUQ_clean,0.100744695,0.2025189741,0.9300582566
1431,FUTZAX_clean,0.0753981235,0.1525417509,0.7340697496
1432,FUTZEB_clean,0.1063508764,0.2090342835,0.9367278475
1433,FUTZIF_clean,0.1197933455,0.2357297807,1.0111081529
1434,FUTZOL_clean,0.0767541213,0.1512964976,0.7036823015
1435,FUVBAB_clean,0.1006200176,0.1994741459,0.9258381966
1436,FUVBOP_clean,0.0629103627,0.1246851895,0.5611904449
1437,FUVDEH_clean,0.0452903502,0.0902184346,0.398244806
1438,FUVDEH01_clean,0.0441833281,0.0885284563,0.3911719996
1439,FUVDEH02_clean,0.0371938011,0.0732276382,0.3283638128
1440,FUVDEH03_clean,0.0342522512,0.0680024463,0.3033859203
1441,FUVDEH04_clean,0.0322826918,0.0637284249,0.2866705409
1442,FUVDEH05_clean,0.031206857,0.0611089456,0.2548361986
1443,FUVDEH06_clean,0.0085759441,0.0172015129,0.0798657585
1444,FUVDEH07_clean,0.0086544321,0.0172389846,0.0795513005
1445,FUVDEH08_clean,0.0082154061,0.0163097889,0.0752050955
1446,FUVDEH09_clean,0.0434278643,0.0850265545,0.3861538166
1447,FUVDEH10_clean,0.0384293115,0.0765445405,0.3482033621
1448,FUVDEH11_clean,0.0417676286,0.0825031866,0.3767539439
1449,FUVDEH12_clean,0.0401430841,0.0800672621,0.3504774864
1450,FUVDEH13_clean,0.0408307345,0.0834603056,0.3721140877
1451,FUVFUZ_clean,0.0081050167,0.0163037124,0.0756005733
1452,FUVGAG_clean,0.0080938764,0.0163811876,0.0753068766
1453,FUVGAG01_clean,0.0079642448,0.0159138047,0.0712098074
1454,FUVGAG02_clean,0.0080918509,0.0161193924,0.0737442075
1455,FUWFIO_clean,0.0935943806,0.1881762413,0.8565763477
1456,FUWFUA_clean,0.1053162447,0.2083881597,0.9386264285
1457,FUWQIZ_clean,0.1549662542,0.3014489066,1.3055661819
1458,FUWXOL_SL,0.4000490464,0.7084153195,2.082595474
1459,FUWYAY_clean,0.0358492646,0.0707233851,0.3148076208
1460,FUXXIH_clean,0.074215611,0.1473682781,0.634619355
1461,FUYCAE_clean,0.1275552855,0.2599766297,1.1619775575
1462,FUYCEJ_clean,0.203955004,0.4031726251,1.7874231072
1463,FUYCIN_clean,0.1084924879,0.2188641467,1.0726848748
1464,FUYKER_clean,0.1104585345,0.2149510725,0.877003019
1465,FUZPUN_clean,0.1211624587,0.237014088,1.0464468851
1466,GABYUG_clean,0.1023865758,0.2037044377,0.8910694147
1467,GACBIY_clean,0.1538976962,0.3034898442,1.3333961413
1468,GACBOE_clean,0.1127352868,0.2220259966,0.9913340435
1469,GACPUX_clean,0.1152609076,0.2294291685,1.0015706497
1470,GACQAE_clean,0.09877591,0.1982902725,0.8764778865
1471,GACVIS_clean,0.0677317774,0.1328635964,0.6360757918
1472,GACYER_clean,0.1388055561,0.2766271844,1.2459409219
1473,GADNUX_clean,0.1340883359,0.2615508764,1.1959380814
1474,GADRAH_clean,0.0537503914,0.1085231172,0.5096938523
1475,GAFROX_clean,0.1426787338,0.2745501425,1.2426409339
1476,GAFRUD_clean,0.1229620775,0.2435458485,1.1175074481
1477,GAGQAI_clean,0.1283446943,0.2548269133,1.1262536057
1478,GAGSUF_clean,0.0227243339,0.0453221177,0.2188316639
1479,GAGZEV_clean,0.1633974417,0.3271552047,1.5687229821
1480,GAHWIX_clean,0.1253138144,0.2523049965,1.1588167539
1481,GAJYUN_clean,0.0291575324,0.0563731569,0.2656550753
1482,GALCAZ_clean,0.059833379,0.1203425855,0.5631874021
1483,GAMFEI_clean,0.0688453319,0.1333677212,0.6031700205
1484,GAMXAV_clean,0.1363245143,0.2661327093,1.117302964
1485,GANBAZ_clean,0.9192215148,1.704596903,4.9691302116
1486,GANBAZ01_clean,0.9944091546,1.8225026294,5.1026978263
1487,GANBAZ02_clean,0.2684912914,0.52337162,2.2121582456
1488,GANBED_clean,0.1755420895,0.3483747237,1.5567071752
1489,GANBED02_clean,0.1698144599,0.3296294908,1.489920062
1490,GANBIH_clean,0.1244577879,0.2453762572,0.9443298079
1491,GAQYIH_clean,0.0579656011,0.1148230958,0.5727037818
1492,GARQAU_clean,0.1196374343,0.2361788975,0.9605464964
1493,GASSEB_clean,0.0925945468,0.1835530041,0.8493119676
1494,GASSUR_clean,0.0941986426,0.18873824,0.8773794786
1495,GASTIG_clean,0.2820137213,0.5236181435,1.6670683077
1496,GATQIE_clean,0.1175924144,0.231251695,1.0716420735
1497,GATQOK_clean,0.1471803212,0.2871671568,1.2348010806
1498,GAVYAG_clean,0.2735417613,0.5157799213,1.8479589875
1499,GAWCUF_clean,0.1076792837,0.2091473483,0.8502803426
1500,GAWMOJ_clean,0.0751953877,0.1493229816,0.712916343
1501,GAXDIS10_clean,0.0377382804,0.0751812586,0.3626230628
1502,GAXKOH_clean,0.0655473067,0.1305836012,0.6230597177
1503,GAXQIH_clean,0.0462149509,0.0904090023,0.3988479921
1504,GAYFUJ_clean,0.1259805554,0.2497758367,1.0628653572
1505,GAYGAQ_clean_h,0.1867870346,0.3603841464,1.3320204989
1506,GAYPED_clean,0.1139018874,0.2282686537,1.0824280476
1507,GAYTEH_ion_b,0.023800255,0.0485553123,0.2247811704
1508,GEBCAT_clean,0.0095394427,0.0193746186,0.0953628662
1509,GEDDAW_clean,0.0526801003,0.1058960207,0.4974906461
1510,GEDDEA_clean,0.0609751774,0.1136601626,0.4983274839
1511,GEDPAH_clean,0.0071327683,0.0145850545,0.0721527909
1512,GEFYUN_clean,0.0970086293,0.1866208895,0.7828875626
1513,GEFZAU_clean,0.0874521112,0.1706943398,0.7276705026
1514,GEGDED_clean,0.1236127041,0.2403389819,1.0319119621
1515,GEGGEG01_clean,0.1443870006,0.2786197777,0.9489917325
1516,GEGGIK_clean,0.1499113973,0.2808768309,0.9652016608
1517,GEGGIK01_clean,0.161833629,0.2958581092,1.011769608
1518,GEGGUW_clean,0.1565337242,0.2953831789,1.0072110224
1519,GEGHAD_clean,0.1586642915,0.2993772121,1.0153660454
1520,GERNOI_clean,0.0677056816,0.1343381425,0.600891999
1521,GERWEH_clean,0.0964866212,0.1910725634,0.8717663766
1522,GESDUF_clean,0.022868691,0.0454784397,0.221564294
1523,GESFAN_clean,0.022374915,0.0458200903,0.2188648099
1524,GEWXAJ_clean,0.0335181428,0.0655508449,0.2823459546
1525,GEZRAG_clean,0.0482601503,0.0967677013,0.4559031263
1526,GEZYOB_clean,0.043937918,0.0867369642,0.3978388864
1527,GEZYUH_clean,0.0515323844,0.1031560172,0.4763711359
1528,GIFKEL_clean,0.1034354066,0.2010835917,0.845988309
1529,GIJXAA_clean,0.1638737159,0.3259817963,1.4097768491
1530,GIKQIC_clean,0.0334958213,0.0655851017,0.2978359785
1531,GIMSIG_clean,0.0396217601,0.0788568226,0.3795928802
1532,GINLIA_clean,0.1508795267,0.2998667093,1.3217830439
1533,GINNUO_clean,0.050734512,0.099036262,0.4354808013
1534,GIRDUI_clean,0.0408926391,0.0806880698,0.3691628295
1535,GIRXUC_clean,0.0604916031,0.1216906292,0.6053783989
1536,GIRYAJ_clean,0.0639530057,0.1285875057,0.6110062701
1537,GIRYEN_clean,0.0574520578,0.1094454193,0.4098886445
1538,GIRYUD_clean,0.0586141389,0.1126755935,0.4193436658
1539,GIRZAK_clean,0.0520798704,0.1015355506,0.3714222889
1540,GISMAY_clean,0.0631319118,0.1263865835,0.5607145213
1541,GISNED_clean,0.1105997421,0.219776862,1.0582420629
1542,GISZUD_clean,0.048905675,0.0963685083,0.4654113516
1543,GISZUF_clean,0.0691736762,0.1364511115,0.5904039825
1544,GITPIK_clean,0.1064734391,0.2060268229,0.8909071144
1545,GITSUY_clean,0.0972648428,0.1910499734,0.908841388
1546,GITTUZ_clean,0.0863562167,0.1707040877,0.7013564231
1547,GITVAH_clean,0.1501539649,0.2715506078,0.9490141485
1548,GITVAH01_clean,0.1393689352,0.2657081854,1.0430322077
1549,GITVEL_clean,0.0816376467,0.1635591117,0.7301039026
1550,GITVEL01_clean,0.0823284277,0.1613214035,0.727696138
1551,GITWIQ_clean,0.0465475349,0.0905493891,0.4020750913
1552,GIVHIC_clean,0.2303898347,0.4448431082,1.7833449096
1553,GIXGOK_clean,0.0510831855,0.1001176987,0.4269633753
1554,GIXNAE_clean,0.0753682318,0.1487609111,0.7161167956
1555,GIYSUD_clean,0.0666741799,0.1312231172,0.600482135
1556,GIYTAK_clean,0.072185387,0.1439032392,0.6424307803
1557,GIYTIS_SL,0.0829772007,0.1641099458,0.7371648066
1558,GIZXET_clean,0.2101717138,0.4029444449,1.6847848375
1559,GOBGAG_clean,0.051948116,0.1029187371,0.4347847868
1560,GOBSUM_clean,0.0869177204,0.1711663412,0.7638290975
1561,GOBTAT_clean,0.1242379183,0.2425775469,1.1070538952
1562,GOGSIF_clean,0.0587055942,0.1181818514,0.5511727898
1563,GOGWAB_clean,0.2286567576,0.4453807142,1.8553887731
1564,GOGWEF_clean,0.1892478288,0.3677369254,1.5662790478
1565,GOKBUE_clean,0.0114647107,0.0231382048,0.1137150985
1566,GOMREG_clean,0.0867144765,0.1681150181,0.6544286668
1567,GONNAA_clean,0.0813542705,0.1601698559,0.7701826148
1568,GONSUZ_clean,0.14788764,0.2918517121,1.1282375788
1569,GOPTIQ_clean,0.1444831844,0.2827915244,1.2337545297
1570,GOQSIQ_clean,0.1367280313,0.2643667525,1.0658735255
1571,GOQWOY_clean,0.1261335962,0.2533626073,1.1400311817
1572,GOQXAN_clean,0.0580854562,0.1170771008,0.5457489055
1573,GORJEE_clean,0.273833353,0.5129581604,1.9079548373
1574,GORQAF_clean,0.0354427679,0.0701225527,0.3489290985
1575,GOSBOH_clean,0.0670440133,0.1336382222,0.6480822064
1576,GOSDEZ_clean,0.0958649049,0.1926243704,0.8848370052
1577,GOSDID_clean,0.1333709349,0.2559933689,1.0093906484
1578,GOSKEG_clean,0.1449901278,0.2869632355,1.2481805159
1579,GOTDIE_clean,0.0127446284,0.0256922315,0.1063513317
1580,GOVHOQ_clean,0.0098831188,0.0195028198,0.0885960603
1581,GOVWOF_clean,0.102747806,0.201793342,0.9132649912
1582,GOVXIA_clean,0.0587926379,0.1178661947,0.5166404685
1583,GOZNAM_clean,0.0815756793,0.1604709909,0.7486305796
1584,GOZNEQ_clean,0.087894735,0.1742492098,0.8241196402
1585,GUANZS_clean,0.0389836011,0.0794745573,0.3841679243
1586,GUBBAG_clean,0.0311562693,0.0621389557,0.3018345543
1587,GUBKUL_clean,0.0468080197,0.0919611577,0.3875695399
1588,GUBVUU_clean,0.1045758894,0.2087705537,0.9534437875
1589,GUBZAF_clean,0.0648157015,0.130362767,0.6182036372
1590,GUCHUJ_clean,0.0576844986,0.1138552163,0.5239852865
1591,GUCJAQ_clean,0.0706621993,0.1407694874,0.5747271291
1592,GUFBOA_clean,0.0761703824,0.1463933656,0.5835765168
1593,GUFBUG_clean,0.1625979158,0.3116022897,1.1711899514
1594,GUFXEM_clean,0.0582058698,0.1171776788,0.5428764069
1595,GUGNON_clean,0.1349084678,0.2614321501,1.1534516438
1596,GUHMIH_clean,0.118009078,0.2337076334,1.1677243111
1597,GUJREK_clean,0.0821046992,0.1609596159,0.6976165734
1598,GUJREK01_clean,0.0821677191,0.1617635454,0.706565398
1599,GUKFEY_clean,0.1827588867,0.3593136996,1.5012304584
1600,GUKYUI_clean,0.0427452044,0.0855373006,0.3552364743
1601,GULBAR_clean,0.1690298066,0.3274457157,1.1152532355
1602,GULCAS_clean,0.1427483952,0.2695316949,1.0360448319
1603,GULPIN_clean,0.1734652238,0.320781809,0.9540501705
1604,GULVUF_clean,0.0806469092,0.1625216911,0.7501172056
1605,GULWAM_clean,0.0920067422,0.1869173581,0.8388331145
1606,GULWEQ_clean,0.1044349037,0.2091006912,0.9579010866
1607,GULWIU_clean,0.078443996,0.155852283,0.7225083985
1608,GULWOA_clean,0.0425251791,0.0842395812,0.41327712
1609,GUMDEZ_clean,0.3123621845,0.5619964626,1.7759815616
1610,GUNFAW01_neutral,0.0479163744,0.0972183941,0.4727577662
1611,GUNZIA_clean,0.1234274189,0.2365736296,0.9507992637
1612,GUPBEZ02_clean,0.0358560976,0.071764918,0.3513966854
1613,GUPBOJ03_clean,0.071923763,0.142548286,0.6906615672
1614,GUPBUP_SL,0.0435551988,0.0857574375,0.424740952
1615,GUPCAW_clean,0.0519437059,0.1033990837,0.5013953915
1616,GUPCEA_clean,0.1112153847,0.2153872887,0.9384262352
1617,GUPDEB_clean,0.0468067526,0.093603446,0.4250152186
1618,GUPREQ_clean,0.0593022033,0.1154253106,0.5001917819
1619,GUQWOG_clean,0.0933698675,0.1819041125,0.8558015806
1620,GURPIT_clean,0.0491923702,0.0989185881,0.4866593705
1621,GURPUF_clean,0.0532462655,0.1036306891,0.5166983071
1622,GUSJOU_clean,0.0625671739,0.1235107005,0.5611467305
1623,GUTYIE_clean,0.0703254288,0.1384389509,0.6434029532
1624,GUVBOQ_clean,0.0293700048,0.0588316303,0.2577054088
1625,GUVKUE_clean,0.0898099902,0.1808806632,0.8051997577
1626,GUVLAL_clean,0.0928441871,0.1836232243,0.8272705942
1627,GUVZII_clean,0.0347625939,0.0699693947,0.3363872327
1628,GUXJUF_clean,0.0175089882,0.0352476844,0.1681165176
1629,GUXPOF_clean,0.0340506742,0.0700268496,0.3215549735
1630,GUXSIC_clean,0.1474253874,0.2760688551,1.0523497222
1631,GUZVOO_clean,0.041367496,0.0809143915,0.3636521502
1632,HABQUY_clean,0.1600159639,0.318834552,1.5279401425
1633,HABRAF_manual,0.1461707144,0.2899726615,1.3998645495
1634,HABREJ_clean,0.1404463682,0.2728736362,1.192211541
1635,HABRUZ_clean,0.1191042906,0.2308809242,0.9422223628
1636,HACDOH_clean,0.2410754896,0.4640893814,1.7035078846
1637,HACDUN_clean,0.3144129447,0.5706607879,1.9348811697
1638,HACRAH_clean,0.2929994056,0.5546207354,2.1630097138
1639,HACREL_clean,0.3557737277,0.6634654867,2.4169369205
1640,HADLOQ01_clean,0.1195426882,0.2341828473,1.1177454502
1641,HADQUA_clean,0.4004339145,0.7353683105,2.3573684988
1642,HAFTOZ_clean,0.1011783036,0.1997123712,0.9760495725
1643,HAFVOB_clean,0.2007896083,0.390159392,1.6221762857
1644,HAFVUH_SL,0.0743418896,0.1491122553,0.72346306
1645,HAFWIW_clean,0.0337137643,0.0676178154,0.3188198
1646,HAHCUR_clean,0.106300182,0.2121207234,0.9098961342
1647,HAJLIO_clean,0.0659242188,0.1245164484,0.4440403459
1648,HAJLOU_clean,0.0639617595,0.1229344147,0.4355905426
1649,HAJLUA_clean,0.0622909039,0.119929556,0.4367871232
1650,HAJMAH_clean,0.0596614431,0.1150426805,0.423428658
1651,HAJMEL_clean,0.0609866934,0.1144127054,0.4236084119
1652,HAJMIQ_clean,0.0997764363,0.1958673033,0.879890729
1653,HAJPEQ_clean,0.1854901529,0.3487119832,1.1574673061
1654,HAJRES_clean,0.2408481511,0.4475560702,1.4603101462
1655,HAJYEZ_clean,0.0834374264,0.1595304666,0.6126414445
1656,HAKSIY_clean,0.1228752807,0.2481898509,1.0960381117
1657,HAKVOH_clean,0.0548537356,0.1092403369,0.5188990019
1658,HAKWAU_clean,0.0974904105,0.1941896455,0.891877842
1659,HALQUJ_clean,0.1469802372,0.2892643293,1.3106739886
1660,HALVAU_clean,0.0686036989,0.1338434423,0.6455370639
1661,HAMJOW_clean,0.1494490544,0.290677848,1.3267710066
1662,HAMJUC_clean,0.3184435572,0.5893503873,2.2017928953
1663,HAMLIT_clean,0.1257754697,0.2489373672,1.0543303217
1664,HAMREU_clean,0.01084145,0.0220374702,0.1051073887
1665,HAMRIY_clean,0.010637001,0.0211560493,0.099555316
1666,HANWAW_clean,0.1179078148,0.2317060848,1.0619956423
1667,HAPBAE_clean,0.0598141549,0.1184769714,0.528315815
1668,HAPBEI_clean,0.0576463833,0.1164192458,0.5209516156
1669,HAPBIM_clean,0.0453967497,0.0913418805,0.4266631388
1670,HAPGIR_clean,0.0545747679,0.1084751056,0.5117273767
1671,HAPHUD_clean,0.0810380952,0.1618218921,0.7736814159
1672,HAPNEU_clean,0.0638404718,0.1255994745,0.5664309768
1673,HAPNOE_clean,0.0417107906,0.0852211493,0.3735707505
1674,HAPPAS_clean,0.0439427303,0.0884971866,0.38906599
1675,HAQJIV_clean,0.1344704671,0.267213176,1.1752735448
1676,HAQKES_clean,0.0321947317,0.064255791,0.3026891921
1677,HAQRID_clean,0.0797360915,0.1573548438,0.7354682333
1678,HASMIZ_clean,0.0794261268,0.1580939522,0.7559208095
1679,HAVVUX_clean,0.0355273663,0.0691501434,0.3136857634
1680,HAVZIP_clean,0.1113704515,0.2222682876,1.1138991217
1681,HAWGIY_clean,0.0589742232,0.1135833766,0.4513319003
1682,HAWREE_clean,0.0835581368,0.1666764799,0.6934071076
1683,HAWVOS_clean,0.0833123541,0.1643985758,0.6691094415
1684,HAWWEK_clean,0.1076320592,0.2134110022,1.0016837778
1685,HAWZEM_clean,0.1681668307,0.326571931,1.2047801688
1686,HAXMUP_clean,0.0204849844,0.0406014197,0.1996950378
1687,HAXNOJ_clean,0.0391803385,0.078890873,0.3754687346
1688,HAYLIE_clean,0.0837209898,0.1663166113,0.7713626289
1689,HAZSIL_clean,0.0677666972,0.1353526011,0.6340265577
1690,HAZWIP_clean,0.1042299054,0.2079243587,0.9857082243
1691,HEBJAB_clean,0.0300727238,0.0586114423,0.2726798161
1692,HEBKEG_clean,0.0508238619,0.1000936945,0.4545234975
1693,HEDCAW_clean,0.0755243396,0.1527328637,0.6910792049
1694,HEDCIE_clean,0.0688770323,0.1369223058,0.6215981785
1695,HEFDON_clean,0.0840167876,0.1607992789,0.6984166037
1696,HEFFEF_clean,0.0733318598,0.144501105,0.6209058888
1697,HEGCEB_clean,0.0407954126,0.082054647,0.3952598541
1698,HEGJUZ_clean,0.1229955126,0.2403543194,0.9525231935
1699,HEHCOO_clean,0.0426285149,0.0861224012,0.4143197499
1700,HEKTAU_clean,0.1599263271,0.3136198373,1.2922057093
1701,HELDOT_clean,0.0966021302,0.1948760547,0.9030048684
1702,HETZOW_clean,0.0629597304,0.1239053811,0.5163413117
1703,HEWFUL_ion_b,0.0119044388,0.0238334038,0.1073637511
1704,HEXVEM_clean,0.1436544666,0.2862613851,1.4216414056
1705,HEZPIL01_clean,0.0519019867,0.1026953524,0.4769530905
1706,HGCNCO_clean,0.0478015252,0.0956221107,0.4509719303
1707,HIBGEF_clean,0.0143233529,0.0281203353,0.1378766964
1708,HIBGIJ_clean,0.0083077413,0.0168102825,0.0800659961
1709,HICGEG_clean,0.1246717669,0.2466203963,1.0584000078
1710,HICVOG_clean,0.2354053275,0.4520713754,1.6406684585
1711,HICVUM_clean,0.1161514135,0.2241946128,0.9223107004
1712,HIFGEK_clean,0.0716641007,0.1364847703,0.6111114762
1713,HIFGIO_SL,0.1088292476,0.21460614,0.9744983902
1714,HIFTOG_clean,0.1196906005,0.2276012692,0.9190984837
1715,HIFTOG01_clean,0.0748720694,0.1502555156,0.7421783163
1716,HIFTOG02_clean,0.1161576356,0.2269376968,0.9156791581
1717,HIFTUM_clean,0.0366615612,0.072231165,0.3353719467
1718,HIFVOI_clean,0.1143896108,0.2276418833,0.9741077465
1719,HIFWAV_clean,0.1086092177,0.211108782,0.8430883313
1720,HIGRIA_clean,0.1129158009,0.2263049857,1.0792969421
1721,HIHFOV_clean,0.2077419147,0.3913889187,1.3885712952
1722,HIHGEM_manual,1.5868875157,1.8421949658,3.90559314
1723,HIHGIQ_clean,0.1296807702,0.258599659,1.1098676942
1724,HIHGUC_clean,0.0856837068,0.1720315618,0.8039244506
1725,HIJSOK_clean,0.0885396519,0.1740395268,0.7556058494
1726,HILJUJ_clean,0.0055980153,0.0109412537,0.0542592294
1727,HIMSAY_clean,0.365591866,0.6777749194,2.2203250506
1728,HIQNAY_clean,0.0951237715,0.1823362759,0.7500802793
1729,HIQWOV_clean,0.0798106471,0.16169906,0.7200845988
1730,HISGAT_clean,0.0465382262,0.088856348,0.3892740357
1731,HISGIB_clean,0.0368739158,0.0737414778,0.3244426785
1732,HISJIE_clean,0.0150261835,0.030023761,0.1429650054
1733,HIWKEE_clean,0.0569006053,0.1115175987,0.5016303811
