,Adsorbent,O2_20C_0.5bar,O2_20C_1bar,O2_20C_5bar,O2_20C_15bar
1167,EWUCOP_clean,0.190772179,0.371699506,1.584335326,3.529241467
1168,EWUGEK_clean,0.040019629,0.076802778,0.290095947,0.538279469
1169,EWUKAK_clean,0.094025904,0.181382026,0.832946496,2.20052395
1170,EWUKEO_clean,0.114405747,0.226729842,1.015552833,2.625990968
1171,EWUKIS_clean,0.117720487,0.232673388,1.040122495,2.633255639
1172,EWUSUL_clean,0.051183847,0.101409381,0.498074651,1.394364671
1173,EWUTEW_clean,0.132424723,0.254874927,1.039565469,2.2915252
1174,EXALAR_clean,0.104759946,0.211118348,0.979011624,2.647126775
1175,EXAPEA_clean,0.126864607,0.233314059,0.688918913,1.041689354
1176,EXAXAE_clean,0.083644054,0.162498576,0.65490438,1.5288074
1177,EXAXAE01_clean,0.078197111,0.152710733,0.62910131,1.493529657
1178,EXEMUR_clean,0.032994324,0.0660781,0.295759033,0.689211578
1179,EXEQAA_clean,0.08362501,0.167737522,0.789405224,2.147815651
1180,EXEQII_SL,0.082391858,0.166606189,0.790338573,2.122309761
1181,EXEWIO_clean,0.247587955,0.465099768,1.53164463,2.781467664
1182,EXEXAH_clean,0.090260008,0.179915817,0.852893873,2.324068918
1183,EXIDOF_clean,0.101277575,0.197721815,0.888180873,2.165354188
1184,EXOTOB_clean,0.076464561,0.152377597,0.72543807,2.132261034
1185,EXOTUH_SL,0.162406698,0.324485067,1.392565452,3.26669931
1186,EXOZIB_clean,0.0624383,0.124677685,0.616604139,1.716657547
1187,EXUHEM_clean,0.106216008,0.20651635,0.801644777,1.623842395
1188,EXUHUC_clean,0.024833139,0.048849036,0.225647885,0.566629738
1189,EYINOR_clean,0.150290429,0.295070984,1.302448179,3.199365299
1190,EYOCOM_clean,0.126239391,0.24959936,1.116460738,2.85269841
1191,EYULOA_clean,0.204397676,0.375475177,1.202680882,2.028153609
1192,EYUWAW_clean_h,0.135419046,0.264126085,1.125461021,2.605627545
1193,EZABEN_clean,0.091999007,0.179688727,0.74864735,1.650645274
1194,EZEQEH_clean,0.149092229,0.287095319,1.029606735,1.92925208
1195,EZEQIL_clean,0.125789367,0.246800172,0.959640998,1.96797834
1196,EZEQOR_clean,0.118144037,0.230230067,0.923320611,1.978252617
1197,EZEQUX_clean,0.125949758,0.242027141,0.98441135,2.052040098
1198,EZESAF_clean,0.128667085,0.245516818,0.853688134,1.534690276
1199,EZIMEG_clean,0.419118523,0.762381746,2.763926734,5.216559009
1200,EZIMIK_clean,0.399999514,0.737709719,2.663410018,5.10617419
1201,EZITUE_clean,0.071886902,0.139865613,0.522204707,0.973432306
1202,EZIVAM_clean,0.073850548,0.13819403,0.512512178,0.957639802
1203,EZOBUR_clean,0.080076361,0.15457658,0.615783824,1.326910337
1204,EZOBUR01_clean,0.265743417,0.466936381,1.258325724,1.836958788
1205,EZOBUR02_clean,0.082482868,0.159715181,0.639385409,1.285647161
1206,EZOFEF_clean,0.248739343,0.480629747,1.807948791,3.843235499
1207,EZOFUV_clean,0.138656853,0.275246966,1.276620352,3.384412137
1208,EZUCIM_clean,0.211193675,0.402054012,1.709667616,3.687915255
1209,EZULAO_clean,0.138267722,0.261944238,1.000735095,1.953029176
1210,FABCUI_clean,0.113699644,0.221897715,0.919106475,2.078515852
1211,FAFDEX_clean,0.033192846,0.067265754,0.311004221,0.746656952
1212,FAFQEJ01_clean,0.03409523,0.068413783,0.328580503,0.888444683
1213,FAGQAI_clean,0.133281539,0.263094824,1.251949078,3.575194732
1214,FAGREM_clean,0.036562642,0.072202304,0.352921869,0.954688931
1215,FAGXIX_clean,0.430082164,0.777870067,2.220405634,3.431953649
1216,FAHGAY_clean,0.130707564,0.26051897,1.182967502,3.019029617
1217,FAHPOV_clean,0.198245839,0.374928587,1.494445835,3.807229285
1218,FAHQIR_clean,0.141814708,0.268924572,0.965049254,1.750856658
1219,FAJYAS_clean,0.09873369,0.194781563,0.906959435,2.405425735
1220,FAKHIK_clean,0.173769824,0.325986577,1.261581198,2.514745325
1221,FAKLIO_clean,0.161392739,0.32108086,1.477944999,3.938678013
1222,FAKLOU_clean,0.144176736,0.282579326,1.315485833,3.440771888
1223,FAKLUA_clean,0.192598857,0.382370287,1.735845961,4.420063302
1224,FAKMAH_clean,0.183854609,0.363571994,1.646772693,4.156698682
1225,FAKNIR_clean,0.134422143,0.266493444,1.164209389,2.760845513
1226,FALBAX_manual,0.166003217,0.334052661,1.57171513,4.459867171
1227,FALDAA_clean,0.123422058,0.241490985,1.037100785,2.427437139
1228,FALRIV_clean,0.280362941,0.532638206,1.948936828,3.621441804
1229,FALRIV01_clean,0.27480986,0.515848231,1.894011036,3.55199409
1230,FALROB_clean,0.256188113,0.492088402,1.841698368,3.52140122
1231,FALSAO_clean,0.264329916,0.498934378,1.871949194,3.480304373
1232,FAMPUH_clean,0.195466193,0.373383507,1.600154725,3.982433605
1233,FAMQAO_clean,0.185327462,0.364211096,1.54423277,3.853757925
1234,FAMQES_clean,0.197312373,0.382616949,1.611587817,3.998497404
1235,FANCIJ_clean,0.159428126,0.310227769,1.338518305,3.177273916
1236,FANQER_clean,0.031558485,0.063329728,0.296397272,0.783213467
1237,FAPXEC_clean,0.084940574,0.169619667,0.801723873,2.154851419
1238,FAPXIG_clean,0.091056549,0.178941208,0.846136059,2.20299614
1239,FAPXOM_clean,0.090821091,0.180994673,0.843385277,2.205592969
1240,FAQGEL_clean,0.127470935,0.247863239,0.981959191,2.027468544
1241,FAQGIP_clean,0.146154248,0.282379857,1.111184767,2.333375211
1242,FAQLUH_clean,0.084800817,0.17158077,0.805114102,2.129875528
1243,FARBIL_clean,0.090471767,0.179663508,0.781315793,1.871204619
1244,FARFIO_clean,0.072089991,0.143145102,0.679095927,1.747336002
1245,FARFOU_clean,0.075698243,0.148353072,0.707709148,1.806551228
1246,FARFUA_clean,0.075242027,0.148923835,0.692274835,1.731516572
1247,FARHIR_ion_b,0.070069704,0.137048623,0.53806038,1.127346291
1248,FARHOX_ion_b,0.091390221,0.177000336,0.737033061,1.604405154
1249,FASVIH_clean,0.043755419,0.086912733,0.423427598,1.14544374
1250,FATKIV_clean,0.08469616,0.163383281,0.682732187,1.599874864
1251,FATKUI_clean,0.025570039,0.050703379,0.241026128,0.620852448
1252,FATLUJ_clean,0.048258049,0.09487816,0.428931272,1.046532911
1253,FATQID_clean,0.12814781,0.252505354,1.199355664,3.294388069
1254,FATVOM_clean,0.070807692,0.136657627,0.559116238,1.172695574
1255,FAVDAK_clean,0.239113888,0.399452304,1.059769476,1.731094343
1256,FAVDEO_clean,0.127936545,0.228968079,0.719201757,1.445009723
1257,FAVDIS_clean,0.078072035,0.147311241,0.499663608,0.893841116
1258,FAVFUG_clean,0.168870315,0.329314753,1.353311953,3.014991785
1259,FAVKAP_clean,0.096126539,0.192686057,0.8875976,2.299892797
1260,FAYPAY_clean,0.125534346,0.247301504,1.144290124,3.064554387
1261,FAYPEC_clean,0.116698194,0.230012659,1.034238987,2.711331265
1262,FAYPIG_clean,0.115712969,0.228678727,1.030880637,2.754201001
1263,FAYPOM_clean,0.094494869,0.186747223,0.853369618,2.257678621
1264,FAYQAZ_clean,0.093820851,0.189074147,0.872269367,2.324153813
1265,FAYQED_clean,0.176866034,0.346477504,1.498987946,3.744718801
1266,FAYQUT_clean,0.139844229,0.269830931,1.204629318,2.955391626
1267,FAZFET_clean,0.024089682,0.047167059,0.228943059,0.639505709
1268,FAZPED_clean,0.031683824,0.062418639,0.291342455,0.718585878
1269,FEBPUY_clean,0.084635525,0.165209896,0.688696066,1.593958857
1270,FEBXIV_clean,0.177649798,0.355010354,1.678806857,4.839516532
1271,FECCIZ_clean,0.259245504,0.485275771,1.660997218,2.874043336
1272,FECJUT_clean,0.170060855,0.330593161,1.342456647,3.00344767
1273,FECKAA_clean,0.241950804,0.458343966,1.638188508,3.056740455
1274,FECXES_clean,0.181672487,0.343361603,1.403297619,3.330920328
1275,FECXUI_clean,0.180735716,0.344056566,1.34585474,3.019637333
1276,FECYUJ_clean,0.19090502,0.364141511,1.44825394,3.285650234
1277,FECZAQ_manual,0.115215682,0.225820004,1.011287793,2.544649185
1278,FEFCUQ_clean,0.150715135,0.299153987,1.352070963,3.377697522
1279,FEFDAX_clean,0.135609814,0.271426238,1.260291347,3.238746728
1280,FEFDEB_manual,0.110357888,0.221506298,1.078264858,2.977170441
1281,FEFZOF_clean,0.107544299,0.209480118,0.841592747,1.821553399
1282,FEGNIQ_clean,0.06810857,0.135519723,0.611188684,1.541043028
1283,FEHCIG_manual,0.109380356,0.214782228,1.002570374,2.678111649
1284,FEJDII_clean,0.155325948,0.294353207,1.120564183,2.177981035
1285,FEJDII01_clean,0.1506169,0.293685867,1.090522808,2.13831571
1286,FENROG_clean,0.02661538,0.052826345,0.257259127,0.70834557
1287,FEQSIF_clean,0.158567325,0.307466535,1.281470833,3.205589208
1288,FERHAN_clean,0.186321306,0.343750758,1.208785364,2.783880734
1289,FESTUT_clean,0.206801231,0.381103972,1.243689321,2.112900302
1290,FEVNOL_clean,1.659799904,2.127130791,2.880647746,3.188011703
1291,FEVSAC_clean,0.061561489,0.122321666,0.527212351,1.217193318
1292,FEWWEL_clean,0.541212739,1.016159456,3.33404684,5.999048479
1293,FEWWIP_clean,0.705072637,1.290981702,3.875480386,6.542569497
1294,FEWWOV_clean,0.330798421,0.622829477,2.370597579,4.64965205
1295,FEWWUB_clean,0.251432374,0.455244102,1.730945798,3.560902014
1296,FEWXIQ_clean,0.177961153,0.349373006,1.675306147,4.822314329
1297,FEXCES_clean,0.197263089,0.381454797,1.578383908,3.464255318
1298,FEYJID_clean,0.070262008,0.141218574,0.617230332,1.562983761
1299,FEYJOJ_clean,0.136470973,0.272188986,1.253966044,3.301947792
1300,FEZCIX_clean,0.03347186,0.06649537,0.327457209,0.966532789
1301,FEZQEI_clean,0.031529067,0.062738255,0.286401624,0.718545552
1302,FEZREJ_clean,0.10479769,0.204740176,0.895802495,2.189593947
1303,FEZTIP_clean,0.139587934,0.271225394,1.125124684,2.468621079
1304,FIBKEI_clean,0.203509896,0.405287956,1.667365409,3.982062023
1305,FIDMIP_clean,0.024307321,0.047502769,0.224032302,0.574393429
1306,FIFMIS_clean,0.159713966,0.303365285,1.154477479,2.202558644
1307,FIFMIS01_clean,0.160684792,0.30602848,1.144662878,2.205550022
1308,FIFMOY_clean,0.157839781,0.294409447,1.132613891,2.160717088
1309,FIFNUE_clean,0.111800943,0.222475333,1.025015496,2.564184519
1310,FIFNUE01_clean,0.10330642,0.209597402,0.965407013,2.491471193
1311,FIFPAM_clean,0.095754441,0.188428044,0.885619022,2.237016222
1312,FIFPAM01_clean,0.112133911,0.221964543,1.015911968,2.594970454
1313,FIHFAF_clean,0.117354694,0.229659227,0.987971359,2.245954915
1314,FIHHOV_clean,0.099688725,0.196858422,0.791309823,1.633147153
1315,FIHHUB_SL,0.121819853,0.245642536,1.126098341,3.078978426
1316,FIHRIZ_clean,0.108553038,0.214319748,0.959199067,2.314037429
1317,FIJCUX01_clean,0.063956204,0.125004546,0.609285946,1.631848457
1318,FIJDIM_clean,0.102311762,0.200791096,0.840787,1.898785363
1319,FIJDIM01_clean,0.103219146,0.199785083,0.837691469,1.904264891
1320,FIJDIM02_clean,0.101524142,0.201312419,0.832761443,1.893801797
1321,FIJDIM03_clean,0.102755592,0.199083411,0.83248951,1.912737096
1322,FIJDIM04_clean,0.102627374,0.198867837,0.838587581,1.916320135
1323,FIJDIM05_clean,0.101493144,0.198856565,0.836717862,1.918544916
1324,FIJDIM06_clean,0.100227879,0.196316172,0.821648808,1.914110852
1325,FIJDIM07_clean,0.099240183,0.197402496,0.824711933,1.920113112
1326,FIJDIM08_clean,0.100099662,0.193485528,0.821889744,1.920324459
1327,FIJDIM09_clean,0.098148223,0.196245723,0.81763603,1.918763308
1328,FIJDIM10_clean,0.095638827,0.184514545,0.774881904,1.794081151
1329,FIJDIM11_clean,0.099702329,0.192538693,0.813566892,1.866917026
1330,FIJDIM12_clean,0.101593182,0.198865019,0.834271871,1.895182599
1331,FIJDOS_clean,0.047412309,0.094798971,0.455044635,1.277276906
1332,FIJFIO_clean,0.291374014,0.557922362,2.036855609,3.55401798
1333,FIJFOU_clean,0.108602452,0.212902002,0.869381226,1.873192317
1334,FIJXUR_clean,0.02901633,0.058209295,0.273422112,0.717601032
1335,FIJYED_clean,0.219184585,0.399092495,1.25555827,2.000731689
1336,FIJZEE_clean,0.080691044,0.159275072,0.652517518,1.3936796
1337,FILYAC_clean,0.095286063,0.18626553,0.831310648,2.127205638
1338,FILYEG_clean,0.071149548,0.142471819,0.660981083,1.792002064
1339,FIMYUX_clean,0.075992299,0.151223214,0.697980705,1.811423962
1340,FIMZAE_clean,0.068810569,0.136443484,0.61906441,1.579848042
1341,FIPJAR_clean,0.09435493,0.185555026,0.759047136,1.619273057
1342,FIPJEV_clean,0.225500789,0.423646836,1.404729601,2.418101384
1343,FIPKOG_clean,0.132514705,0.259446315,1.093433575,2.525940192
1344,FIPKOG01_clean,0.13224422,0.258368997,1.097920858,2.513620393
1345,FIPKUM_clean,0.14148246,0.283142993,1.179558061,2.704882993
1346,FIPWOS_clean,0.200749446,0.387247377,1.331825193,2.32390686
1347,FIPXAF_clean,0.271332209,0.486066571,1.567679671,2.526842137
1348,FIPXEJ_clean,0.109933578,0.21778113,0.870345856,1.801912984
1349,FIQYOU_clean,0.023343308,0.044599984,0.208685462,0.541626318
1350,FIQYUA_clean,0.012644078,0.024944744,0.118461504,0.324314298
1351,FIQZAH_clean,0.025341142,0.051657688,0.231733627,0.561449926
1352,FIRMUQ_clean,0.163930743,0.323178469,1.48925644,3.927913832
1353,FIRNAX_clean,0.154382792,0.309614309,1.40516721,3.805589453
1354,FIRNAX01_clean,0.152845847,0.307026793,1.414208925,3.857137931
1355,FIRNIF_clean,0.153568114,0.314392946,1.437124494,3.888864187
1356,FIRNOL_clean,0.221175344,0.437764992,1.938602441,4.715751594
1357,FIRNUR_clean,0.180870944,0.35858402,1.653236614,4.352949261
1358,FIRPAZ_clean,0.154570911,0.307114824,1.419106095,3.91508527
1359,FIRZOX_clean,0.007837339,0.015546872,0.078742727,0.226499743
1360,FISGOF_clean,0.150296267,0.294662094,1.405004513,3.974817503
1361,FISXEM_clean,0.193484014,0.377736756,1.517213943,3.346769832
1362,FITGEW_clean,0.060639463,0.121165921,0.550960642,1.350728991
1363,FITHIA_clean,0.054155133,0.109416075,0.475286793,1.183819652
1364,FIVNAZ_clean,0.018851274,0.037011642,0.180901275,0.502952973
1365,FIVYUF_clean,0.077028639,0.14696004,0.56339761,1.143613649
1366,FIWKUT_clean,0.119864076,0.227696415,1.026781621,2.594376945
1367,FIYDOH_clean,0.044475039,0.084331947,0.361061321,0.762380402
1368,FIZPOV_clean,0.205438846,0.410521817,1.800745479,4.408219073
1369,FOFCIO_clean,0.253471883,0.426832626,0.902937939,1.198358377
1370,FOFCOU_clean,0.324926779,0.569109034,1.527183814,2.331504377
1371,FOFTIF_clean,0.220607556,0.420928938,1.623308492,3.326123849
1372,FOFTOL_clean,0.213207995,0.416111628,1.570794937,3.206843069
1373,FOFTUR_clean,0.191251478,0.370151462,1.478760431,3.170054222
1374,FOHCIP_clean,0.098691366,0.192817057,0.789764442,1.688852958
1375,FOJKIA_clean,0.158878987,0.313692744,1.315432643,2.888698693
1376,FOJLOH_clean,0.143631321,0.284583633,1.25832305,3.132719425
1377,FOKWIN_clean,0.091734372,0.176661492,0.709011394,1.401556084
1378,FOLLEZ_clean,0.092030853,0.179388139,0.690996843,1.451239561
1379,FOMWOV_clean,0.107560415,0.210278699,0.94528741,2.491925062
1380,FONKEA_clean,0.047079341,0.09160518,0.391033109,0.836919494
1381,FONPUV_clean,0.041845227,0.082598612,0.356505119,0.862435208
1382,FONQIJ_clean,0.134004801,0.257483623,1.041546593,2.264473719
1383,FOPBAP_clean,0.042318693,0.082304611,0.360345342,0.825940384
1384,FOPFAS_clean,0.221462767,0.429443092,1.954955281,5.175988945
1385,FOPTOU_clean,0.016190772,0.031869059,0.150956365,0.410679295
1386,FOQNIK_clean,0.087963483,0.171856627,0.727215994,1.643821793
1387,FOQNOQ_clean,0.057785034,0.115030062,0.51026837,1.238279898
1388,FOQNOQ01_clean,0.0747935,0.147690672,0.638098707,1.4385342
1389,FOQNOQ02_clean,0.075751221,0.145753996,0.648419153,1.464607128
1390,FOQNUW_clean,0.078817625,0.148881983,0.646762785,1.511943147
1391,FOQNUW01_clean,0.076677088,0.151377152,0.656514119,1.529056824
1392,FOQNUW02_clean,0.077114539,0.148506115,0.656091533,1.505483312
1393,FOQPAE_clean,0.058145207,0.116810643,0.508729102,1.208979588
1394,FOQPAE01_clean,0.089171734,0.16995186,0.734552691,1.672183504
1395,FOQPAE02_clean,0.090682913,0.177104098,0.746088363,1.67683469
1396,FORKUU_clean,0.295358353,0.576395073,2.390964535,5.629770377
1397,FORPOS_clean,0.055047564,0.107059398,0.525209459,1.457536941
1398,FORQEJ_clean,0.054218242,0.108697566,0.520392221,1.430235848
1399,FORTIR_clean,0.097179408,0.189354197,0.832029898,2.069710079
1400,FORTUD_clean,0.085016916,0.166007901,0.7390547,1.803567627
1401,FOTNIN_clean,0.19506938,0.384493095,1.847509415,4.793740808
1402,FOVPOX_clean,0.051166539,0.100961137,0.432778245,1.034226879
1403,FUBDAI_clean,0.12644879,0.246764671,1.106844618,2.672914181
1404,FUBDEM_clean,0.126477756,0.248996376,1.092214772,2.681687611
1405,FUBDIQ_clean,0.126190729,0.245088588,1.099368077,2.658822182
1406,FUBNOH_clean,0.213617491,0.393817378,1.251545405,1.996735518
1407,FUDGES_clean,0.124996088,0.249001227,1.136816541,3.024472836
1408,FUDHAP_clean,0.147003291,0.296431429,1.278082761,3.244645724
1409,FUDHET_clean,0.141237201,0.281477634,1.273299856,3.287686208
1410,FUHJOJ_clean,0.103460389,0.206956977,0.843972256,1.88847071
1411,FUHMOM_clean,0.209355186,0.403417729,1.538602169,3.013770658
1412,FUHNED_clean,0.123501474,0.2454368,1.030223903,2.320074245
1413,FUMJAA_clean,0.101183554,0.200893582,0.920624724,2.427062162
1414,FUNBAS_clean,0.142076815,0.27423093,1.113939368,2.408492662
1415,FUNCAT_clean,0.141059414,0.272384357,1.084955037,2.520735374
1416,FUNCEX_clean,0.200800917,0.378659665,1.576601429,3.815916142
1417,FUNFOL_clean,0.109439093,0.218810799,0.990561795,2.520342135
1418,FUNLAD_clean,0.216718496,0.420355861,1.633205787,3.152381151
1419,FUQJUX_clean,0.096501593,0.194163506,0.927728222,2.739127617
1420,FURFOP_clean,0.196082774,0.368107707,1.285345892,2.314743299
1421,FURSES_clean,0.06605475,0.125688497,0.566657545,1.33543084
1422,FUSGOR_clean,0.066869707,0.129871972,0.588534169,1.418813804
1423,FUSQUH_clean,0.118879443,0.234067625,0.940878157,2.022221605
1424,FUTCAZ_clean,0.071872787,0.141177211,0.701573926,1.933389207
1425,FUTDII_clean,0.099345158,0.1965712,0.892215729,2.309178433
1426,FUTKEL_manual,0.113579422,0.22189055,0.928278986,2.182363306
1427,FUTTIZ_clean,0.110622754,0.219887188,1.0210726,2.746768327
1428,FUTYEA_clean,0.143712304,0.28313602,1.254268131,3.134443379
1429,FUTYOK_clean,0.112221885,0.22382711,1.024404381,2.65865979
1430,FUTYUQ_clean,0.141375397,0.276257046,1.275461183,3.184818627
1431,FUTZAX_clean,0.105910041,0.208907512,0.979999781,2.604584844
1432,FUTZEB_clean,0.152426446,0.303522741,1.321728034,3.114338869
1433,FUTZIF_clean,0.179867589,0.349585012,1.452037023,3.135521128
1434,FUTZOL_clean,0.107899711,0.218981668,0.967255217,2.488993515
1435,FUVBAB_clean,0.146094853,0.283049382,1.290459944,3.213182168
1436,FUVBOP_clean,0.087972322,0.171193101,0.77462931,1.997668455
1437,FUVDEH_clean,0.070264079,0.14345781,0.630994269,1.33625717
1438,FUVDEH01_clean,0.070792309,0.137830498,0.607250103,1.298233549
1439,FUVDEH02_clean,0.057171356,0.112680098,0.490593411,1.11527926
1440,FUVDEH03_clean,0.052228125,0.106237241,0.453290751,1.072021524
1441,FUVDEH04_clean,0.048591786,0.095080171,0.434668867,1.024925199
1442,FUVDEH05_clean,0.045610296,0.090889684,0.373230033,0.788108128
1443,FUVDEH06_clean,0.011921555,0.023018227,0.108108243,0.266026436
1444,FUVDEH07_clean,0.011995992,0.023227866,0.106521774,0.263027691
1445,FUVDEH08_clean,0.011211113,0.02180293,0.101063572,0.243705485
1446,FUVDEH09_clean,0.06845275,0.134233419,0.596078162,1.284038563
1447,FUVDEH10_clean,0.060233661,0.116790534,0.518596132,1.18947175
1448,FUVDEH11_clean,0.063967556,0.130590537,0.574123909,1.258102362
1449,FUVDEH12_clean,0.06303661,0.12425297,0.535182429,1.167494893
1450,FUVDEH13_clean,0.064388117,0.129999253,0.568799377,1.252210934
1451,FUVFUZ_clean,0.011322009,0.022400958,0.102919938,0.246237353
1452,FUVGAG_clean,0.011328085,0.021705707,0.100965842,0.244688356
1453,FUVGAG01_clean,0.010719424,0.021346688,0.097460217,0.232467028
1454,FUVGAG02_clean,0.011345302,0.022024722,0.099018836,0.235667816
1455,FUWFIO_clean,0.127402242,0.255062527,1.160714477,2.890221862
1456,FUWFUA_clean,0.148452497,0.290092914,1.260528925,3.012324914
1457,FUWQIZ_clean,0.228675987,0.430565665,1.806037684,4.244829186
1458,FUWXOL_SL,0.611369845,1.058199809,2.616398145,3.609871771
1459,FUWYAY_clean,0.056189872,0.108920935,0.448383005,0.968690511
1460,FUXXIH_clean,0.110356936,0.219815593,0.883629657,2.065872852
1461,FUYCAE_clean,0.18687403,0.365354108,1.558191415,3.88742968
1462,FUYCEJ_clean,0.303258659,0.583178238,2.51039682,5.603344495
1463,FUYCIN_clean,0.135469593,0.27241205,1.332700323,3.86469677
1464,FUYKER_clean,0.16336718,0.31795288,1.209817101,2.513779224
1465,FUZPUN_clean,0.187813542,0.358844066,1.505994927,3.200638677
1466,GABYUG_clean,0.150043969,0.291243466,1.241468416,2.697507076
1467,GACBIY_clean,0.231524974,0.444477515,1.863701663,4.158629946
1468,GACBOE_clean,0.158755209,0.314415584,1.36857119,3.333531415
1469,GACPUX_clean,0.168861893,0.334072748,1.393121947,3.131336383
