,Adsorbent,O2_10C_0.001bar,O2_10C_0.5bar,O2_10C_1bar,O2_10C_5bar,RMSE_Langmuir,RMSE_Freundlich,RMSE_Quadratic,RMSE_Sips,best_model,best_params
894,DOYBAV_clean,0.0002521852,0.12778307,0.251364663,1.084335897,0.0001937823878455322,0.0024472106333365174,2.1032278737466096e-05,1.2575415749208092e-06,Sips,[5.90733653 0.04444234 1.00726725]
895,DOYBEA_clean,0.0001195157,0.070305088,0.137402586,0.623710056,0.00031238034077091557,0.0005292132138395888,0.0003334809322839599,2.1180968511588735e-05,Sips,[8.1681806  0.01710959 0.97874648]
896,DOYHOQ_clean,0.0003925751,0.197247652,0.384055051,1.615811989,0.0002532877651820823,0.0038070140941605262,0.000575016008268879,1.3542461561049167e-05,Sips,[8.59067323 0.04679827 0.99378441]
897,DOYHUW_clean,0.0005552133,0.278617804,0.536386508,2.197936295,0.0012173342561211651,0.005363559453094,0.0017757441950800453,4.8627533856872616e-05,Sips,[11.48880585  0.04897441  0.97856773]
898,DOYLEI_clean,0.000135706,0.080479389,0.160003102,0.713867049,0.0003236184852442574,0.0014184883645732733,0.00023779283598801695,5.021277103739856e-06,Sips,[4.27493998 0.03888352 1.01902925]
899,DOZCEC_clean,0.0003553998,0.151948583,0.300505715,1.406240014,0.00017472116459612048,0.0010675293211766218,0.00019049701450787188,1.9368975569968974e-05,Sips,[2.00816457e+01 1.51914976e-02 9.94590352e-01]
900,DUBBEI_clean,0.0001032965,0.059941077,0.11809433,0.518973289,6.154596848425882e-05,0.0009905643347885124,3.431617293918694e-06,7.600131519847882e-06,Quadratic,[-3.57888049e-03  1.21692223e-01 -1.58831620e-05]
901,DUBJUH_clean,0.0003763278,0.194295034,0.373140025,1.530209363,0.001060358232706239,0.0035183825262176784,0.001435158045167662,4.680302963689448e-05,Sips,[8.42811672 0.04632438 0.97318032]
902,DUBKAO_clean,0.0004260418,0.191622615,0.377877102,1.510590358,0.0014709373550904495,0.006461607033687502,0.0008373819528287323,5.467097836773592e-05,Sips,[4.9694858  0.08229701 1.03699047]
903,DUBWON_clean,0.0003536379,0.181138934,0.354035608,1.469048725,0.00022981540131336865,0.004225983848670017,0.00014766181004721344,2.4449143527578824e-06,Sips,[6.60862167 0.05660417 1.0061386 ]
904,DUDKEU_clean,7.20265e-05,0.042540936,0.087215959,0.371501187,0.0008777646423119467,0.0016622879768586403,0.0007570246299356269,1.1618926304114143e-05,Sips,[1.14187265 0.08269588 1.095578  ]
905,DUDKIY_clean,0.000405569,0.17667756,0.345275619,1.467702975,6.863927424302304e-05,0.0033590955580970147,0.000318460276953025,2.0089619217997007e-05,Sips,[7.96124174 0.04533568 0.99820683]
906,DUDKOE_clean,0.0003844141,0.161881299,0.322403189,1.440094778,0.0007627865169107592,0.0029366000776792304,0.0006058615241774591,4.846466652997179e-05,Sips,[8.41954664 0.03981675 1.02222408]
907,DUDKUK_clean,0.0001672996,0.105279996,0.209874603,1.026811859,3.201080646433232e-05,0.0002627807616761443,3.260578663959575e-05,2.2572502831805334e-05,Sips,[4.12387670e+01 5.11530339e-03 9.98990343e-01]
908,DUFKAS_clean,0.0002191027,0.11958362,0.238563048,1.135702458,0.00019687851334997,0.0009068003348073971,0.00016299367328922407,5.328979667981661e-06,Sips,[15.28126341  0.01585907  1.00772101]
909,DUGMOJ_clean,0.0002205999,0.11399175,0.221362258,0.977740891,0.0006281801569068779,0.0011037593027488134,0.0006898855490328453,2.577012106574799e-05,Sips,[9.92407354 0.02281457 0.97338434]
910,DUHXIP_clean,0.0004304652,0.188406547,0.336659754,1.112364643,0.0035875390176606124,0.004913026215113654,0.0052377998234085415,0.00016043503987093439,Sips,[3.85930819 0.0955736  0.89711892]
911,DUJRAD_clean,0.0002040376,0.090635064,0.179483835,0.793031463,0.00026302575714376447,0.001603480513540852,0.0001705609077322046,1.7189019411113116e-05,Sips,[4.70146185 0.03969134 1.01376639]
912,DUKNEE_clean,0.000294525,0.150504833,0.282818065,0.904128786,0.0006831964550983961,0.007950293137744043,0.0011065353014232393,6.114339242713908e-06,Sips,[1.89893618 0.17499825 1.02358842]
913,DUKNII_clean,0.0001745336,0.088565136,0.167455292,0.608301953,0.00029894436663799664,0.0029126279200129856,0.0008021761041341632,1.600133618279066e-05,Sips,[1.90826347 0.09619437 0.98293065]
914,DUNJON_clean,6.2294e-05,0.029082281,0.055786318,0.23746596,0.0002442050628182018,0.0003232064490825841,0.0002713321611646845,6.953017411119154e-06,Sips,[2.06659524 0.02774336 0.95883639]
915,DUNXUH_clean,0.0004890998,0.228258057,0.448687518,1.835876458,0.0010693996878594694,0.0064410556111127925,0.0004824773311033011,3.954009373482754e-05,Sips,[7.02710655 0.06820581 1.02257865]
916,DUNXUH01_clean,0.0004815982,0.22837208,0.441456043,1.834437665,0.0008130235717431505,0.004220923395472248,0.0012064784058880577,1.955443951744414e-05,Sips,[10.02603044  0.04605909  0.98261625]
917,DUNXUH02_clean,0.0004785976,0.232524927,0.447254725,1.833564487,0.001110532462808809,0.004371838347552296,0.001565444401933355,3.626595862686339e-05,Sips,[9.77981569 0.04792426 0.97654902]
918,DUNXUH03_clean,0.0004695958,0.231243666,0.443915044,1.833298933,0.0014109792270471306,0.0038628992128393563,0.0018073100975377974,4.988203780200292e-05,Sips,[10.87478931  0.04255798  0.97001617]
919,DUNXUH04_clean,0.0004650949,0.235740083,0.449713727,1.831896147,0.001847666192578042,0.0038965191659156365,0.002303254931010292,7.41317676353278e-05,Sips,[10.85416423  0.0432235   0.96122171]
920,DUNXUH05_clean,0.0005041028,0.232692962,0.456243059,1.842288766,0.0010433421007531127,0.006862286394426657,0.00037601499157243786,4.146810252085156e-05,Sips,[6.75336129 0.07245249 1.02168629]
921,DUNXUH06_clean,0.0004245866,0.231399698,0.453273953,1.837967885,0.0008756849052965129,0.006560307900681703,0.00023114101038925153,1.2839613302686092e-06,Sips,[6.96667809 0.06959095 1.01832265]
922,DUNXUH12_clean,0.0004380894,0.231759771,0.449334149,1.824913722,0.00017678883780755905,0.0055035783490995915,0.0007445745752575908,2.51862827624899e-05,Sips,[7.9706176  0.0597418  0.99631231]
923,DUNXUH13_clean,0.0005116044,0.231596238,0.44756979,1.834964272,0.0006431491905551532,0.004802236385025738,0.001117902079681475,2.830139722191298e-06,Sips,[9.01685969 0.05222952 0.98641216]
924,DUNXUH14_clean,0.0004785976,0.233654658,0.450300347,1.845784479,0.0009209394551021954,0.004586357619003556,0.0013913018156371112,3.0814618323745585e-05,Sips,[9.49378691 0.04979291 0.98067942]
925,DUNXUH15_clean,0.0004770973,0.231278173,0.447608798,1.837268742,0.0005157490050559788,0.004889353004554908,0.0009979435144881444,1.552651292950983e-05,Sips,[8.89236764 0.0530044  0.98910925]
926,DUNXUH21_clean,0.0004425903,0.230588032,0.447713819,1.826706588,0.00010393627512333912,0.0054289164663268805,0.0006468527759641102,1.9285423003701398e-05,Sips,[8.0603639  0.0588119  0.99784056]
927,DUNYOC_clean,0.000319117,0.151786251,0.299480713,1.380902202,0.00019515063007491883,0.0013140552232894646,0.00023668532805880063,3.9907396607511655e-07,Sips,[16.04190908  0.01902379  0.99389388]
928,DUPJAB_clean,0.0002188145,0.113293963,0.21394212,0.855371647,0.0012277041737387502,0.0017704401861057296,0.001479295451034415,5.280612379430767e-05,Sips,[5.24514312 0.04252356 0.94579638]
929,DUPKAC_clean,0.0004093436,0.191134599,0.374567252,1.768399284,0.0010672809383816078,0.0003380738295294615,0.0010273063610618497,2.1292700852949744e-05,Sips,[9.68515966e+01 3.88245752e-03 9.73389176e-01]
930,DUPVER_clean,0.0002371307,0.120602996,0.240882824,1.120983982,0.0004205540333630585,0.0014568430769618798,0.0003560914091155489,8.257852722906569e-06,Sips,[9.6562064  0.0255841  1.01637318]
931,DUQRUD_clean,0.0001261109,0.064619509,0.126064142,0.521723584,4.159151331837231e-05,0.0014873225529892574,9.42829785180349e-05,2.099544423371948e-06,Sips,[2.36864932 0.05621379 1.00311627]
932,DURDAX_clean,0.0003653749,0.200454036,0.396547019,1.80373853,0.00013576177025113455,0.0024337272874913186,1.5764636612999387e-05,1.6456681304089523e-05,Quadratic,[-8.95655493e-03  4.05540881e-01 -5.16830801e-05]
933,DURDIF_clean,0.0004498223,0.214739134,0.417514506,1.897535822,0.0014443054184249422,0.0011163336582588614,0.0014589490266863762,3.931643442912861e-05,Sips,[3.53112623e+01 1.19653504e-02 9.67623267e-01]
934,DUSHEG_clean,0.0012319122,0.528938534,1.026663932,2.988060637,0.014487916010415198,0.04447280274621764,0.004565470779553693,0.00036730595334509455,Sips,[4.68701681 0.28048021 1.1406858 ]
935,DUSHIK_clean,0.0017216049,0.702746611,1.303158139,3.466254228,0.011961455208023053,0.05607054009123109,0.0052450447345515835,0.000406595032381645,Sips,[5.29386072 0.32654531 1.0930863 ]
936,DUTKAG_clean,0.000346173,0.166874888,0.332546413,1.522421085,0.000578990312876546,0.002341446949451953,0.00046865757947211,2.0083706167568533e-05,Sips,[11.33461156  0.03022577  1.01634041]
937,DUWBEE_clean,0.0002112492,0.1090315,0.215994459,1.026994125,0.00014485766941615077,0.0005375536286265212,0.00015228841080350682,8.332577642123486e-06,Sips,[2.07859795e+01 1.05004794e-02 9.93739624e-01]
938,DUWFOS_clean,0.0004028359,0.1820887,0.333018799,1.050134063,0.0010149695395139198,0.007957588366620482,0.0031947463918616916,3.5205636633757314e-05,Sips,[2.45217597 0.15714769 0.97025006]
939,DUWGEJ_clean,0.0001897632,0.070442549,0.138114205,0.630108612,0.00023818476974545011,0.0005590231266155234,0.0002465659976772447,1.6321452649765084e-05,Sips,[7.87868364 0.01784283 0.98387486]
940,DUWROE_clean,0.000177303,0.077772715,0.151038274,0.661215126,0.00038347297517999653,0.0008753973595493149,0.0004337549748545365,2.7726072740297396e-06,Sips,[5.80893252 0.02669516 0.97614434]
941,DUWRUK_clean,0.0001277571,0.080541457,0.156310811,0.66125196,0.0002450501414846608,0.001369360528418409,0.0003642551009142135,2.6218593142846463e-05,Sips,[3.93343784 0.04138376 0.9853056 ]
942,DUWSAR_clean,0.0001169582,0.067494612,0.135971998,0.64186158,0.00043358478263015436,0.0008858802897976711,0.0003882311587833003,1.6959406879930284e-06,Sips,[5.18150044 0.026949   1.0299117 ]
943,DUXMAL_clean,0.0006111873,0.307640655,0.573788144,2.033264969,0.002207540955658755,0.009701574325938921,0.00417974430911396,0.00010066330384404855,Sips,[6.45989832 0.09748253 0.96312226]
944,DUYJIS_clean,0.0008744756,0.390073081,0.714151043,2.51533768,0.005602830694182951,0.009726991309238299,0.008015121259435968,0.00021187612480474293,Sips,[9.49966852 0.08128876 0.92484778]
945,DUYRIZ_clean,2.56868e-05,0.012920874,0.024649454,0.119124544,0.0002358744334239046,0.00016740699664864083,0.00022079656596930006,,Freundlich,[0.02484642 1.02685156]
946,DUYVEA_clean,5.18856e-05,0.024727671,0.048384155,0.219181493,9.427435630147736e-05,0.00020653419388352913,0.00010154087454725001,2.0231788760006687e-06,Sips,[2.59863873 0.01897231 0.98173848]
947,DUZKAM_clean,0.0003349657,0.142721564,0.282208615,1.128397434,0.001262538378380765,0.004972165347358987,0.0007843050395939093,5.343253700844827e-05,Sips,[3.6241728  0.08444353 1.04252002]
948,DUZKEQ_clean,0.0002140515,0.10502283,0.203496704,0.886119615,0.0005842388506265593,0.0011833038359165952,0.0006615438525015571,1.887220957234804e-05,Sips,[7.74800688 0.02697291 0.97303314]
949,DUZPUL_clean,0.0004170933,0.192619597,0.38405857,1.716956462,0.0009929370479203864,0.003557242321263495,0.0007958584879768557,3.9671224148498794e-05,Sips,[9.89107351 0.04039728 1.0243162 ]
950,DUZWOM_clean,2.99994e-05,0.01949961,0.03799874,0.178385432,0.00014953528196532529,1.3445930327316926e-05,0.00014564646496771684,9.510108959648357e-06,Sips,[3.48534769e+01 1.09144220e-03 9.63333196e-01]
951,EBAMUS_clean,0.0004482996,0.201722308,0.370915455,1.377643592,0.003352834152565743,0.003539280801461862,0.004170082677053872,0.00013003472378035036,Sips,[7.22037269 0.05415369 0.91404923]
952,EBATUY_clean,0.0004194885,0.203938545,0.389207753,1.421713754,3.0145295084622126e-05,0.007306804035942612,0.0011273393424913285,3.5799087612090707e-06,Sips,[4.20909088 0.10189    1.00073662]
953,EBATUZ_clean,0.0006259956,0.291782972,0.541306641,2.167903154,0.005338707311453346,0.002389707640114374,0.005830185385832752,0.0002136365547043643,Sips,[2.38498372e+01 2.32240797e-02 9.07053607e-01]
954,EBAVAH_auto,0.0004982889,0.233631946,0.44754214,1.857457234,0.0017134763901845036,0.003495092161639274,0.002066384351203361,4.898202831117267e-05,Sips,[12.16910774  0.03818126  0.96390461]
955,EBAVIP_clean,0.0006447018,0.285965449,0.534379026,1.832998999,0.0010826163716830819,0.010871133404994873,0.0033506250631718925,2.0168507420918164e-05,Sips,[4.98086518 0.12018027 0.98046091]
956,EBAVOV_clean,0.0006262129,0.284192921,0.528074292,1.842429974,0.0021338174821355946,0.009287788612375872,0.00411996691091663,6.786119055286298e-05,Sips,[5.6380966  0.10334155 0.96116846]
957,EBAVUB_clean,0.0006539075,0.292418084,0.540853049,1.856520478,0.0023740051046389713,0.009825416153679933,0.0046099060604879605,7.466702678076248e-05,Sips,[5.50265155 0.1090042  0.95772951]
958,EBELUU_clean,0.0006433465,0.322935516,0.610185661,2.347942759,0.0025550849048913762,0.0072754357021545014,0.003674103646684465,0.00010519769613513995,Sips,[10.28686553  0.06305782  0.96025146]
959,EBEMEE_clean,0.0001310743,0.059693836,0.11395159,0.437766135,0.0002079103163815202,0.0016146777686065208,0.0004314192614273135,3.438015482276079e-06,Sips,[1.65668752 0.0738634  0.98264183]
960,EBEMII_clean,0.0001366608,0.07067271,0.134554585,0.508982983,0.0002456825592299801,0.0020265452250583754,0.0005480092648507629,1.357997777319867e-05,Sips,[1.8211386  0.07977967 0.98262538]
961,EBIHII_clean,0.0001717936,0.096145089,0.191650042,0.870306221,0.0003924658384472737,0.0014984526869611502,0.00031170067538985097,8.281471248017621e-07,Sips,[5.87195185 0.03373942 1.0192449 ]
962,EBIJAC_clean,0.0001948066,0.083650583,0.161948697,0.627297676,0.00016225063137379563,0.0026357162803858376,0.00015617920654130174,1.5328343193900727e-05,Sips,[2.12493222 0.08250105 1.00949735]
963,EBIMEJ_clean,0.0003493307,0.174978119,0.332410778,1.303880339,0.0012252424117393838,0.0037452289567351483,0.0017428790712954469,4.923520660741636e-05,Sips,[6.04218274 0.05821823 0.96507132]
964,EBIPOX_clean,0.0002484077,0.112925794,0.220161782,1.003346044,0.0006462195110668252,0.000658062312866198,0.0006556427653351196,1.0666115047180459e-05,Sips,[1.67713988e+01 1.33018549e-02 9.72517366e-01]
965,EBIZUN_clean,0.0002893831,0.150857844,0.301085092,1.381306036,0.0006045500684882177,0.0021558898304067375,0.0004982499761275312,8.492205384876338e-06,Sips,[10.13271469  0.03062411  1.01885419]
966,EBOBIJ_clean,0.0005428845,0.277632883,0.536797611,2.150011427,0.0002725770708862059,0.00695536444840985,0.0010420945468440342,2.3785330307473515e-05,Sips,[8.90656826 0.06413538 0.99520387]
967,EBOCOQ_clean,0.0004047838,0.191308697,0.369200423,1.47482434,0.0003054821954514615,0.004731932700205641,0.0008361785601691111,4.901226096415162e-06,Sips,[6.1602201  0.06375399 0.99215511]
968,EBOXEA_clean,3.97811e-05,0.024485623,0.047867133,0.230672398,0.00019096179691450554,6.881226109339653e-05,0.00018159206230778302,,Freundlich,[0.04794736 1.02454989]
969,EBUQEX_clean,0.0009381644,0.419059567,0.764031064,2.689259694,0.006709828244224413,0.009787955551806277,0.009272167910476345,0.0002667567187275722,Sips,[10.68626167  0.07700367  0.91591056]
970,EBUQIB_clean,0.0004838877,0.233468099,0.437252599,1.701739203,0.0028966299888284804,0.003952905353669463,0.0035600613897100865,0.00011157634889692359,Sips,[9.53816834 0.04804552 0.9372675 ]
971,EBUREA_clean,0.0001692309,0.086154094,0.170672289,0.733734644,0.00041297921480130283,0.0019559281928221545,0.0002734584880896042,7.957484412938714e-06,Sips,[3.4593713  0.05189653 1.02283749]
972,ECAFOG_clean,0.0001215604,0.05428141,0.109336264,0.525080968,0.0002909997421317638,0.0005432608934362408,0.00026846993952874313,1.3822308863600292e-05,Sips,[5.49158422 0.02031418 1.02490285]
973,ECAHAT_clean,0.0007131117,0.303268545,0.53060895,1.513401859,0.004281218193223601,0.01297075311491004,0.00959961523186459,0.00019271310992044876,Sips,[3.33035461 0.18952616 0.91984065]
974,ECAHEX_clean,0.0001145838,0.054527548,0.106308667,0.49530264,0.0003828289814091146,0.00010878272109078446,0.00037214424999660716,1.0073993743475209e-05,Sips,[2.39095733e+01 4.46615313e-03 9.66359625e-01]
975,ECAHOH_clean,0.0001217452,0.051582388,0.100801485,0.469920546,0.0003126632430717266,0.00014556831647340838,0.00030301225417134366,1.0938995974433613e-06,Sips,[1.60871784e+01 6.30546390e-03 9.71003910e-01]
976,ECASAD_clean,8.40942e-05,0.04061749,0.079618341,0.351471631,5.9272605126197324e-05,0.0005532932207594632,9.112031597241361e-05,1.0432852118363585e-06,Sips,[2.61768509 0.03136969 0.99300284]
977,ECEDEY_clean,0.0001646148,0.098811383,0.196204955,0.867111308,0.0004019750574535554,0.001856582254009683,0.00028326529457280814,7.150805232431134e-06,Sips,[4.88341427 0.04185969 1.01928886]
978,ECEZAO_clean,0.0003956571,0.200071276,0.380254726,1.259449194,0.0012587724016936694,0.01028989020100197,0.0007824346383793236,2.1179883810956225e-05,Sips,[2.75010951 0.16045456 1.03216147]
979,ECEZAO01_clean,0.0003707725,0.153189808,0.294537185,1.010442075,0.001272211305777864,0.007682969944176435,4.836850320923943e-05,5.8769601416820905e-05,Quadratic,[-2.31055561e-02  3.17598288e-01  8.85611913e-05]
980,ECIWIW_clean,0.0001474824,0.067150181,0.130280948,0.518251003,6.518366423049144e-05,0.001859831591065,0.00013815320882320394,6.246421945463281e-06,Sips,[1.97389266 0.07066604 1.00472824]
981,ECIWOC_clean,0.000489111,0.213611872,0.381462819,1.157800707,0.0025307740286701383,0.008635173167738621,0.005468777600122978,0.00010247998999801344,Sips,[2.76349202 0.16014494 0.93488751]
982,ECODEG_clean,0.0006119463,0.297883472,0.552079238,1.907416103,0.0023242920567312425,0.009924612838006401,0.004533201858033153,9.823957405706299e-05,Sips,[5.71562076 0.10691967 0.95950826]
983,ECODIK_clean,0.0004177839,0.218099345,0.419340301,1.680733957,0.0007444724039614355,0.004929578988394373,0.0013143255581703837,4.038982167548981e-05,Sips,[7.56879141 0.0586537  0.98320598]
984,ECOGEI_clean,0.000667364,0.317880358,0.60084527,2.174888619,0.0010284380548608771,0.010609383503706049,0.002872220518457002,3.5701992878600445e-05,Sips,[6.73243148 0.09799205 0.98361214]
985,ECOKAJ_clean,0.0002386477,0.138147189,0.27379852,1.353828528,0.00046018509343973766,0.00024052967841909224,0.000435945630349397,,Freundlich,[0.27407748 1.00761894]
986,ECOLEP_clean,0.0002675869,0.119721527,0.239163661,1.19011241,3.2781391089267575e-05,4.500309819554959e-05,2.2595528349171742e-05,1.3158933956148415e-05,Sips,[3.28983326e+02 7.27505843e-04 9.98829047e-01]
987,EDADIX_clean,0.0006704785,0.320028203,0.583122169,1.803966484,0.001723881138217905,0.014557621672092225,0.005905840720661911,8.066397438574266e-05,Sips,[4.05360005 0.16802485 0.97106182]
988,EDAFUM_clean,3.57397e-05,0.014625299,0.029003528,0.140630984,2.9219524553521732e-05,2.8187489250909083e-05,2.6680992116266818e-05,2.3366853741988856e-06,Sips,[7.23013740e+00 4.02762390e-03 9.90623499e-01]
989,EDAGAT_clean,2.79702e-05,0.015080592,0.030301034,0.142279671,8.410121137596228e-05,0.00019562464551547176,7.464280122480714e-05,9.884832653436018e-07,Sips,[1.15651236 0.02690526 1.0260355 ]
