Adsorbent,O2_40C_0.001bar,O2_40C_0.5bar,O2_40C_1bar,O2_40C_5bar,RMSE_Freundlich-Langmuir,best_model,best_params
ASEKAM_clean,7.65333e-05,0.0439407574,0.0862934484,0.3977489979,6.688514662412193e-06,Freundlich–Langmuir,[0.15587345 0.57684432 0.09026187]
ASINAT_clean,0.0002248888,0.1089643347,0.2140636317,0.9781004149,1.1762208365814066e-06,Freundlich–Langmuir,[0.59508941 0.37397167 0.12232435]
ASINEX_clean,0.0001963012,0.1038452561,0.2070806443,0.9585446196,,Freundlich–Langmuir,"[nan, nan, nan]"
ASINIB_clean,0.0002199208,0.1019705637,0.1994815169,0.9326782112,3.7325762046063516e-06,Freundlich–Langmuir,[0.08217274 2.58581486 0.04944686]
ASIQEA_clean,0.0001315745,0.0690217835,0.1381787963,0.6541737348,,Freundlich–Langmuir,"[nan, nan, nan]"
ASIQIE_clean,0.0001644681,0.0705056513,0.1408541442,0.6726508133,,Freundlich–Langmuir,"[nan, nan, nan]"
ASIVAB_clean,0.0002395437,0.1045408657,0.2085627201,1.0146439261,,Freundlich–Langmuir,"[nan, nan, nan]"
ASIVEF_clean,0.0001740417,0.1208616532,0.2455610739,1.1171148326,,Freundlich–Langmuir,"[nan, nan, nan]"
ASOHUL_clean,0.0001156263,0.0441710989,0.0885807919,0.4227537749,,Freundlich–Langmuir,"[nan, nan, nan]"
ASOSUY_clean,0.0003116072,0.1787403055,0.348910396,1.4922683136,2.7585801590544353e-05,Freundlich–Langmuir,[2.94523507 0.1245393  0.42594479]
ASOVEL_clean,0.0002128235,0.0930189128,0.1824907674,0.7915292505,1.1553326297949978e-05,Freundlich–Langmuir,[4.87801856 0.03889379 1.01881307]
ASOYOY_clean,0.0002026773,0.1089313637,0.212755874,0.9571895433,1.0880447643820521e-05,Freundlich–Langmuir,[0.38569074 0.58195056 0.11668909]
ASUWUI_clean,0.0001838364,0.0929006371,0.1802367639,0.7687939379,4.2833866683713704e-06,Freundlich–Langmuir,[0.59218412 0.3249286  0.23243059]
ATAFIK_clean,0.0001285212,0.0685920308,0.135290425,0.6220835614,5.371120281767847e-06,Freundlich–Langmuir,[0.78899407 0.17651295 0.17824062]
ATAYAX_clean,0.0002649552,0.1392523799,0.2757797688,1.2258319919,,Freundlich–Langmuir,"[nan, nan, nan]"
ATAYEB_clean,0.0002418704,0.1234578245,0.2455575914,1.1273902366,,Freundlich–Langmuir,"[nan, nan, nan]"
ATEYED_clean,0.0002606551,0.1347859068,0.2700736718,1.3009333732,,Freundlich–Langmuir,"[nan, nan, nan]"
ATEYUV_clean,0.0002705027,0.1303235937,0.2597182241,1.1924615057,,Freundlich–Langmuir,"[nan, nan, nan]"
ATEZAC_clean,0.0001772571,0.1069817541,0.2132580249,1.0306649913,,Freundlich–Langmuir,"[nan, nan, nan]"
ATEZEG_clean,0.000288544,0.1339573932,0.2672978992,1.2310117298,,Freundlich–Langmuir,"[nan, nan, nan]"
ATEZIK_clean,0.0002711284,0.1211216599,0.236615752,1.1303310573,,Freundlich–Langmuir,"[nan, nan, nan]"
ATIBAG_clean,2.39508e-05,0.0087691937,0.0175367908,0.0865039767,,Freundlich–Langmuir,"[nan, nan, nan]"
ATIBOU_clean,1.43705e-05,0.0093871249,0.0183048137,0.0897580948,,Freundlich–Langmuir,"[nan, nan, nan]"
ATIBOU01_clean,2.23541e-05,0.0094893151,0.0184852432,0.0910386653,,Freundlich–Langmuir,"[nan, nan, nan]"
ATIBOU02_clean,1.1177e-05,0.0093072888,0.0187646695,0.0900119735,,Freundlich–Langmuir,"[nan, nan, nan]"
ATIBUA_clean,1.75639e-05,0.0085009445,0.0166138858,0.081063947,,Freundlich–Langmuir,"[nan, nan, nan]"
ATICAH_clean,2.07574e-05,0.008991138,0.0177268006,0.0875673931,,Freundlich–Langmuir,"[nan, nan, nan]"
ATICEL_clean,2.23541e-05,0.0084099314,0.0167304465,0.0807334257,2.7200262610983186e-06,Freundlich–Langmuir,[0.16765411 0.10088814 0.11371917]
ATIJUJ_manual,6.97282e-05,0.0360190873,0.0720935996,0.3565220969,,Freundlich–Langmuir,"[nan, nan, nan]"
ATIXUX_clean,0.0001770671,0.0988213667,0.1987111128,0.8018225382,0.0014000853161962867,Freundlich–Langmuir,[1.62452683e+03 1.27919878e-04 4.05263722e+02]
ATOGEV_clean,0.0002018164,0.1073360344,0.2092310996,0.8534370135,,Freundlich–Langmuir,"[nan, nan, nan]"
ATOWIQ_clean,0.0001296223,0.0669498984,0.1327880367,0.638884865,2.826764867403042e-06,Freundlich–Langmuir,[0.26377738 0.51285228 0.04488878]
ATOWOW_clean,0.000169506,0.0658431237,0.1304997052,0.6376119079,1.7177866248502957e-05,Freundlich–Langmuir,[0.01436327 9.41249393 0.01508586]
ATULIM_clean,0.0001111286,0.0552640921,0.105485545,0.409188373,2.6886456331269146e-06,Freundlich–Langmuir,[0.41893646 0.27813033 0.40538076]
ATUZEW_clean,0.0002779808,0.129733647,0.2494340397,1.0910098418,8.857476034250496e-07,Freundlich–Langmuir,[0.17589011 1.57061872 0.1081766 ]
AVAJUE_clean,0.0003850665,0.1865356083,0.3745644686,1.8130116673,,Freundlich–Langmuir,"[nan, nan, nan]"
AVAKAL_clean,0.0003940215,0.1627308877,0.3233842074,1.6228850902,,Freundlich–Langmuir,"[nan, nan, nan]"
AVAKEP_clean,0.0004125295,0.155111089,0.3095804654,1.5191245754,,Freundlich–Langmuir,"[nan, nan, nan]"
AVAQIX_clean,0.0003023219,0.140376679,0.2711257927,1.0955167434,5.406190505363993e-06,Freundlich–Langmuir,[1.75825273 0.1658081  0.47302436]
AVAQIX01_clean,0.0003242293,0.1418517762,0.2751961848,1.101104587,1.5790564947007937e-05,Freundlich–Langmuir,[6.7031223  0.04366129 1.44029973]
AVEHAM_clean,0.0001049301,0.0594982822,0.114165927,0.4771953613,1.0268752460195866e-05,Freundlich–Langmuir,[0.19469111 0.6445207  0.18999443]
AVELOD_clean,0.0001418745,0.0704667569,0.1383359591,0.6475411856,1.5371015418609601e-06,Freundlich–Langmuir,[0.10982113 1.31995731 0.05557256]
AVELUJ_clean,0.0001386804,0.0732740556,0.1444139154,0.6763209307,5.291814961324808e-06,Freundlich–Langmuir,[0.25863276 0.57715058 0.07258975]
AVEMAQ_clean,0.0001238596,0.0666533907,0.1337312915,0.615232752,,Freundlich–Langmuir,"[nan, nan, nan]"
AVEQID_clean,0.0001960973,0.1098963338,0.2203562092,1.0423159788,,Freundlich–Langmuir,"[nan, nan, nan]"
AVESOL_clean,0.0003001349,0.1751883737,0.3431174607,1.533007656,2.932803659822966e-05,Freundlich–Langmuir,[1.23326319 0.29094219 0.17509768]
AVESUR_clean,0.0002316074,0.1096202451,0.2168498045,0.9718510431,,Freundlich–Langmuir,"[nan, nan, nan]"
AVETAY_clean,0.0004956584,0.2267849401,0.434745484,1.7489021838,9.629709204405418e-06,Freundlich–Langmuir,[1.36657658 0.34864508 0.30626007]
AVETEC_clean,0.0010807816,0.4278999114,0.7567060255,2.1404647471,4.292823458925239e-05,Freundlich–Langmuir,[1.96258745 0.50711855 0.66805044]
AVIHIY_clean,8.02616e-05,0.0375549756,0.0743875966,0.3517923145,2.1740792841865115e-06,Freundlich–Langmuir,[0.34889839 0.21758544 0.10325576]
AVIMIC_clean,5.7198e-05,0.0277200007,0.0544186092,0.2384209552,3.441905033408468e-07,Freundlich–Langmuir,[0.93605974 0.06037203 0.64387324]
AVIMOI_clean,0.0002089477,0.1150601234,0.2206417271,0.8601814932,1.598359222337719e-05,Freundlich–Langmuir,[1.24833976 0.19300642 0.4986353 ]
AVIMUO_clean,0.0001349611,0.062715126,0.1238508861,0.5383340194,,Freundlich–Langmuir,"[nan, nan, nan]"
AVIPAX_clean,0.0001930965,0.0950939135,0.1857343863,0.832832519,1.3556297509597209e-06,Freundlich–Langmuir,[0.37683921 0.51963955 0.12636667]
AVIPOL_clean,0.0001429892,0.0797164663,0.1592129493,0.7382439562,,Freundlich–Langmuir,"[nan, nan, nan]"
AVITUU_clean,0.0003100862,0.1454081719,0.2873300152,1.3028538624,,Freundlich–Langmuir,"[nan, nan, nan]"
AVUCEA_clean,0.0001748836,0.0952358443,0.1905630457,0.8816271787,,Freundlich–Langmuir,"[nan, nan, nan]"
AVUDAX_clean,0.0001905488,0.0940478214,0.1822789648,0.8200415036,3.6277109975949847e-06,Freundlich–Langmuir,[0.12152256 1.62793715 0.08473937]
AWAGEL_clean,0.0001138326,0.0758532552,0.1484433098,0.6810870463,2.1222497688549736e-05,Freundlich–Langmuir,[0.17701902 0.88288566 0.08137354]
AWAGOV_clean,0.0001185628,0.0574726347,0.1158438504,0.510066847,,Freundlich–Langmuir,"[nan, nan, nan]"
AWAKEQ_clean,0.0001000387,0.0487973013,0.0936185553,0.403862056,1.937470198713457e-06,Freundlich–Langmuir,[0.07906523 1.31449011 0.12451692]
AWAREV_clean,0.0001781498,0.0754363892,0.1458557297,0.5415000133,,Freundlich–Langmuir,"[nan, nan, nan]"
AWARIZ_clean,0.0001881864,0.0744615838,0.1450302188,0.5312124916,0.0004021006051877925,Freundlich–Langmuir,[1.21021540e+03 1.29084547e-04 5.97504594e+02]
AWAWUR_clean,0.000111162,0.0715193116,0.1401088025,0.6176171831,1.75523919476784e-05,Freundlich–Langmuir,[0.87020293 0.1680908  0.27711665]
AWEJIW_clean,0.0001849808,0.0780618813,0.1511130037,0.6318587645,1.151320749801875e-05,Freundlich–Langmuir,[0.60209201 0.2690078  0.29117304]
AWEVIJ_clean,0.0002093221,0.1043354536,0.2076940707,0.908971517,,Freundlich–Langmuir,"[nan, nan, nan]"
AWEWOP_clean,0.0001261288,0.0641295099,0.1263288663,0.5912092076,2.3120837274361896e-06,Freundlich–Langmuir,[0.20944166 0.62432019 0.07104811]
AWIBAL_clean,0.0001591977,0.0840076199,0.1650177336,0.6808340429,,Freundlich–Langmuir,"[nan, nan, nan]"
AWIBEO_clean,3.46123e-05,0.0169062467,0.033292573,0.1403173551,,Freundlich–Langmuir,"[nan, nan, nan]"
AWIBIS_clean,3.53487e-05,0.0178665527,0.0347241949,0.1467103127,7.600300155580891e-07,Freundlich–Langmuir,[0.18573493 0.19851496 0.3313004 ]
AWOFOI_clean,0.0001359959,0.0716765307,0.1426637487,0.6536271889,,Freundlich–Langmuir,"[nan, nan, nan]"
AXIGAR_clean,0.0001403298,0.0768365015,0.1509272724,0.7107012888,8.952608895515356e-06,Freundlich–Langmuir,[0.09309336 1.69987257 0.04768152]
AXINAX_clean,0.0002809967,0.1381710606,0.2672642733,1.2815699764,,Freundlich–Langmuir,"[nan, nan, nan]"
AXINAX01_clean,0.0002606804,0.1174748705,0.2384075902,1.1321274538,,Freundlich–Langmuir,"[nan, nan, nan]"
AXINIF_clean,0.0003129085,0.1491853605,0.2982737634,1.3069599515,,Freundlich–Langmuir,"[nan, nan, nan]"
AXUBAW_manual,0.0001165673,0.067226007,0.1334362135,0.650488635,9.770109103808529e-06,Freundlich–Langmuir,[0.08157904 1.6684566  0.02022127]
AXUBOL_clean,0.000168748,0.082131765,0.1608730537,0.7249121351,2.046926554054038e-07,Freundlich–Langmuir,[0.43433699 0.38759689 0.13864289]
AXUHAD_clean,0.0001551835,0.0741845214,0.1479068905,0.6836344015,,Freundlich–Langmuir,"[nan, nan, nan]"
AXUHEH_clean,0.0001480649,0.071607515,0.1352708942,0.5398733729,3.3827679405855185e-06,Freundlich–Langmuir,[0.17473768 0.88623954 0.21311297]
AYOQEM_clean,0.0001714222,0.0870311627,0.1722362169,0.8231746229,2.5090998681463548e-06,Freundlich–Langmuir,[0.26421013 0.66782391 0.04720644]
AYOXUJ_clean,5.02808e-05,0.0238874423,0.0471511313,0.2291756703,,Freundlich–Langmuir,"[nan, nan, nan]"
AYUJIP_clean,0.0001110814,0.0546655744,0.1130943685,0.4974792146,0.0012132514501078382,Freundlich–Langmuir,[8.53405339e+02 1.35016693e-04 2.17382344e+02]
AZAFIS_clean,0.000276255,0.130624482,0.2481652212,0.9626066451,6.648376950277865e-07,Freundlich–Langmuir,[0.69268677 0.40078962 0.3327968 ]
AZAVOO_clean,0.0005879508,0.2891729677,0.5526119722,1.9118207714,,Freundlich–Langmuir,"[nan, nan, nan]"
AZAVUU_clean,0.0005487269,0.2383826336,0.4498119725,1.5920325194,2.0392164467079076e-05,Freundlich–Langmuir,[2.6754141  0.18988115 0.69985984]
AZAWAB_clean,0.000416732,0.1972359932,0.3785700398,1.4537637473,2.3413827876238835e-06,Freundlich–Langmuir,[3.23988733 0.12719159 0.70853239]
AZEBUE_clean,0.0001648739,0.0880550546,0.1698560582,0.6590108617,8.963343214226434e-06,Freundlich–Langmuir,[2.69698091 0.06778478 1.12095364]
AZIVAI_clean,0.0003510664,0.1522096719,0.2997583778,1.4008630506,2.0318331456500976e-05,Freundlich–Langmuir,[0.50352302 0.61654504 0.07293305]
AZIXUD_clean,0.0001463274,0.0761454835,0.1480046776,0.6865807441,8.763439154961718e-06,Freundlich–Langmuir,[0.0244667  6.69895239 0.04998242]
BABREE_clean,0.0001478009,0.0823559418,0.1627117864,0.7579889807,9.568453631700372e-06,Freundlich–Langmuir,[0.78496806 0.21267395 0.13311012]
BACGAQ_clean,0.0001483242,0.0908824069,0.1782410344,0.7184132514,,Freundlich–Langmuir,"[nan, nan, nan]"
BAEDTA01_clean,4.51096e-05,0.0207087835,0.0402016893,0.1780018485,1.0074957213271793e-06,Freundlich–Langmuir,[0.05453709 0.79026463 0.11948676]
BAFHAU_clean,8.483e-05,0.0451960733,0.0905732701,0.4452981349,,Freundlich–Langmuir,"[nan, nan, nan]"
BAKGIF_manual,0.0001512903,0.0843233872,0.1661750916,0.7699455633,1.0128846425992103e-05,Freundlich–Langmuir,[0.50266994 0.34128557 0.10849033]
BAKJEE_clean,0.0002707136,0.1189708346,0.2376214983,1.0654143442,,Freundlich–Langmuir,"[nan, nan, nan]"
BAKJII_clean,0.0002714849,0.1376150795,0.2708324121,1.2206948382,4.237876674514409e-06,Freundlich–Langmuir,[2.2573813  0.12402442 0.28382558]
BAKJOO_clean,0.0001712206,0.0769474592,0.1523585607,0.6995518046,,Freundlich–Langmuir,"[nan, nan, nan]"
BAKYIY_clean,0.0001221992,0.068104295,0.1312357047,0.6385776994,,Freundlich–Langmuir,"[nan, nan, nan]"
BAKYOE_clean,0.0001064834,0.0600211533,0.1200339549,0.5674021123,,Freundlich–Langmuir,"[nan, nan, nan]"
BAMKIM_clean,9.93729e-05,0.0373533614,0.0757582684,0.3680879799,,Freundlich–Langmuir,"[nan, nan, nan]"
BAMKOS_clean,0.0001011797,0.0405712358,0.0794332581,0.3848259861,,Freundlich–Langmuir,"[nan, nan, nan]"
BAPDAA_clean,6.38213e-05,0.0277631057,0.0555900328,0.2740777843,,Freundlich–Langmuir,"[nan, nan, nan]"
BARZUR_clean,0.0003805976,0.1993000381,0.3907612651,1.6039133705,,Freundlich–Langmuir,"[nan, nan, nan]"
BASJUB_clean,0.0001598605,0.0840258923,0.1666504761,0.7315092959,,Freundlich–Langmuir,"[nan, nan, nan]"
BAWROI_clean,0.000163988,0.0901162278,0.180135992,0.8805721378,,Freundlich–Langmuir,"[nan, nan, nan]"
BAXFIR01_clean,0.0002265814,0.1043542716,0.2056347314,0.8643838072,,Freundlich–Langmuir,"[nan, nan, nan]"
BAXGAK_clean,0.0002294315,0.104367097,0.2043122941,0.8597424512,,Freundlich–Langmuir,"[nan, nan, nan]"
BAXSIE_clean,4.82275e-05,0.030606614,0.060714877,0.2823578479,,Freundlich–Langmuir,"[nan, nan, nan]"
BAZFUF_clean,0.000298825,0.1219471141,0.2475287063,1.2047448078,,Freundlich–Langmuir,"[nan, nan, nan]"
BAZFUF01_clean,0.0002487755,0.1234677362,0.2481984865,1.1920631441,,Freundlich–Langmuir,"[nan, nan, nan]"
BAZGAM_clean,0.0005187658,0.2269230042,0.4558387281,2.2474171737,,Freundlich–Langmuir,"[nan, nan, nan]"
BAZGEQ_clean,0.0003280939,0.1431022455,0.2813856122,1.3637139962,,Freundlich–Langmuir,"[nan, nan, nan]"
BAZJET_clean,0.0002993098,0.1351760376,0.2668400304,1.2592672011,1.2234391751807338e-05,Freundlich–Langmuir,[0.4607057  0.59658894 0.06322996]
BAZJIX_clean,0.0003273436,0.1329867759,0.2605816041,1.1611083265,2.7622081842020402e-05,Freundlich–Langmuir,[1.12713405 0.24142065 0.20024058]
BEDYEQ_clean,0.0002712105,0.1315954674,0.2585940881,1.2089501057,7.047155686175759e-07,Freundlich–Langmuir,[0.26838083 1.00535372 0.06106007]
BEFLUV_clean,0.0002541111,0.1173929145,0.2222745951,0.9069203226,1.3953045103547553e-08,Freundlich–Langmuir,[0.22918964 1.10883611 0.17952107]
BEFMAC_clean,0.0002541111,0.127166582,0.2502844698,1.0278216784,,Freundlich–Langmuir,"[nan, nan, nan]"
BEGDEY_clean,0.0008837093,0.3900896578,0.6819870383,2.1623940575,4.11828528094103e-05,Freundlich–Langmuir,[0.61107491 1.58185243 0.36774083]
BEJZAS_clean,0.0001648478,0.0743678563,0.1473309228,0.6731380426,,Freundlich–Langmuir,"[nan, nan, nan]"
BELJIL_clean,4.39142e-05,0.0219344366,0.0429891724,0.207324623,,Freundlich–Langmuir,"[nan, nan, nan]"
BELTOD_clean,0.0002722913,0.1253785846,0.2472117921,1.0839790558,,Freundlich–Langmuir,"[nan, nan, nan]"
BELTUJ_clean,0.0002852715,0.1263626618,0.249436033,1.06521478,,Freundlich–Langmuir,"[nan, nan, nan]"
BENZOL_clean,0.0002899749,0.1380325538,0.2676378522,1.0461912684,,Freundlich–Langmuir,"[nan, nan, nan]"
BENZUR_clean,0.00028683,0.1199190122,0.2313815537,0.9194185409,1.8844043391584296e-05,Freundlich–Langmuir,[1.93497434 0.12876762 0.61122584]
BEPBAB_clean,0.0003938765,0.2094050924,0.3927660522,1.4717031366,2.9910795703760148e-05,Freundlich–Langmuir,[0.80577742 0.56315699 0.32324548]
BEPLUF_clean,5.39419e-05,0.0355647235,0.0721940891,0.3526179737,,Freundlich–Langmuir,"[nan, nan, nan]"
BEPMAM_clean,7.09761e-05,0.035346117,0.0709193577,0.3459376995,,Freundlich–Langmuir,"[nan, nan, nan]"
BEPMIU_clean,4.9593e-05,0.0232219096,0.046473575,0.2252364057,,Freundlich–Langmuir,"[nan, nan, nan]"
BEPNIV_clean,5.70159e-05,0.0352643065,0.0702492353,0.3485806854,,Freundlich–Langmuir,"[nan, nan, nan]"
BEPNOB_clean,7.12698e-05,0.0340983323,0.0684760422,0.3374939524,,Freundlich–Langmuir,"[nan, nan, nan]"
BEPNUH_clean,5.56397e-05,0.0266899422,0.0531466255,0.2659214467,,Freundlich–Langmuir,"[nan, nan, nan]"
BEPPAP_clean,4.2154e-05,0.0223143582,0.0442865249,0.217852012,,Freundlich–Langmuir,"[nan, nan, nan]"
BEPPIX_clean,3.31102e-05,0.032723111,0.0641931265,0.3227433978,,Freundlich–Langmuir,"[nan, nan, nan]"
BEPPOD_clean,6.64662e-05,0.0341329496,0.0679310118,0.3321597169,1.1083907985468e-06,Freundlich–Langmuir,[0.12628969 0.5438598  0.02537927]
BEPREV_clean,0.0004175032,0.1915296117,0.3842966062,1.7063175926,,Freundlich–Langmuir,"[nan, nan, nan]"
BEPREV01_clean,0.0003827113,0.2040607597,0.4009997612,1.7769512749,1.64675120809007e-05,Freundlich–Langmuir,[5.0968783  0.08155216 0.45805388]
BEPREV02_clean,0.0003222036,0.1762620022,0.3451435758,1.5888327857,2.0378340595297178e-05,Freundlich–Langmuir,[0.39384754 0.92163792 0.0771615 ]
BEPREV03_clean,0.000384224,0.1941526212,0.3803030969,1.7076956558,6.766243875358738e-06,Freundlich–Langmuir,[1.16899093 0.34027382 0.15338665]
BEPRIZ_clean,0.0001747204,0.1112887207,0.2204726062,1.01149203,,Freundlich–Langmuir,"[nan, nan, nan]"
BEPROF_clean,0.000236326,0.1404208229,0.2768559168,1.2696978285,2.4444666697637762e-05,Freundlich–Langmuir,[1.63844494 0.17408206 0.18554119]
BEPVEZ_clean,0.000128037,0.0598933952,0.115520533,0.4915815209,1.3372842657286587e-06,Freundlich–Langmuir,[0.21461022 0.58420108 0.17793675]
BEPVID_clean,0.000105056,0.0619551187,0.1199410914,0.4956770624,1.1674275449386264e-05,Freundlich–Langmuir,[0.63282168 0.20292261 0.36944792]
BEPVOJ_clean,0.00013132,0.0611721234,0.117380352,0.4805621342,1.3828361411999013e-06,Freundlich–Langmuir,[0.29438285 0.43673906 0.25123698]
BEPVOJ01_clean,0.0001296785,0.0622981921,0.1204975597,0.5008461446,1.624028899076675e-07,Freundlich–Langmuir,[0.49653417 0.260534   0.30665239]
BEPWEA_clean,8.5212e-06,0.0064860462,0.0130033367,0.0646431715,,Freundlich–Langmuir,"[nan, nan, nan]"
BERQIA_clean,0.0003462519,0.1679606956,0.3134635745,1.1751347627,1.080099769820629e-05,Freundlich–Langmuir,[0.49959393 0.73646187 0.29032264]
BETDAH_clean,0.0002372613,0.1260714246,0.2472548273,1.0521000571,,Freundlich–Langmuir,"[nan, nan, nan]"
BETFOX_clean,0.0002999272,0.1226086612,0.2329878394,0.8414865527,2.050523649399748e-05,Freundlich–Langmuir,[1.93528176 0.13380297 0.84119672]
BETFUD_clean,0.0002960633,0.1280913292,0.2524517981,1.074080687,,Freundlich–Langmuir,"[nan, nan, nan]"
BETGEO_clean,0.0001516167,0.074865379,0.1448765576,0.6233530468,2.168015936663754e-06,Freundlich–Langmuir,[0.29119362 0.53561269 0.1719684 ]
BETGIS_clean,0.0001272675,0.0557207612,0.1110373304,0.5031071542,,Freundlich–Langmuir,"[nan, nan, nan]"
BETGOY_clean,0.0001304483,0.0710700384,0.1409826677,0.6312931632,,Freundlich–Langmuir,"[nan, nan, nan]"
BETGUE_clean,0.0002082763,0.1100336325,0.2170493843,1.0100039286,7.657491379708097e-06,Freundlich–Langmuir,[0.67728879 0.33013793 0.10420533]
BETHEP_clean,0.0001034544,0.0551542244,0.1096681502,0.4954410863,,Freundlich–Langmuir,"[nan, nan, nan]"
BETHIT_clean,0.0002093483,0.0908781155,0.1823493846,0.8408493623,,Freundlich–Langmuir,"[nan, nan, nan]"
BETZOR_clean,0.0003327828,0.1467524864,0.2816597904,1.1016569088,1.2919116996978142e-05,Freundlich–Langmuir,[1.64784195 0.18628835 0.50379208]
BEVWAB_clean,0.0001817545,0.0865458193,0.1690946561,0.7518099565,1.9324803613104896e-06,Freundlich–Langmuir,[0.47243518 0.37656012 0.15884333]
BEWCUD_clean,0.0002298315,0.1188995023,0.2339237899,1.1516729391,,Freundlich–Langmuir,"[nan, nan, nan]"
BEWVEG_clean,9.69153e-05,0.0526524595,0.1034196413,0.4893164181,5.9622497596548285e-06,Freundlich–Langmuir,[0.04369586 2.49107894 0.04093197]
BEWVOQ_clean,9.82727e-05,0.0544515102,0.1087794776,0.5382340717,,Freundlich–Langmuir,"[nan, nan, nan]"
BEWWEH_clean,8.84454e-05,0.0453872557,0.0920801347,0.4608028898,,Freundlich–Langmuir,"[nan, nan, nan]"
BEXPAX_clean,0.0003610655,0.1909466396,0.382599574,1.7144656877,,Freundlich–Langmuir,"[nan, nan, nan]"
BEXQIF_clean,0.0001804676,0.086429619,0.1735564992,0.8208322126,,Freundlich–Langmuir,"[nan, nan, nan]"
BEXQOL_clean,0.000153986,0.0743083935,0.1500208965,0.7218622276,,Freundlich–Langmuir,"[nan, nan, nan]"
BEXQUR_clean,0.000166298,0.0772170244,0.1532334584,0.7269858628,5.3002628089184095e-06,Freundlich–Langmuir,[1.6525564  0.09421779 0.1773647 ]
BEXRAY_clean,0.0001512717,0.0762656574,0.1492403826,0.7359987879,,Freundlich–Langmuir,"[nan, nan, nan]"
BEXREC_clean,0.0001884303,0.0776423938,0.1557133145,0.7578118888,,Freundlich–Langmuir,"[nan, nan, nan]"
BEXRIG_clean,0.0001581859,0.0794853695,0.1596612813,0.7818459476,,Freundlich–Langmuir,"[nan, nan, nan]"
BEXRUT_clean,9.14953e-05,0.0449069383,0.0880961814,0.4197632594,1.963399571620209e-06,Freundlich–Langmuir,[7.87109768e-03 1.21270377e+01 3.11513696e-02]
BEXSAA_clean,9.27947e-05,0.0487872652,0.0971578295,0.4536681654,,Freundlich–Langmuir,"[nan, nan, nan]"
BEXSEE_clean,0.0001034871,0.0437043073,0.0881554462,0.4203126665,,Freundlich–Langmuir,"[nan, nan, nan]"
BEXSII_clean,0.0001958469,0.099047656,0.1968006878,0.9046447537,,Freundlich–Langmuir,"[nan, nan, nan]"
BEXTUV_clean,0.0002170529,0.1035055283,0.2038072842,0.8535111681,,Freundlich–Langmuir,"[nan, nan, nan]"
BEXVAD_clean,0.0002166147,0.1073733201,0.2077354783,0.849954324,2.990648928136318e-06,Freundlich–Langmuir,[1.27414818 0.17471486 0.42954412]
