Adsorbent,O2_20C_0.001bar,O2_20C_0.5bar,O2_20C_1bar,O2_20C_5bar,O2_20C_15bar,RMSE_Freundlich-Langmuir,best_model,best_params
NOHSUA_clean,0.0003030214,0.131486053,0.260797296,1.137809205,2.84905492,0.0007555714348409774,Freundlich–Langmuir,[1.38158526 0.19717894 0.26216738]
NOKLIJ_clean,6.2425e-05,0.038004343,0.076311893,0.37447155,1.041297232,,Freundlich–Langmuir,"[nan, nan, nan]"
NOKPEJ_clean,7.91975e-05,0.032123064,0.063898224,0.297694843,0.700764762,0.000852524043533494,Freundlich–Langmuir,[3.21116647e+03 2.08649095e-05 1.15194120e+03]
NOMPOW_clean,0.0002218703,0.110770187,0.21990005,1.008639605,2.686974902,0.00029527546041476356,Freundlich–Langmuir,[1.27297677 0.17758897 0.17921264]
NOMQAJ01_clean,0.0004531893,0.204127055,0.390155119,1.253968539,1.985381289,0.002027931880741762,Freundlich–Langmuir,[2.94973852 0.15195164 1.02707516]
NOPJOT_clean,0.0002661355,0.143754124,0.284939017,1.22668207,2.93933374,0.0008040102691929004,Freundlich–Langmuir,[2.30516967 0.12913274 0.38807716]
NOQKOV_clean,0.0003955519,0.201983392,0.385491214,1.49200995,3.085714407,0.0003949118824641058,Freundlich–Langmuir,[2.61675895 0.16091917 0.58343064]
NOQKUB_clean,0.0005168602,0.260734265,0.495246752,1.856224456,3.693530251,0.000405814691521324,Freundlich–Langmuir,[3.19673054 0.17126897 0.62805781]
NORBUT_clean,1.48456e-05,0.006687467,0.013797106,0.062429351,0.157610359,0.00011899314520030815,Freundlich–Langmuir,[0.27628339 0.05069588 0.50824213]
NORPIV_clean,0.0006905563,0.332516752,0.627404556,2.216484177,3.864114128,0.0005559597435223719,Freundlich–Langmuir,[5.69685737 0.12323158 0.95773509]
NOSTUM_clean,0.0002410182,0.092999941,0.18568325,0.83984679,2.113169522,0.0004570200939984381,Freundlich–Langmuir,[2.78812113 0.06830836 0.42743588]
NOSTUM01_clean,0.0001685552,0.089652466,0.176850642,0.805841959,2.125511071,6.026688309354704e-05,Freundlich–Langmuir,[0.99831169 0.18287927 0.19199334]
NUBBAP_clean,0.0002197791,0.096806344,0.192837091,0.912142391,2.604545351,0.00035667836796538784,Freundlich–Langmuir,[0.24845882 0.7980268  0.05178343]
NUBPIL_clean,0.0002872607,0.132522918,0.259375098,1.236667782,3.302736884,0.000792321600311273,Freundlich–Langmuir,[1.79084258e+01 1.47272485e-02 9.04398399e-01]
NUCBIY_clean,0.0002221495,0.115552382,0.224427675,0.866847681,1.763959682,0.0005043933455434498,Freundlich–Langmuir,[1.80823512 0.13448596 0.65789054]
NUCCEV_clean,0.0004322681,0.207832411,0.39089164,1.49172676,3.032274516,0.0013290423958417076,Freundlich–Langmuir,[2.5082768  0.17197903 0.59433924]
NUCPEI_clean,0.0006156381,0.285306238,0.551820596,2.209028951,4.596687882,1.6723887941510706e-05,Freundlich–Langmuir,[5.88218797 0.10045524 0.71445786]
NUCPIM_clean,0.0006628943,0.329915804,0.628888834,2.380437954,4.726736853,0.00042729431213694904,Freundlich–Langmuir,[4.64270491 0.14874966 0.66897662]
NUDLAA_clean,0.0004353704,0.203254267,0.379723318,1.464821257,3.01780503,0.0019391862234403603,Freundlich–Langmuir,[2.40807447 0.17391092 0.5712677 ]
NUDLAB_clean,0.0001974129,0.090667659,0.179229579,0.76819054,1.739968923,0.0003533334957346041,Freundlich–Langmuir,[3.05843159 0.06105977 0.73238129]
NUDLEF_clean,0.0002337849,0.107623368,0.207902268,0.830372645,1.91793995,0.00034391258686078754,Freundlich–Langmuir,[0.69427675 0.32753545 0.32397651]
NUDLIJ_clean,0.0001000832,0.060793405,0.123173845,0.567683921,1.445778321,0.0005665636367157736,Freundlich–Langmuir,[4.92913107 0.02536458 0.80690342]
NUDMAC_clean,0.0001652167,0.069635678,0.137028222,0.618266455,1.528254835,5.119027231106792e-05,Freundlich–Langmuir,[2.46390125 0.05729167 0.52571489]
NUDMEG_clean,0.0001604509,0.070372799,0.14359241,0.626689332,1.529586101,0.0011231220427625783,Freundlich–Langmuir,[1.42874432 0.10353515 0.39690215]
NUDMOQ_clean,0.0001239126,0.065249492,0.127482189,0.589474261,1.503133948,0.00032102491110343347,Freundlich–Langmuir,[3.20350708 0.04080924 0.5567801 ]
NUDMUW_clean,0.0001286784,0.071300555,0.140404044,0.626441506,1.531462264,2.2163495084266915e-05,Freundlich–Langmuir,[2.08641991 0.06954504 0.4919434 ]
NUDNEH_clean,0.0001127922,0.067657843,0.13388116,0.602335749,1.509296214,0.00012590400660801546,Freundlich–Langmuir,[1.6520303  0.08351433 0.38869716]
NUFBEX_clean,6.81835e-05,0.037204751,0.074221998,0.359746784,0.98971542,,Freundlich–Langmuir,"[nan, nan, nan]"
NUFBUN_clean,0.0001674023,0.086853625,0.17112826,0.788615734,2.129357453,1.7203241666777997e-05,Freundlich–Langmuir,[0.74041979 0.23833151 0.14310082]
NUFCAU_clean,0.0001625111,0.081270121,0.162959021,0.774892386,2.140308344,0.0003137549352563916,Freundlich–Langmuir,[1.97926681 0.08333017 0.178667  ]
NUGRIR_clean,0.0001368987,0.068677525,0.1390891,0.655036671,1.796227366,0.0005790134449958508,Freundlich–Langmuir,[1.38021004 0.10198867 0.17422258]
NUGROX_clean,0.0001678781,0.077583472,0.153273256,0.723802051,1.930012994,0.0001368680623772,Freundlich–Langmuir,[4.07345635 0.03826919 0.42303002]
NUHNUA_clean,0.0003759911,0.187539113,0.364226948,1.529351656,3.365151795,0.0002991303818573987,Freundlich–Langmuir,[5.07677155 0.07562075 0.70860911]
NUHPAI_clean,0.0003875174,0.190831559,0.372115889,1.556971095,3.417998029,3.51518565650577e-05,Freundlich–Langmuir,[5.05056715 0.07764613 0.702988  ]
NUHZAS_clean,0.0005080864,0.206444531,0.362503035,0.972285079,1.49991501,7.955862218790792e-05,Freundlich–Langmuir,[1.04512464 0.46322111 0.76085867]
NUJCEA_clean,3.22431e-05,0.0191685,0.038045277,0.176030992,0.420552386,0.00026069823686892467,Freundlich–Langmuir,[1.90035070e+03 2.07264075e-05 1.09337508e+03]
NUJCIE_clean,4.60615e-05,0.019821038,0.039379525,0.176638236,0.438514074,6.917452912652573e-05,Freundlich–Langmuir,[0.55297692 0.07331833 0.44084284]
NUMPAO_clean,0.0002118937,0.103708917,0.204735783,0.991775845,2.681906972,,Freundlich–Langmuir,"[nan, nan, nan]"
NUNCEG_clean,0.0003211492,0.156187309,0.306932347,1.372319067,3.402745453,6.651025696749307e-05,Freundlich–Langmuir,[3.59711988 0.08827769 0.39880093]
NUNNUH_clean,0.0002427192,0.098924169,0.197082164,0.941177432,2.448516468,,Freundlich–Langmuir,"[nan, nan, nan]"
NUNPAP_clean,0.0001820812,0.091234416,0.181946083,0.869572707,2.307068349,,Freundlich–Langmuir,"[nan, nan, nan]"
NUNZUT_clean,0.0006371385,0.325009326,0.615842212,2.20140708,4.019708634,3.60809340432844e-05,Freundlich–Langmuir,[4.6434962  0.14826743 0.80603907]
NURMUJ_clean,0.0002570922,0.109007074,0.212662992,0.975321185,2.435966383,0.0005558967861540631,Freundlich–Langmuir,[6.13551838 0.03561995 0.69369172]
NUSXEG_clean,0.0004758329,0.213835613,0.419237497,1.630584995,3.647230449,0.0022478243570959854,Freundlich–Langmuir,[1.52137056 0.30187022 0.37193332]
NUTQAV_clean,0.0003142492,0.129073499,0.251525942,1.194635838,3.131371192,0.0009696046979550377,Freundlich–Langmuir,[5.27903931e+01 4.85345882e-03 2.91494610e+00]
NUVXOT_clean,0.0001641891,0.086902105,0.172775868,0.816538156,2.327207198,0.0002570212756385692,Freundlich–Langmuir,[0.23373406 0.76059169 0.05406332]
NUVXUZ_clean,0.0001416229,0.077570732,0.157124185,0.75666333,2.185172886,0.0006002210064087344,Freundlich–Langmuir,[0.47532866 0.33344299 0.04705596]
NUVYOT_clean,0.000205325,0.097622596,0.193164924,0.811297275,1.881228441,0.0006370233504451358,Freundlich–Langmuir,[1.48591879 0.13687471 0.43315438]
NUWPOM_clean,1.35809e-05,0.007806576,0.015448946,0.076475555,0.224780747,2.7422164302508565e-05,Freundlich–Langmuir,[0.17124072 0.09073686 0.0421403 ]
NUWVIM_clean,0.0003214077,0.147396956,0.282320455,1.046500424,2.044636861,0.00031719885496076726,Freundlich–Langmuir,[1.91391738 0.16296558 0.66929565]
NUYNEC_clean,0.0001258975,0.067991184,0.134028786,0.644640995,1.771662761,0.0002458427719882447,Freundlich–Langmuir,[5.16181022 0.02630468 0.41917098]
NUYQUU_clean,0.000410378,0.18611681,0.352869252,1.158267227,1.901480353,0.0010734480441050933,Freundlich–Langmuir,[2.52232687 0.16045474 0.94704127]
NUZCIV_clean,0.000124437,0.062639693,0.123758685,0.494545757,1.049233121,0.000539992128624456,Freundlich–Langmuir,[1.13865678 0.11584175 0.62984678]
OBAHIL_clean,0.0003094908,0.160743318,0.313778767,1.274571207,2.817087145,0.00055341027937903,Freundlich–Langmuir,[2.29891748 0.1457788  0.49968215]
OBAHOR_clean,0.0004456667,0.190520972,0.365788692,1.442531849,3.030798261,0.00022660712401783084,Freundlich–Langmuir,[2.77754157 0.14254003 0.58818378]
OBAHUX_clean,0.0003327026,0.155455668,0.304184553,1.238490773,2.769037155,0.0006884236602979121,Freundlich–Langmuir,[2.04914418 0.15849413 0.4641628 ]
OBAJAF_clean,0.0003528195,0.161981281,0.311731486,1.274574302,2.806177595,0.00042587151204836576,Freundlich–Langmuir,[2.50521922 0.13312031 0.52672036]
OBIBAF_clean,0.0002823165,0.147401609,0.287310261,1.242118545,2.959442865,0.00019042115740930082,Freundlich–Langmuir,[2.54951365 0.11812912 0.41486534]
OBIBEJ_clean,0.0002372298,0.122452843,0.240926802,1.084191749,2.74450188,1.8502587260605952e-05,Freundlich–Langmuir,[2.28908987 0.10877829 0.31847347]
OBIBOT_clean,0.0002401228,0.114232363,0.226242382,0.969502925,2.253663369,0.0005788034889966041,Freundlich–Langmuir,[2.59681765 0.09092146 0.52543584]
OBOGUK_clean,0.0001719657,0.102247181,0.207004458,0.983408446,2.71052628,0.0007802182972773447,Freundlich–Langmuir,[3.117516   0.06700858 0.20843536]
OBUBOC_manual,1.3193e-05,0.008001532,0.015940397,0.080595807,0.242009503,,Freundlich–Langmuir,"[nan, nan, nan]"
OBUFEX_clean,0.0002475879,0.11644588,0.228253025,1.004485206,2.42762735,5.607856451260808e-05,Freundlich–Langmuir,[2.62130599 0.09053607 0.44624335]
OBUFIB_SL,7.23541e-05,0.038013333,0.075855648,0.341861279,0.824738596,0.00016979679456759225,Freundlich–Langmuir,[3.07331236 0.02528917 1.07622153]
OCACUR_clean,0.0001868284,0.096458158,0.189385449,0.861716533,2.153168476,0.0002008722068961453,Freundlich–Langmuir,[3.73235493 0.052187   0.52790263]
OCAQOY_clean,8.77798e-05,0.045680286,0.087095687,0.362400267,0.780209239,0.0003698328305156333,Freundlich–Langmuir,[1.20044057 0.07709498 0.7498359 ]
OCAWAT_clean,0.0002052168,0.088278342,0.170038456,0.715825608,1.588198068,0.000421768751997044,Freundlich–Langmuir,[2.15192873 0.08349929 0.65132119]
OCILIY_clean,0.0001095134,0.064379688,0.129442821,0.592007179,1.444824597,0.0004180556238922141,Freundlich–Langmuir,[2.58820694e+01 5.09185923e-03 4.25943064e+00]
OCIMAR_clean,0.0004142285,0.171247634,0.327668664,1.250671682,2.574992737,5.8062805994784966e-05,Freundlich–Langmuir,[1.98031772 0.18172883 0.56277024]
OCIMEV_clean,0.0003424906,0.158610192,0.305719179,1.195225224,2.558159785,0.0002723244436319719,Freundlich–Langmuir,[1.75887927 0.18924529 0.4971486 ]
OCIMIZ_clean,0.0002533968,0.116364666,0.22916095,0.978288645,2.220099539,0.00032656050155242106,Freundlich–Langmuir,[3.32365501 0.07205015 0.65668297]
OCIMOF_clean,0.0002823234,0.138639286,0.268952346,1.102581506,2.408794525,8.797800692635808e-06,Freundlich–Langmuir,[2.54616061 0.11242779 0.58496395]
OCIMUL_clean,0.000312407,0.139287241,0.272754455,1.116387582,2.406179563,0.0004674960952239246,Freundlich–Langmuir,[3.04814276 0.09485137 0.66571541]
OCINAS_clean,0.000655344,0.26396628,0.462672856,1.37287502,2.613382327,0.0007981246397437962,Freundlich–Langmuir,[0.59094451 1.09761726 0.45960262]
OCIZAD_clean,0.0002500648,0.11517699,0.226658402,0.959982871,2.16329302,0.0003546313785248635,Freundlich–Langmuir,[2.98520249 0.07956244 0.63512809]
OCOKUP_clean,0.0004077403,0.1963643,0.368133457,1.216734379,2.140275475,0.0006229151601975655,Freundlich–Langmuir,[1.83365161 0.23350875 0.73032658]
OCUMIL_clean,0.0001009816,0.04983443,0.102825031,0.467032077,1.24901989,0.0009335891675707904,Freundlich–Langmuir,[0.52618163 0.19916185 0.16625149]
OCUMOR_clean,0.0001196545,0.054352834,0.109865839,0.489308564,1.278918428,0.00066285035592178,Freundlich–Langmuir,[0.46179362 0.24595312 0.1855898 ]
OCUMUX_clean,0.0001191387,0.056997302,0.113859133,0.510735145,1.336752623,0.000393326987780865,Freundlich–Langmuir,[0.52294077 0.22528123 0.18899194]
OCUNAC_manual,0.0003497534,0.171084773,0.341510991,1.503831324,3.880111536,0.0014138312216422136,Freundlich–Langmuir,[1.30617069 0.27272455 0.19662486]
OCUNAE_clean,8.81114e-05,0.047607884,0.094247533,0.440260067,1.198088522,1.6709727939050244e-05,Freundlich–Langmuir,[0.58944189 0.1635814  0.1519213 ]
OCUPOS_clean,0.0003555936,0.137535694,0.266377021,0.99807631,1.915696974,0.0006630178387780244,Freundlich–Langmuir,[2.40053651 0.12115087 0.79452817]
OCUPUY_clean,0.0002933638,0.139261968,0.266829299,1.089439219,2.292046997,0.0007068603474712086,Freundlich–Langmuir,[3.40916781 0.08349002 0.76608755]
OCUSIP_clean,0.000197158,0.086729669,0.171412335,0.711839597,1.586964385,0.0005424835429395505,Freundlich–Langmuir,[1.74943423 0.10325018 0.57173885]
OCUTAI_clean,0.0002492527,0.124581275,0.241977878,0.929746279,1.879090578,0.0005888625802977464,Freundlich–Langmuir,[1.93871445 0.13544997 0.66730723]
ODEZAB_clean,0.0004082963,0.211708166,0.416987837,1.790607475,4.246566408,0.0006741426084698704,Freundlich–Langmuir,[3.60450895 0.12111452 0.41822978]
ODIVUU_clean,0.0002157946,0.116326447,0.230008941,1.073150508,2.825538107,7.860437193800415e-05,Freundlich–Langmuir,[4.07066765 0.05765549 0.35285414]
ODIXEG_clean,0.0003562781,0.171567454,0.339009468,1.500775849,3.934392024,0.0007910975760168769,Freundlich–Langmuir,[0.96423977 0.36883783 0.1622352 ]
ODIXIK_clean,0.0004139034,0.211418882,0.405736608,1.549854918,2.93342556,0.0001400113975087047,Freundlich–Langmuir,[5.080982   0.08662144 0.97425159]
ODODES_clean,0.0004708645,0.22158404,0.423293483,1.788255421,3.793071946,0.0019424386139349074,Freundlich–Langmuir,[10.62226765  0.04202758  1.16275847]
ODODIW_clean,0.0004246396,0.208696913,0.405846585,1.716233246,3.876390883,0.0002620022175901508,Freundlich–Langmuir,[4.68733033 0.09117773 0.58366538]
ODODOC_clean,0.0002844267,0.140990842,0.276552963,1.238914664,3.036443284,0.00020944211107068952,Freundlich–Langmuir,[4.37545415 0.06531532 0.5049265 ]
ODODUI_clean,0.0002870073,0.149194406,0.297139625,1.380030027,3.757516374,0.0004852061009401107,Freundlich–Langmuir,[1.50195967 0.20257653 0.13928267]
ODOMIF_clean,0.0006932594,0.3367816,0.638264512,2.308178536,4.376724959,4.178408151283573e-05,Freundlich–Langmuir,[4.12856528 0.17284436 0.69928809]
ODOXEK_clean,9.12804e-05,0.041378256,0.081388394,0.348366057,0.754271341,6.410445338639845e-05,Freundlich–Langmuir,[2.89649866 0.02925907 1.43455522]
ODUNEH_clean,0.000321997,0.167612059,0.333639387,1.402863526,3.27401011,0.0014865171284425337,Freundlich–Langmuir,[2.47106664 0.1419014  0.41564197]
OFAMUF_clean,9.85715e-05,0.040804652,0.080550645,0.320990152,0.630398154,0.00029394436568469214,Freundlich–Langmuir,[1.59556651 0.05352064 1.20302229]
OFEHAK_clean,0.0002519349,0.126745174,0.240547465,0.945198493,2.049065601,0.0005202139442119499,Freundlich–Langmuir,[1.23866383 0.21273075 0.45847922]
OFOCUI_clean,0.0002488815,0.120603645,0.239786501,1.108129712,3.003817867,0.0003631772490509017,Freundlich–Langmuir,[1.11915979 0.21995835 0.14153751]
OFODET_clean,0.0001148451,0.071575505,0.140499441,0.643004075,1.602384381,0.0001890117524613364,Freundlich–Langmuir,[4.18165755 0.03448189 0.71948802]
OFUCAV_clean,0.0001327251,0.062449759,0.121798695,0.540226264,1.265944955,0.00021530275045334647,Freundlich–Langmuir,[3.30738497 0.03815034 0.88874789]
OFUCEZ_clean,9.91624e-05,0.038645722,0.076555884,0.362580415,0.9374964,,Freundlich–Langmuir,"[nan, nan, nan]"
OFUYUL_SL,0.0002828425,0.131458121,0.258146104,1.165223405,2.866591733,0.0002106652346242514,Freundlich–Langmuir,[5.20207577 0.05113032 0.58076764]
OGAGAF_clean,0.0002130017,0.099676294,0.194427988,0.738870375,1.423828589,0.0006279648964007527,Freundlich–Langmuir,[2.05754964 0.10231448 0.85639282]
OGAGEJ_clean,0.0003294427,0.144366899,0.283278114,1.261015739,2.995753027,0.00018257133906851353,Freundlich–Langmuir,[7.00680194 0.04178202 0.78600196]
OGAGIN_clean,0.0002598621,0.121967636,0.230110039,0.831710733,1.490187151,0.0003914667632149715,Freundlich–Langmuir,[2.17583752 0.11751801 0.93029384]
OGAXUR_clean,0.0001827996,0.083455943,0.16873392,0.718092271,1.591917837,0.0010804273457889176,Freundlich–Langmuir,[3.89972202 0.04481038 0.97002429]
OGEBAF01_clean,0.0003519201,0.160146913,0.309591316,1.394646233,3.685790687,0.0008507108143568292,Freundlich–Langmuir,[0.98824284 0.32870177 0.15680531]
OGECOU_clean,0.0001770006,0.090755592,0.175807387,0.733647806,1.569621875,0.00022564021069647157,Freundlich–Langmuir,[3.05002101 0.06081824 0.88308505]
OGIBUD_clean,0.0001958803,0.104274346,0.203493219,0.926491801,2.259155707,0.0004898309535325947,Freundlich–Langmuir,[8.16369685 0.0256443  1.01187205]
OGIKAR_clean,0.0003495763,0.156922971,0.303605333,1.368810725,3.283374826,0.0011640309807290422,Freundlich–Langmuir,[9.45852842 0.03319447 0.89271044]
OGOJAX_clean,0.0002560633,0.135412293,0.265471358,1.216162057,3.059010399,0.0004180003044719987,Freundlich–Langmuir,[6.12250188 0.04452614 0.56738225]
OGOWAJ_clean,0.0002599396,0.148757374,0.292105791,1.258546635,2.975429542,0.00024586640237882304,Freundlich–Langmuir,[2.81160731 0.10868513 0.44682362]
OGUPIQ_clean,0.0001484963,0.072575808,0.137455722,0.559301732,1.230946374,0.0005852747559520328,Freundlich–Langmuir,[0.96717678 0.15332925 0.49561896]
OGUZIA_clean,0.0001878575,0.077991245,0.145331707,0.472060995,0.80760393,0.0001459606063111073,Freundlich–Langmuir,[0.74685967 0.22782602 0.77458639]
OHAKEO_clean,0.0003579137,0.182120312,0.35261244,1.308720405,2.530101833,0.0010539380309886165,Freundlich–Langmuir,[2.70120186 0.14330075 0.72406508]
OHAKIS_clean,0.000563353,0.255901902,0.479779351,1.60333156,2.734661571,0.00022789056740128282,Freundlich–Langmuir,[3.09637948 0.1780212  0.85091368]
OHAQAR_clean,0.0007133503,0.300945024,0.55238637,2.043259266,4.215837135,0.0033162009242329966,Freundlich–Langmuir,[2.12131825 0.29699272 0.47578693]
OHIHET_clean,0.0003243661,0.140092438,0.262941156,0.924067853,1.616367411,0.0004276099526340069,Freundlich–Langmuir,[2.20157642 0.134294   0.91472914]
OHOMIH_clean,7.13861e-05,0.037357394,0.071573801,0.310475256,0.680668935,0.0003447387942856888,Freundlich–Langmuir,[2.67120751 0.02802768 1.42669081]
OJICUG_clean,0.0002299653,0.099092388,0.201439919,0.953080007,2.630670669,0.0009510690074058327,Freundlich–Langmuir,[2.20231502 0.09233697 0.17027998]
OJIDAN_clean,0.0004608432,0.212927925,0.400244386,1.39228489,2.867250358,0.0012719311792424696,Freundlich–Langmuir,[0.95685541 0.4939782  0.42516675]
OJIFAP_clean,0.0006176344,0.275193778,0.517111991,1.760566124,2.96679101,0.00013834988945508295,Freundlich–Langmuir,[4.15325982 0.14132722 0.95603924]
OJIWAG_clean,0.0005649997,0.239574071,0.458388845,1.732521715,3.479163092,0.00013662673347964151,Freundlich–Langmuir,[3.0658381  0.16435501 0.62427523]
OJIWEK_clean,0.0006114318,0.282079063,0.537886327,1.892363165,3.436539201,0.0010509825818624248,Freundlich–Langmuir,[3.69395601 0.16353048 0.78236505]
OJIWIO_clean,0.0002068902,0.09331536,0.178855756,0.709985445,1.4351023,0.0003039905537077798,Freundlich–Langmuir,[2.15547637 0.08919394 0.82175642]
OJONOQ_clean,4.17658e-05,0.020216404,0.040058656,0.196534357,0.569190019,5.100459989814697e-05,Freundlich–Langmuir,[0.4820337  0.08373697 0.07592626]
OJORUC_clean,0.0005018218,0.247665475,0.490451085,2.018414061,4.492923172,0.001935757213616609,Freundlich–Langmuir,[4.35368926 0.11907479 0.53537226]
OJUPEQ_clean,0.0002571121,0.122645782,0.244427931,0.93013774,1.94938626,0.002043022999384013,Freundlich–Langmuir,[1.36570605 0.19434861 0.52321091]
OKABAE_clean,0.0002901821,0.142181039,0.279842354,1.277338007,3.374426891,4.330249990223519e-05,Freundlich–Langmuir,[1.5789156  0.18300993 0.18959134]
OKABEI_clean,0.0002995455,0.153348216,0.304038647,1.366431102,3.517861944,0.0005054875134253816,Freundlich–Langmuir,[2.03730965 0.15424497 0.2442408 ]
OKAYAC_clean,0.0004940828,0.209127087,0.357399309,0.926826676,1.272551515,0.002373208782731341,Freundlich–Langmuir,[1.43668841 0.33072441 0.96504736]
OKAYEG_clean,0.0004799661,0.211393817,0.372583783,0.94595978,1.275319387,0.00023108448388974948,Freundlich–Langmuir,[1.52788317 0.32162183 0.99564264]
