Adsorbent,O2_30C_0.001bar,O2_30C_0.5bar,O2_30C_1bar,O2_30C_5bar,RMSE_Freundlich-Langmuir,best_model,best_params
FEQSIF_clean,0.0002899251,0.130990913,0.255731673,1.114282675,1.0426516141526635e-05,Freundlich–Langmuir,[1.17809443 0.22840919 0.24746426]
FERHAN_clean,0.0003235251,0.154533636,0.288534034,1.079725354,7.222316257904491e-06,Freundlich–Langmuir,[0.47997337 0.70428906 0.29701135]
FESTUT_clean,0.0003683149,0.163289622,0.310034338,1.070266499,1.1913831764140669e-05,Freundlich–Langmuir,[5.87441849 0.05864835 1.85081723]
FEVNOL_clean,0.0054468612,1.393035176,1.884033697,2.748300887,3.6160694879430776e-05,Freundlich–Langmuir,[2.55430478 2.1651002  0.93459936]
FEVSAC_clean,0.0001114564,0.049865604,0.098733967,0.434723464,,Freundlich–Langmuir,"[nan, nan, nan]"
FEWWEL_clean,0.0009764512,0.441783261,0.819964538,2.903841811,4.073349087909868e-06,Freundlich–Langmuir,[1.8925086  0.51175688 0.40286219]
FEWWIP_clean,0.0012323094,0.568746667,1.04820925,3.396003884,8.13935624798332e-06,Freundlich–Langmuir,[4.08545227 0.30567935 0.65659974]
FEWWOV_clean,0.000589919,0.268231784,0.515464212,2.013333805,1.499008145455224e-05,Freundlich–Langmuir,[3.60672498 0.15526251 0.57403896]
FEWWUB_clean,0.000415718,0.204168378,0.381308358,1.492314697,1.833454802093991e-05,Freundlich–Langmuir,[0.35496614 1.27478466 0.20829046]
FEWXIQ_clean,0.0003109917,0.156105519,0.311524392,1.484424982,,Freundlich–Langmuir,"[nan, nan, nan]"
FEXCES_clean,0.0003316435,0.161231181,0.31988017,1.321718072,,Freundlich–Langmuir,"[nan, nan, nan]"
FEYJID_clean,0.0001552541,0.058236626,0.113724981,0.544620446,,Freundlich–Langmuir,"[nan, nan, nan]"
FEYJOJ_clean,0.0001970361,0.115085516,0.230558068,1.063575197,,Freundlich–Langmuir,"[nan, nan, nan]"
FEZCIX_clean,6.4274e-05,0.030788029,0.061294663,0.298167078,1.195666036994905e-06,Freundlich–Langmuir,[0.34220213 0.18083857 0.05750254]
FEZQEI_clean,6.88349e-05,0.026686332,0.052213269,0.250708723,,Freundlich–Langmuir,"[nan, nan, nan]"
FEZREJ_clean,0.0001638259,0.086889781,0.169081979,0.755083495,8.180838671190922e-06,Freundlich–Langmuir,[0.23682343 0.76091527 0.11257305]
FEZTIP_clean,0.0002353677,0.117027317,0.22723888,0.976927246,3.427044343177005e-06,Freundlich–Langmuir,[0.68490142 0.35368557 0.21109493]
FIBKEI_clean,0.0003620763,0.166463164,0.332696438,1.423534768,,Freundlich–Langmuir,"[nan, nan, nan]"
FIDMIP_clean,3.69884e-05,0.020115052,0.039836546,0.190557027,1.8684325039621945e-06,Freundlich–Langmuir,[0.07292051 0.55850292 0.04978204]
FIFMIS_clean,0.0002732948,0.122800866,0.241052916,0.941159987,,Freundlich–Langmuir,"[nan, nan, nan]"
FIFMIS01_clean,0.000248138,0.123323442,0.24251087,0.956628018,,Freundlich–Langmuir,"[nan, nan, nan]"
FIFMOY_clean,0.0002492815,0.121507575,0.231183427,0.942476148,5.203405403304854e-06,Freundlich–Langmuir,[0.3316874  0.78305334 0.20131667]
FIFNUE_clean,0.000197547,0.091050496,0.180995795,0.842650219,,Freundlich–Langmuir,"[nan, nan, nan]"
FIFNUE01_clean,0.0002162339,0.087000781,0.170488429,0.80105322,1.7794005778454713e-05,Freundlich–Langmuir,[0.07135035 2.53215519 0.04596756]
FIFPAM_clean,0.0001656651,0.078789798,0.153021132,0.731213784,,Freundlich–Langmuir,"[nan, nan, nan]"
FIFPAM01_clean,0.0002271215,0.091631517,0.182049937,0.858797304,,Freundlich–Langmuir,"[nan, nan, nan]"
FIHFAF_clean,0.0002013162,0.099698687,0.196325865,0.836206549,,Freundlich–Langmuir,"[nan, nan, nan]"
FIHHOV_clean,0.000167629,0.080847687,0.159199309,0.665264311,,Freundlich–Langmuir,"[nan, nan, nan]"
FIHHUB_SL,0.0002342141,0.105505941,0.21306726,0.986736454,,Freundlich–Langmuir,"[nan, nan, nan]"
FIHRIZ_clean,0.0001888216,0.09163172,0.179339341,0.817323863,1.9211483646250464e-07,Freundlich–Langmuir,[0.28264841 0.66672782 0.0969941 ]
FIJCUX01_clean,0.000141756,0.054184366,0.10710785,0.520630624,,Freundlich–Langmuir,"[nan, nan, nan]"
FIJDIM_clean,0.0001408981,0.085017927,0.168943893,0.712492215,,Freundlich–Langmuir,"[nan, nan, nan]"
FIJDIM01_clean,0.0001789406,0.085605472,0.168435251,0.713068488,,Freundlich–Langmuir,"[nan, nan, nan]"
FIJDIM02_clean,0.000150761,0.085542068,0.167378515,0.707159221,1.206873750919703e-05,Freundlich–Langmuir,[9.62050291 0.01818054 2.44157512]
FIJDIM03_clean,0.0001873945,0.083913286,0.167416558,0.71718835,,Freundlich–Langmuir,"[nan, nan, nan]"
FIJDIM04_clean,0.0001888035,0.085377217,0.162348452,0.716175292,6.076117459319542e-06,Freundlich–Langmuir,[ 0.01522224 13.21400973  0.08073457]
FIJDIM05_clean,0.0001690777,0.084834759,0.166042801,0.701357037,2.1555350508991244e-06,Freundlich–Langmuir,[1.54871639e+01 1.11961285e-02 3.89206886e+00]
FIJDIM06_clean,0.0001606239,0.082819916,0.162623204,0.710885977,4.075010976348055e-06,Freundlich–Langmuir,[3.80799265 0.04432263 0.85687889]
FIJDIM07_clean,0.0001845765,0.083995007,0.161511517,0.703695945,3.0824823164016265e-06,Freundlich–Langmuir,[0.12875222 1.385919   0.114626  ]
FIJDIM08_clean,0.0001775316,0.084505058,0.163152981,0.705578344,2.220924790242181e-07,Freundlich–Langmuir,[0.23091226 0.76698829 0.14415803]
FIJDIM09_clean,0.0001634418,0.083413097,0.163348829,0.708569611,3.545038454717718e-06,Freundlich–Langmuir,[1.84752117 0.09230718 0.48791114]
FIJDIM10_clean,0.0001845765,0.079181927,0.154494791,0.666503068,1.0949270858923594e-05,Freundlich–Langmuir,[0.87609991 0.18569507 0.30335762]
FIJDIM11_clean,0.0001676688,0.081416571,0.162475261,0.689673764,,Freundlich–Langmuir,"[nan, nan, nan]"
FIJDIM12_clean,0.0001888035,0.083817475,0.165562338,0.705289503,,Freundlich–Langmuir,"[nan, nan, nan]"
FIJDOS_clean,9.57514e-05,0.041238057,0.081436527,0.402557504,,Freundlich–Langmuir,"[nan, nan, nan]"
FIJFIO_clean,0.0004530678,0.228108608,0.438202262,1.693670233,1.1534456266516451e-05,Freundlich–Langmuir,[3.66524561 0.12991721 0.68044133]
FIJFOU_clean,0.000176649,0.089396043,0.176883944,0.72256427,,Freundlich–Langmuir,"[nan, nan, nan]"
FIJXUR_clean,3.90454e-05,0.025083898,0.049355279,0.236822602,6.808810360657575e-06,Freundlich–Langmuir,[5.13622161e-03 1.02537229e+01 2.68135935e-02]
FIJYED_clean,0.0003949067,0.172515298,0.322089826,1.07526269,1.1463525485164053e-05,Freundlich–Langmuir,[1.86055604 0.19996111 0.79087506]
FIJZEE_clean,0.0001380627,0.068583849,0.132488831,0.555861155,2.387156761629136e-06,Freundlich–Langmuir,[0.38752642 0.36861889 0.23993977]
FILYAC_clean,0.0001522452,0.078830624,0.153814626,0.694936196,5.33284650824084e-06,Freundlich–Langmuir,[0.21057422 0.77370937 0.10039017]
FILYEG_clean,0.000115724,0.061114376,0.119903907,0.569405381,6.135534248682308e-06,Freundlich–Langmuir,[0.02308555 5.54528786 0.03484428]
FIMYUX_clean,0.000125441,0.064560939,0.130237117,0.586388119,,Freundlich–Langmuir,"[nan, nan, nan]"
FIMZAE_clean,0.0001150547,0.058350828,0.114064432,0.522733468,2.7321087893169513e-06,Freundlich–Langmuir,[0.11975351 1.00647013 0.07915427]
FIPJAR_clean,0.0001751639,0.077825489,0.153262722,0.64101495,,Freundlich–Langmuir,"[nan, nan, nan]"
FIPJEV_clean,0.0003850728,0.181897678,0.342332104,1.20241092,1.9171760892315314e-06,Freundlich–Langmuir,[1.85106802 0.21012832 0.66954442]
FIPKOG_clean,0.0002242485,0.106874081,0.21185014,0.91012542,,Freundlich–Langmuir,"[nan, nan, nan]"
FIPKOG01_clean,0.000217313,0.107976829,0.211887129,0.924340928,1.4446492806025783e-06,Freundlich–Langmuir,[4.03036553 0.05463797 0.72432546]
FIPKUM_clean,0.0002282339,0.115626817,0.228519843,0.992436341,,Freundlich–Langmuir,"[nan, nan, nan]"
FIPWOS_clean,0.0004154069,0.162524815,0.308210363,1.138826413,3.532125659062025e-05,Freundlich–Langmuir,[1.49510778 0.23062453 0.54070057]
FIPXAF_clean,0.0004423814,0.210194559,0.394579938,1.338705483,3.840212406422488e-06,Freundlich–Langmuir,[2.74936419 0.16371993 0.86864287]
FIPXEJ_clean,0.00016904,0.087877448,0.172161896,0.70989448,,Freundlich–Langmuir,"[nan, nan, nan]"
FIQYOU_clean,2.53887e-05,0.01824653,0.037764081,0.176273633,,Freundlich–Langmuir,"[nan, nan, nan]"
FIQYUA_clean,2.95241e-05,0.010578946,0.020576733,0.100666251,,Freundlich–Langmuir,"[nan, nan, nan]"
FIQZAH_clean,4.02075e-05,0.020873643,0.040804644,0.191532095,1.8553680903451366e-06,Freundlich–Langmuir,[0.00991936 4.42829902 0.04357192]
FIRMUQ_clean,0.0003088457,0.140243418,0.276355167,1.283144233,1.171340609151286e-05,Freundlich–Langmuir,[0.73823359 0.38663943 0.09884526]
FIRNAX_clean,0.0002407557,0.131442905,0.262703419,1.228476818,,Freundlich–Langmuir,"[nan, nan, nan]"
FIRNAX01_clean,0.0002991208,0.131596113,0.266161547,1.225648546,,Freundlich–Langmuir,"[nan, nan, nan]"
FIRNIF_clean,0.0002480514,0.13110001,0.265580328,1.23416984,,Freundlich–Langmuir,"[nan, nan, nan]"
FIRNOL_clean,0.0003910282,0.186480475,0.370028238,1.632860577,,Freundlich–Langmuir,"[nan, nan, nan]"
FIRNUR_clean,0.0003268456,0.151145198,0.309058311,1.41797414,,Freundlich–Langmuir,"[nan, nan, nan]"
FIRPAZ_clean,0.000288088,0.135188555,0.26511626,1.241817755,4.466041842400213e-06,Freundlich–Langmuir,[0.16305001 1.71224249 0.05180783]
FIRZOX_clean,1.40803e-05,0.006958942,0.013405575,0.06924824,,Freundlich–Langmuir,"[nan, nan, nan]"
FISGOF_clean,0.0002515142,0.131363206,0.263752325,1.260426885,,Freundlich–Langmuir,"[nan, nan, nan]"
FISXEM_clean,0.0003010774,0.156283049,0.302695533,1.284731783,1.1676569263608193e-05,Freundlich–Langmuir,[0.91476649 0.35468771 0.22869002]
FITGEW_clean,0.0001002456,0.051630119,0.100172674,0.46392743,6.383023404180721e-06,Freundlich–Langmuir,[ 0.01096079 10.31467316  0.04987164]
FITHIA_clean,8.39628e-05,0.043401638,0.087431211,0.40183718,,Freundlich–Langmuir,"[nan, nan, nan]"
FIVNAZ_clean,3.87827e-05,0.01626145,0.031645262,0.157259616,,Freundlich–Langmuir,"[nan, nan, nan]"
FIVYUF_clean,0.0001314303,0.060998792,0.118126786,0.478409876,2.609492407824889e-06,Freundlich–Langmuir,[1.11012466 0.11369914 0.61539154]
FIWKUT_clean,0.0002029034,0.097631049,0.192830136,0.875696332,2.580034671971169e-06,Freundlich–Langmuir,[10.34145451  0.01912192  1.32967843]
FIYDOH_clean,6.65568e-05,0.035824173,0.070134181,0.301320582,3.340886259927551e-06,Freundlich–Langmuir,[1.20821346 0.06061989 0.73666544]
FIZPOV_clean,0.0003652396,0.17386716,0.341191849,1.546130398,4.902349535877347e-06,Freundlich–Langmuir,[1.05710472 0.33625046 0.14125487]
FOFCIO_clean,0.0004879696,0.188469443,0.330743926,0.807933786,2.567762977032485e-05,Freundlich–Langmuir,[1.62116911 0.26940589 1.16547377]
FOFCOU_clean,0.0005290992,0.256329573,0.446310112,1.319349673,4.7305372906241126e-05,Freundlich–Langmuir,[0.6082852  1.02584935 0.47472385]
FOFTIF_clean,0.0003527632,0.172285872,0.338457946,1.356026244,,Freundlich–Langmuir,"[nan, nan, nan]"
FOFTOL_clean,0.0003429143,0.169903428,0.338113453,1.322806546,0.001911215575596863,Freundlich–Langmuir,[2.95870089e+03 1.20645937e-04 4.96638018e+02]
FOFTUR_clean,0.0003236788,0.158110363,0.301843991,1.255779436,6.647301583548663e-06,Freundlich–Langmuir,[0.38081146 0.88501753 0.17390706]
FOHCIP_clean,0.000130366,0.081478755,0.158556583,0.671158593,1.8737966901172592e-05,Freundlich–Langmuir,[0.99462552 0.16875874 0.36532261]
FOJKIA_clean,0.0002375783,0.129786809,0.260004102,1.101630419,,Freundlich–Langmuir,"[nan, nan, nan]"
FOJLOH_clean,0.0002612464,0.121506705,0.238456384,1.076431449,6.486225652485936e-06,Freundlich–Langmuir,[0.86890441 0.28574554 0.16071221]
FOKWIN_clean,0.0001388071,0.071632063,0.139130337,0.581481906,4.521810999483442e-06,Freundlich–Langmuir,[0.90482443 0.16341326 0.40207077]
FOLLEZ_clean,0.0001593937,0.07416329,0.14103848,0.57334642,4.131224470634143e-07,Freundlich–Langmuir,[0.20569691 0.77100119 0.20524311]
FOMWOV_clean,0.0001781437,0.089876579,0.177375861,0.809818324,2.056889906716591e-06,Freundlich–Langmuir,[2.15789715 0.08446306 0.33517204]
FONKEA_clean,6.63966e-05,0.038786682,0.077296712,0.324691836,,Freundlich–Langmuir,"[nan, nan, nan]"
FONPUV_clean,8.19244e-05,0.034996205,0.068953492,0.306272433,,Freundlich–Langmuir,"[nan, nan, nan]"
FONQIJ_clean,0.0002431033,0.109890524,0.210560769,0.89013246,4.985491776319917e-06,Freundlich–Langmuir,[0.25527687 0.91338511 0.15715979]
FOPBAP_clean,6.9694e-05,0.033499121,0.066946957,0.297576076,,Freundlich–Langmuir,"[nan, nan, nan]"
FOPFAS_clean,0.0003523835,0.188851522,0.371626141,1.71312694,1.6284596563615505e-05,Freundlich–Langmuir,[1.01032734 0.38103308 0.10925826]
FOPTOU_clean,3.01984e-05,0.013543085,0.027091498,0.129796183,,Freundlich–Langmuir,"[nan, nan, nan]"
FOQNIK_clean,0.0001651175,0.070353507,0.139439833,0.605303579,,Freundlich–Langmuir,"[nan, nan, nan]"
FOQNOQ_clean,8.12204e-05,0.048251513,0.094551542,0.432145304,8.90299567678072e-06,Freundlich–Langmuir,[0.16302004 0.60748268 0.09753305]
FOQNOQ01_clean,0.0001337836,0.061204914,0.122717742,0.522148714,,Freundlich–Langmuir,"[nan, nan, nan]"
FOQNOQ02_clean,0.000108301,0.060703756,0.11986157,0.529564145,,Freundlich–Langmuir,"[nan, nan, nan]"
FOQNUW_clean,0.0001337836,0.062489661,0.122235697,0.548784382,2.726510507707843e-06,Freundlich–Langmuir,[0.29936765 0.42869761 0.13655523]
FOQNUW01_clean,0.00013166,0.06212441,0.122095542,0.550818742,2.5078710253934633e-06,Freundlich–Langmuir,[0.63888323 0.19823562 0.20248221]
FOQNUW02_clean,0.0001507719,0.062933482,0.123104228,0.554817383,1.0730024645743319e-05,Freundlich–Langmuir,[0.26471963 0.48851726 0.12383662]
FOQPAE_clean,0.0001090436,0.048676591,0.095726616,0.439011647,4.885521840597293e-06,Freundlich–Langmuir,[0.28433241 0.34915801 0.12160089]
FOQPAE01_clean,0.0001521321,0.072498054,0.142000119,0.621528669,1.94299224145804e-06,Freundlich–Langmuir,[1.12426939 0.13186605 0.34788909]
FOQPAE02_clean,0.0001480753,0.072493997,0.146209108,0.630589658,,Freundlich–Langmuir,"[nan, nan, nan]"
FORKUU_clean,0.0005366141,0.244538018,0.479700196,2.076121129,1.891830363603693e-05,Freundlich–Langmuir,[14.75322659  0.0338094   1.17410397]
FORPOS_clean,8.95873e-05,0.046498375,0.092753584,0.459575234,1.8932082549486416e-06,Freundlich–Langmuir,[0.06509073 1.43452929 0.00749914]
FORQEJ_clean,8.70277e-05,0.04625265,0.093265512,0.450580668,,Freundlich–Langmuir,"[nan, nan, nan]"
FORTIR_clean,0.000168764,0.082217715,0.155644361,0.711061929,,Freundlich–Langmuir,"[nan, nan, nan]"
FORTUD_clean,0.0001451064,0.070447615,0.137381803,0.645315964,3.977786993647605e-06,Freundlich–Langmuir,[1.10231417e-02 1.38920146e+01 4.01896713e-02]
FOTNIN_clean,0.0003704716,0.177431712,0.347647283,1.640439978,1.226763098216739e-07,Freundlich–Langmuir,[0.09466757 3.91660558 0.04044183]
FOVPOX_clean,8.37743e-05,0.042278843,0.082344737,0.369395885,1.9086842040114035e-06,Freundlich–Langmuir,[0.1119483  0.78249423 0.10701082]
FUBDAI_clean,0.0002172456,0.106242974,0.208331291,0.939490456,5.6229232837500645e-08,Freundlich–Langmuir,[0.67009307 0.32438585 0.15115025]
FUBDEM_clean,0.0002435784,0.105515531,0.210208161,0.939593812,,Freundlich–Langmuir,"[nan, nan, nan]"
FUBDIQ_clean,0.0002218538,0.106237708,0.20796724,0.948454141,1.7213150322911642e-06,Freundlich–Langmuir,[0.32954292 0.66281265 0.09648408]
FUBNOH_clean,0.0003388712,0.163674811,0.318638997,1.085806746,0.0014935299538874074,Freundlich–Langmuir,[2.81376337e+03 1.23895946e-04 7.64230870e+02]
FUDGES_clean,0.0002180088,0.105494214,0.212710478,0.976641768,,Freundlich–Langmuir,"[nan, nan, nan]"
FUDHAP_clean,0.000233202,0.125175131,0.240232013,1.10254732,,Freundlich–Langmuir,"[nan, nan, nan]"
FUDHET_clean,0.0002615032,0.119892427,0.23774377,1.081089906,,Freundlich–Langmuir,"[nan, nan, nan]"
FUHJOJ_clean,0.0001460406,0.084814627,0.169496944,0.708844777,0.0008011285417086456,Freundlich–Langmuir,[1.27792163e+03 1.37877361e-04 3.15419648e+02]
FUHMOM_clean,0.0003521077,0.170801717,0.327064643,1.300813121,3.465845856881585e-06,Freundlich–Langmuir,[1.13509268 0.31634232 0.3397453 ]
FUHNED_clean,0.0002153614,0.103029399,0.200092396,0.865938843,1.004408545985692e-06,Freundlich–Langmuir,[0.52184531 0.40887397 0.1874137 ]
FUMJAA_clean,0.0001825607,0.084573426,0.169594561,0.776874096,,Freundlich–Langmuir,"[nan, nan, nan]"
FUNBAS_clean,0.0002129122,0.117463173,0.227407574,0.951866135,1.538636752570685e-05,Freundlich–Langmuir,[0.8953603  0.27218484 0.28748607]
FUNCAT_clean,0.0002396317,0.115818964,0.223171696,0.94682772,1.5702921072736008e-06,Freundlich–Langmuir,[0.40425857 0.60060157 0.17919517]
FUNCEX_clean,0.0003165502,0.168037971,0.325243749,1.401097506,1.6712520606007016e-05,Freundlich–Langmuir,[0.64863455 0.53960524 0.17004048]
FUNFOL_clean,0.0001544283,0.092033625,0.184255371,0.86142608,,Freundlich–Langmuir,"[nan, nan, nan]"
FUNLAD_clean,0.0003877216,0.176744396,0.341233807,1.391761089,1.0120068183936385e-05,Freundlich–Langmuir,[1.70286142 0.21582019 0.37963501]
FUQJUX_clean,0.0001889457,0.085610569,0.171033404,0.819599202,,Freundlich–Langmuir,"[nan, nan, nan]"
FURFOP_clean,0.0003357676,0.15782545,0.300891804,1.103055277,1.8726392027222197e-06,Freundlich–Langmuir,[2.77487283 0.11966567 0.8719442 ]
FURSES_clean,9.77141e-05,0.053462952,0.103955987,0.47988592,7.863859787569719e-06,Freundlich–Langmuir,[0.03009136 3.77061913 0.05600629]
FUSGOR_clean,0.0001108019,0.055233989,0.109936737,0.500871651,,Freundlich–Langmuir,"[nan, nan, nan]"
FUSQUH_clean,0.0001925875,0.097343347,0.193171672,0.788889715,,Freundlich–Langmuir,"[nan, nan, nan]"
FUTCAZ_clean,0.0001004883,0.061436781,0.124992682,0.610679293,,Freundlich–Langmuir,"[nan, nan, nan]"
FUTDII_clean,0.0001831893,0.084909387,0.168486693,0.776745387,,Freundlich–Langmuir,"[nan, nan, nan]"
FUTKEL_manual,0.0001786957,0.095249118,0.18608682,0.809769285,8.362795581605302e-06,Freundlich–Langmuir,[1.022645   0.19110396 0.28017123]
FUTTIZ_clean,0.0001851017,0.093856534,0.18542561,0.87600823,2.7253386562121593e-06,Freundlich–Langmuir,[0.37496065 0.50820986 0.06645142]
FUTYEA_clean,0.0002573663,0.118396127,0.23661643,1.061880476,,Freundlich–Langmuir,"[nan, nan, nan]"
FUTYOK_clean,0.000183469,0.094657274,0.189092857,0.880811841,,Freundlich–Langmuir,"[nan, nan, nan]"
FUTYUQ_clean,0.0002548374,0.119749015,0.2334198,1.079354082,1.8555462126659396e-06,Freundlich–Langmuir,[0.09804584 2.56169692 0.05767943]
FUTZAX_clean,0.0001401499,0.090141898,0.177789127,0.847175853,2.2037921660432492e-05,Freundlich–Langmuir,[0.12632044 1.45846815 0.03958629]
FUTZEB_clean,0.0002637367,0.128132089,0.247870471,1.110925951,3.498127715769036e-06,Freundlich–Langmuir,[0.15084809 1.79501287 0.08598552]
FUTZIF_clean,0.0003112259,0.149115411,0.286503524,1.217857644,1.7401166584243814e-06,Freundlich–Langmuir,[0.38714009 0.81300401 0.15801489]
FUTZOL_clean,0.0001960908,0.090598928,0.180726044,0.822216704,,Freundlich–Langmuir,"[nan, nan, nan]"
FUVBAB_clean,0.0002522699,0.121155807,0.238606559,1.072063007,3.0325284832589637e-06,Freundlich–Langmuir,[3.30796636 0.0744303  0.4371153 ]
FUVBOP_clean,0.0001435873,0.073381463,0.143554948,0.654701645,3.747414365156572e-06,Freundlich–Langmuir,[0.20512852 0.73657358 0.09271834]
FUVDEH_clean,0.0001243244,0.055462938,0.112617043,0.493182807,,Freundlich–Langmuir,"[nan, nan, nan]"
FUVDEH01_clean,0.0001148067,0.056096456,0.109216861,0.481288119,5.533527963116861e-07,Freundlich–Langmuir,[0.24100877 0.48098599 0.15171751]
FUVDEH02_clean,7.79258e-05,0.045163646,0.089037056,0.403424194,6.880450883242878e-06,Freundlich–Langmuir,[1.10954154 0.08263713 0.36968819]
FUVDEH03_clean,7.85206e-05,0.042130489,0.083162284,0.38094647,3.4527572519766703e-06,Freundlich–Langmuir,[0.85912291 0.09943681 0.28360267]
FUVDEH04_clean,7.67361e-05,0.039097927,0.077349972,0.352532705,,Freundlich–Langmuir,"[nan, nan, nan]"
FUVDEH05_clean,6.37343e-05,0.038396085,0.074446748,0.303890186,7.803556665935888e-06,Freundlich–Langmuir,[0.70099048 0.11319204 0.59441891]
FUVDEH06_clean,1.6204e-05,0.009873273,0.019791108,0.090636326,,Freundlich–Langmuir,"[nan, nan, nan]"
FUVDEH07_clean,2.17741e-05,0.009908213,0.019977453,0.093019321,,Freundlich–Langmuir,"[nan, nan, nan]"
FUVDEH08_clean,1.6204e-05,0.009476783,0.018676579,0.085238383,1.5254690981245316e-06,Freundlich–Langmuir,[0.12558611 0.15332531 0.21400515]
FUVDEH09_clean,0.0001118324,0.055297568,0.10615872,0.480132914,7.803238746043683e-06,Freundlich–Langmuir,[7.77378895e-03 1.64053761e+01 6.42071138e-02]
FUVDEH10_clean,8.74434e-05,0.04646816,0.095170589,0.416632913,,Freundlich–Langmuir,"[nan, nan, nan]"
FUVDEH11_clean,0.0001046942,0.05172131,0.103086303,0.457612361,,Freundlich–Langmuir,"[nan, nan, nan]"
FUVDEH12_clean,9.87457e-05,0.050428694,0.100026377,0.435694989,,Freundlich–Langmuir,"[nan, nan, nan]"
FUVDEH13_clean,0.0001070736,0.051811728,0.103950624,0.45374046,,Freundlich–Langmuir,"[nan, nan, nan]"
FUVFUZ_clean,2.37996e-05,0.009621606,0.019027496,0.08724818,2.1682714684183524e-06,Freundlich–Langmuir,[1.01598323 0.01915736 1.19407181]
FUVGAG_clean,2.17741e-05,0.009513242,0.018651261,0.086788393,1.0886382258159234e-06,Freundlich–Langmuir,[0.01589016 1.23336669 0.0616477 ]
FUVGAG01_clean,2.02549e-05,0.009302084,0.01850188,0.083961309,,Freundlich–Langmuir,"[nan, nan, nan]"
FUVGAG02_clean,1.97486e-05,0.009344619,0.018632525,0.083397715,,Freundlich–Langmuir,"[nan, nan, nan]"
FUWFIO_clean,0.0002075871,0.109408479,0.216545033,0.990020239,,Freundlich–Langmuir,"[nan, nan, nan]"
FUWFUA_clean,0..0002593102,0.122808014,0.243996636,1.082461907,,Freundlich–Langmuir,"[nan, nan, nan]"
FUWQIZ_clean,0.0003725465,0.189103274,0.365261104,1.521778202,1.0537453707218616e-05,Freundlich–Langmuir,[1.22244367 0.32202304 0.26816717]
FUWXOL_SL,0.0011563461,0.497852278,0.861393199,2.331534023,2.2530852009416415e-05,Freundlich–Langmuir,[1.73512889 0.69270524 0.63294187]
FUWYAY_clean,8.34674e-05,0.045090739,0.087038216,0.377312517,5.5632786254786935e-06,Freundlich–Langmuir,[0.11396588 0.83011209 0.13792197]
FUXXIH_clean,0.0001843256,0.089842731,0.17564136,0.749010563,1.8395273162154114e-07,Freundlich–Langmuir,[2.63174087 0.06990297 0.68537741]
FUYCAE_clean,0.0003227488,0.152789275,0.301283509,1.346835649,,Freundlich–Langmuir,"[nan, nan, nan]"
FUYCEJ_clean,0.0004609346,0.245336684,0.484768711,2.110984226,,Freundlich–Langmuir,"[nan, nan, nan]"
FUYCIN_clean,0.0002327802,0.120106102,0.243543077,1.180775288,,Freundlich–Langmuir,"[nan, nan, nan]"
FUYKER_clean,0.0002535779,0.133431156,0.259444005,1.025953142,,Freundlich–Langmuir,"[nan, nan, nan]"
