Adsorbent,O2_20C_0.001bar,O2_20C_0.5bar,O2_20C_1bar,O2_20C_5bar,O2_20C_15bar,RMSE_Langmuir,RMSE_Freundlich,RMSE_Quadratic,RMSE_Sips,best_model,best_params
BIXYEO_clean,3.22284e-05,0.017333734,0.033034449,0.148070279,0.361140089,0.00039211495444208065,0.003097585657359243,0.0005076280901508477,0.00016829907364812992,Sips,[1.39525826 0.02442698 0.98227142]
BIYTAG_clean,5.64122e-05,0.029173173,0.0580663,0.280670909,0.780070102,4.756179278775155e-05,0.002246694833324456,0.00010085149271096018,2.0284739599473384e-06,Sips,[7.19475829 0.00813598 0.99868778]
BIYTOU_clean,0.0001788385,0.085061886,0.167746272,0.757759616,1.932459022,0.0022817016814676884,0.011587728592965654,0.0025163121245672907,0.0003390078876760726,Sips,[9.86780006 0.01724381 0.97773863]
BIZMEE_clean,0.0002974041,0.141175017,0.275061362,1.240851762,3.1016413,0.00300184899103492,0.02240837227926157,0.003814089321036961,0.00021044997324607437,Sips,[13.63451639  0.02061163  0.98200962]
BIZMII_clean,0.00029099,0.142895355,0.278549926,1.238982346,3.095673126,0.0047407434843992555,0.0209802615467646,0.005133398643374898,0.0002040336413234622,Sips,[14.42195532  0.01967423  0.97166716]
BODPAN_clean,0.0002951297,0.144039431,0.280585022,1.215961423,2.93986299,0.005743958859352493,0.024403071309471676,0.006627549413933595,0.0005388609967640625,Sips,[11.78416214  0.02432371  0.96559828]
BOHJOZ_auto,6.30176e-05,0.03207135,0.062536326,0.29042154,0.724691526,0.00028862270279915437,0.006043087471438315,0.0002910262766838065,0.00022506523413928434,Sips,[2.80946323 0.0228816  1.00469361]
BOHWOM_clean,0.0004031803,0.206860894,0.383108083,1.43177865,2.872138881,0.013771718475411577,0.05470753633957054,0.02151325131232957,0.0002716660998059333,Sips,[6.55443455 0.06214087 0.93420639]
BOKQEZ_clean,8.97775e-05,0.045649786,0.09267524,0.430295262,1.145323313,0.0008572633989713071,0.005051606045773859,0.000991639199706521,0.0005501115884888731,Sips,[7.47142733 0.01245538 0.98838524]
BOLPAU_clean,0.0005034601,0.231281238,0.446967433,1.795827335,3.98886021,0.014064364651809085,0.04979740294665302,0.01795930524344114,0.002040055784505637,Sips,[12.04503571  0.03827722  0.94530992]
BOLZIN_clean,0.0003500558,0.154228765,0.306819769,1.43800435,3.813687417,0.0015088299278858495,0.017973083073361217,0.0020480879731308403,0.000413865373510116,Sips,[2.33298763e+01 1.33014926e-02 9.92311513e-01]
BOMCOX_clean,0.0002441003,0.130546085,0.255381443,1.072575696,2.351372246,0.001743811772668449,0.03662228872643793,0.006293242897707685,0.00038083164481434405,Sips,[5.9891875  0.04444212 0.9885992 ]
BOPHIZ_clean,0.0003265881,0.14562363,0.28215023,1.13351069,2.524529717,0.009026127181861316,0.03098427875019122,0.011381629239207384,0.0014541065654044634,Sips,[7.7199936  0.03764459 0.94452184]
BORBEQ_clean,0.0001478647,0.058096514,0.116634237,0.547235293,1.383972954,0.000970219283281832,0.011087024783427404,0.00025670543530739926,0.00012736652039900835,Sips,[5.48959656 0.0216747  1.01335208]
BOSHIC_clean,0.0008283132,0.408219482,0.731503903,2.600488509,5.218893522,0.04439046629495589,0.084362650683396,0.05293077685065445,0.0009492804494750102,Sips,[13.44648674  0.05763637  0.88565706]
BOVHEB_clean,0.0008792518,0.389773994,0.706096096,2.145245295,3.323147685,0.009314990125298092,0.14580219634941474,0.06985017324746054,0.00023764936769455093,Sips,[4.67039962 0.178215   0.9703051 ]
BOWDIC_clean,0.000276064,0.139278036,0.269214662,1.128212529,2.580128792,0.005762401342628538,0.02970386338858877,0.007943640717030522,0.0004241712805375556,Sips,[8.16027284 0.03403802 0.96338545]
BOWNUY_clean,0.0003066426,0.149574813,0.293761477,1.323143832,3.383310334,0.004707872094216146,0.019190256274202917,0.004821357290699727,0.0004959472644030837,Sips,[1.81252415e+01 1.64349031e-02 9.73580085e-01]
BOWRAH_clean,0.0004921603,0.212856861,0.364100489,0.935531255,1.293900774,0.00575643904809742,0.06833724764106891,0.04977910762006148,0.0009043623917015265,Sips,[1.6318033  0.28862241 0.95490093]
BOWSOW_clean,0.001681425,0.739591744,1.302351894,3.246089587,4.490255872,0.02658251528729538,0.23380288072059982,0.1844196355587818,0.008619495524344854,Sips,[5.67943462 0.29360501 0.94253338]
BOWZUK_clean,0.0002456219,0.119302654,0.238085409,1.081620632,2.736838011,0.0019301268100017515,0.018772212565415856,0.002868076700913425,0.0007732431386763889,Sips,[12.4781425   0.01936192  0.98774719]
BOXYIY_clean,6.53305e-05,0.034469394,0.069310669,0.321324032,0.80120694,0.00046663953209661214,0.006934295320944931,0.00028788029380134156,0.00013798164547108307,Sips,[3.01092827 0.02349598 1.01047588]
BOYCEY_auto,0.0005030284,0.242435396,0.459236202,1.810712321,4.342367963,0.028435282959168622,0.02205952128649846,0.024489960613320705,0.0029208723382984476,Sips,[2.75030463e+01 1.68224096e-02 8.90304716e-01]
BOYTEQ_clean,0.0002302204,0.099479459,0.190944477,0.672733519,1.229931002,0.004273212361076022,0.034621109143798234,0.01250675225883959,0.001227276750367458,Sips,[2.20809245 0.09369127 0.9588708 ]
BOYYOF_clean,0.0001115591,0.054035552,0.108771163,0.492126158,1.31672612,0.002400619757033843,0.004220023717217104,0.00212692477663423,0.0007829088248853468,Sips,[1.16742565e+01 9.30949219e-03 9.65323941e-01]
BOZFIH_clean,0.0003803685,0.178627392,0.348795811,1.468451728,3.223812254,0.0022155285066120215,0.04999477414373081,0.008370741483488618,0.0003426940544008212,Sips,[8.23083648 0.04418814 0.98927895]
BOZFON_clean,0.000309143,0.141089379,0.279102347,1.072904075,2.131708975,0.003906860968912067,0.04778374412014356,0.012439057628370805,0.002081426283878265,Sips,[4.35716774 0.06766132 0.97861156]
BUBTUP_clean,0.0001803778,0.09070427,0.179828086,0.763585649,1.718541846,0.0015508139376912747,0.023617224932724622,0.004149926293890314,0.0007127077240280973,Sips,[4.75711107 0.03905999 0.98695742]
BUCSAU_clean,0.0005702637,0.278548525,0.502253415,1.5299711,2.39302304,0.008833456601764185,0.10122935461445429,0.049701888767073585,0.0002846440740602195,Sips,[3.42440388 0.17203954 0.96073815]
BUCSEY_clean,0.0002618945,0.124532376,0.237180904,0.896261527,1.767299532,0.005158775010642204,0.038744955644864854,0.01192392541583804,0.0005219417143442229,Sips,[3.67247555 0.0688088  0.96057284]
BUCSIC01_clean,0.0007472421,0.329474757,0.577679916,1.646186905,2.497920656,0.016851955706080946,0.10711853158619941,0.06664957602949356,0.00031090867985380155,Sips,[3.5235238  0.19626086 0.93001583]
BUCWAZ_clean,0.0002066396,0.116000321,0.226020015,0.95058788,2.394037045,0.009818536583755356,0.010266881545216777,0.008416561010707755,0.0014999217303328669,Sips,[1.70420070e+01 1.33122398e-02 9.26030675e-01]
BUKMUQ01_clean,0.0001958201,0.125966567,0.254114268,1.180397681,3.194769169,0.003205826412912619,0.010689721430614552,0.003108236107086214,0.0013668764953245096,Sips,[2.65924347e+01 9.57553796e-03 9.81302153e-01]
BUKRUW01_clean,0.0002114205,0.084577567,0.169598046,0.80654646,2.30305703,0.002276538002682248,0.0023759527204744923,0.0017986527588744032,0.0006446164165622171,Sips,[5.79570219e+01 2.91941208e-03 9.79100638e-01]
BUKRUW02_clean,0.0001729502,0.086536987,0.172160009,0.810814613,2.329814045,0.0034195728542063524,0.0009379817942104574,0.0025549470058398903,0.0006134751674879395,Sips,[1.87607544e+02 9.13961331e-04 9.68095682e-01]
BUKRUW03_clean,0.0001534484,0.080644817,0.160370479,0.77221383,2.2324781,0.0017561143534814405,0.001481737495966372,0.0013077159521532728,0.0002429777379621643,Sips,[8.33790329e+01 1.92306975e-03 9.82510098e-01]
BUKYAJ_clean,0.0002752233,0.172450133,0.332206489,1.343920158,2.812698357,0.0036193587043160977,0.05196936582077041,0.01109434247952388,0.00011388966160672892,Sips,[6.45009633 0.05427641 0.98097859]
BUNKUS_clean,0.000306999,0.172656849,0.344278764,1.562719664,4.197118899,0.007642156568661107,0.01242930267617455,0.0065355690358363675,0.0018478329711850662,Sips,[3.96965982e+01 8.68256008e-03 9.64277590e-01]
BUNLAZ_clean,0.000396134,0.200171236,0.403104506,1.862004252,5.063508372,0.00654604193326884,0.014584879360651249,0.005870808553188257,0.0023330541494773036,Sips,[4.85799140e+01 8.29941717e-03 9.75050090e-01]
BUPVEP_clean,5.52277e-05,0.029284982,0.057174987,0.275255023,0.730750514,0.0003845562610736879,0.0038873179732761757,0.00023477719445710304,0.00026347732561193875,Quadratic,[-6.32170354e-04  5.81995452e-02  1.02272079e-06]
BUQWER_clean,0.0003670615,0.167888526,0.322343202,1.178317139,2.207554647,0.005276074620319945,0.058976925968947165,0.018169829916878617,0.001308222295066775,Sips,[4.07654923 0.08531542 0.97037476]
BURJOO_clean,0.0001713597,0.07452649,0.142007953,0.585026412,1.226368059,0.0008666894619151963,0.02316097483204002,0.004009302435489923,0.0004951343777540125,Sips,[2.76339585 0.05445404 0.99135057]
BURQIQ_clean,0.0003334786,0.173809627,0.335444813,1.377468386,3.072445979,0.00785683205116788,0.0397228091915753,0.011345618967607777,0.000756091216672982,Sips,[8.98392041 0.03865788 0.95957369]
BUSNAF_clean,0.000109765,0.064724788,0.127202006,0.539441182,1.188638698,0.0004593961237954963,0.018450828297242677,0.00277486577430674,0.00019769451559344632,Sips,[3.02596989 0.04378173 0.99445213]
BUSQEM_clean,0.001170304,0.516843927,0.920892516,2.855041888,4.831351351,0.04482396514143755,0.14881514506704763,0.09100967926842177,0.00195873001062886,Sips,[8.21909843 0.12573428 0.89676042]
BUSQIQ_clean,0.0002529835,0.121442213,0.235387681,0.855011804,1.671684797,0.007873610097624882,0.03593190987470336,0.014302675172470223,0.0021294892390443542,Sips,[3.53867745 0.07025588 0.93979571]
BUSRUE_clean,0.0002874801,0.136973494,0.273434913,1.145849016,2.662671354,0.0062007996757115665,0.028194338481867986,0.008246718747510094,0.002171735562968265,Sips,[8.96364305 0.03110074 0.96346952]
BUVHEH_clean,0.0002696602,0.139921293,0.276558125,1.131129328,2.595193743,0.008455020250402302,0.027599421923144296,0.010192764055974286,0.0022528319953351575,Sips,[8.78868967 0.03210135 0.94864909]
BUVWOF02_clean,0.0001374184,0.059553529,0.119102893,0.5385469,1.294349525,0.0005031740909281029,0.013654801814560106,0.000989945597280346,0.0002423377213628435,Sips,[4.23832585 0.02883024 1.0061012 ]
BUVWOF03_clean,0.0001582394,0.074068521,0.148097483,0.651704711,1.504310969,0.0005543926869769396,0.019439609372453974,0.0020042502535820438,0.00044049204148449277,Sips,[4.29708154 0.03554202 1.00379621]
BUVXOG_clean,0.0001124332,0.060532114,0.11815068,0.52396528,1.226302428,0.00023091219030440418,0.014401933075784733,0.0015147884353462003,0.00017111273668602575,Sips,[3.74666365 0.03262948 0.99781931]
BUVYEX_clean,0.0001624036,0.075819565,0.149754832,0.66552359,1.515872854,0.0013357323731167355,0.021656310569844302,0.0013452341132115548,0.00011604694225538397,Sips,[4.027602   0.03866099 1.0147327 ]
BUVYIB_clean,0.0005663304,0.267624429,0.522481439,2.223246595,5.077946037,0.006842694079569659,0.0625610678989313,0.012575418644025792,0.0008967220739082882,Sips,[15.19713302  0.03551536  0.97792032]
BUVYIB01_clean,0.0005413452,0.250898249,0.501382855,2.158043643,5.094394604,0.007520532988954611,0.05228466356697561,0.011513295258293595,0.0030534205758221116,Sips,[17.37154311  0.02945869  0.97677282]
BUWMIR_clean,9.89727e-05,0.05462949,0.107970629,0.531740801,1.483357711,0.000737562447529432,0.004709448115484607,0.0004905875224272678,0.00031586072352462287,Sips,[1.24277733e+01 8.79931441e-03 1.00979047e+00]
BUXNOZ_clean,0.0002542017,0.121466655,0.239214843,1.082901659,2.843688001,0.00469527753030619,0.011710483374146062,0.004201108635582075,0.0006347679006701868,Sips,[1.99716188e+01 1.20775209e-02 9.67779942e-01]
c4ce00408f_c4ce00408f2_clean,0.0003216889,0.147049866,0.265509087,1.046585501,2.389863263,0.015040144454805797,0.01986358336863242,0.013897999872865309,0.0012039702279710567,Sips,[9.991108   0.02748355 0.8999494 ]
c4dt03702b_c4dt03702b2_clean,0.0002487653,0.116107229,0.233617071,1.108791881,3.156802403,0.003151304286707116,0.0036819962795554433,0.002563755677800215,0.001050272896863882,Sips,[7.09743727e+01 3.28186480e-03 9.79331063e-01]
c5cc04223b_c5cc04223b2_clean,0.0002655181,0.12510379,0.250986234,1.179103369,3.397925022,0.005220557427766367,0.0014501304003001578,0.003996516298736175,0.0013476367155734546,Sips,[5.25858707e+02 4.73958369e-04 9.67117041e-01]
c5cc09432a_c5cc09432a2_clean,0.0001929719,0.105165563,0.206204812,0.905682672,2.167180836,0.0022686465957808227,0.020932750824768,0.0037092956325950445,0.0002666017174908933,Sips,[7.67939886 0.02754146 0.98170979]
c5cc10203k_c5cc10203k2_clean,0.0003435516,0.187351624,0.371932953,1.749846402,4.989783525,0.007073033476549265,0.003421915590088491,0.005317995721192362,0.0011349692968123778,Sips,[1.91977633e+02 1.93291277e-03 9.69359178e-01]
c5ce00010f_c5ce00010f2_clean,0.0001034765,0.054033372,0.107711361,0.469573629,1.173803878,0.0025630996211761475,0.0074296985691278275,0.002636011855520211,0.0007221478929517132,Sips,[5.84705073 0.01858721 0.96145323]
c5ce00862j_c5ce00862j2_clean,0.0004000307,0.180920463,0.339470095,1.274885586,2.66093338,0.015198840176172412,0.040635336064871595,0.01929165805494875,0.0011421086947432468,Sips,[7.06648948 0.05020528 0.91852894]
c5ce00931f_c5ce00931f2_clean,0.0005024649,0.222695388,0.402218133,1.204436585,1.949293098,0.015807038028929073,0.07014263461091402,0.04208429074072589,0.0019936912970307964,Sips,[3.0325453  0.15159879 0.91348335]
c5ce02194d_c5ce02194d2_clean,0.0003126143,0.152937132,0.299621977,1.231981982,2.786550899,0.007538546223833253,0.03327497263674751,0.010217026713602003,0.0016214045010292046,Sips,[8.62995235 0.03568147 0.95736563]
c5cp03920g_c5cp03920g2_clean,0.000207825,0.078114656,0.152871561,0.685381802,1.665329247,0.0009122340672864593,0.015261590050565672,0.0019340980979871548,7.706956654897084e-05,Sips,[6.09201797 0.02575771 0.99015655]
c5dt03091a_c5dt03091a2_clean,0.0001554218,0.071501417,0.14104896,0.700696865,1.944962881,0.0016799549253830094,0.007199649218074973,0.0011613291453850807,0.0006032122450568753,Sips,[1.41833681e+01 1.01036496e-02 1.01753168e+00]
c5dt04943a_c5dt04943a2_clean,0.0004199195,0.194403744,0.383493253,1.618398182,4.069731583,0.015467928095079247,0.019055925374281017,0.013661236373097511,0.003217912360628311,Sips,[2.68352694e+01 1.43226073e-02 9.32120246e-01]
c5gc02393a_c5gc02393a2_clean,0.0002852838,0.152030448,0.291242853,1.165197515,2.405098403,0.003500297510557842,0.046636108818494997,0.010481905003512773,8.480382372314657e-05,Sips,[5.35693648 0.05751643 0.97887744]
c5nj02634b_c5nj02634b2_clean,0.0003318631,0.164224681,0.322142906,1.371783659,3.164049509,0.004828954626141023,0.03659427432655993,0.007922697260924726,0.0009413947524962321,Sips,[9.91222334 0.03344855 0.97498841]
c5nj03044g_c5nj03044g2_clean,0.0005126134,0.251084144,0.459239796,1.779278115,3.303549386,0.005859742866396631,0.09789113664885397,0.018932982235185265,0.005375441642129103,Sips,[5.72242931 0.08883936 1.00913927]
c6cc00589f_c6cc00589f2_clean,0.0002279736,0.104639897,0.210603795,0.975825789,2.65174545,0.003101627620579991,0.007976391749580062,0.002826341299694158,0.0011288376772346292,Sips,[2.43597905e+01 8.65556613e-03 9.77486072e-01]
c6cc00862c_c6cc00862c2_clean,0.0004373993,0.205087456,0.408058889,1.776711022,4.104602936,0.0019094907988915358,0.050948744178884224,0.006995875740485505,0.0013168565522667093,Sips,[12.11309227  0.03469935  0.994306  ]
c6cc02494g_c6cc02494g1_clean,0.0001167376,0.055846051,0.110497866,0.530824684,1.510943651,0.001044777346903429,0.0020277061976564166,0.0007867141807319169,3.964725885932512e-05,Sips,[2.83778890e+01 3.90708592e-03 9.84767861e-01]
c6cc02494g_c6cc02494g3_clean,0.0001281015,0.062884402,0.12492478,0.589430083,1.676646028,0.00213983687567402,0.0015001695731751371,0.0016205252202886604,0.00035102765425868896,Sips,[4.82885877e+01 2.58363625e-03 9.72468495e-01]
c6cc02494g_c6cc02494g4_clean,0.0001033077,0.06308172,0.125442352,0.590974532,1.665753269,0.001987045959867614,0.0022244945870053302,0.001551645759264161,0.000356837743373319,Sips,[3.22456867e+01 3.88997300e-03 9.74606643e-01]
c6cc02494g_c6cc02494g5_clean,0.0001132848,0.062569585,0.124363844,0.584497594,1.672900523,0.0025006791851520586,0.0008472393184434052,0.0018758255963961243,0.0004330520920707491,Sips,[9.49134838e+01 1.30566279e-03 9.67639844e-01]
c6cc02494g_c6cc02494g6_clean,0.0001043407,0.056158041,0.110342905,0.527130402,1.498452723,0.0013983470039395033,0.0017678370261823809,0.0010235057034027773,4.306131448474488e-05,Sips,[3.19829852e+01 3.46380778e-03 9.79524218e-01]
c6ce00126b_c6ce00126b2_clean,0.000640231,0.288636309,0.529069589,1.808698636,3.066301614,0.005276439119388274,0.1109675783955875,0.03788086045508559,0.002112373372506707,Sips,[4.78090749 0.12525043 0.98183667]
c6ce00141f_c6ce00141f2_clean,0.0003671423,0.179557612,0.35471647,1.502368501,3.700231052,0.011948846130396273,0.02327873467330026,0.011496404940086505,0.0026486650331179833,Sips,[18.81952648  0.01900342  0.94368363]
c6ce00407e_c6ce00407e1_clean,0.0003260952,0.14219609,0.278681385,1.237880145,3.295526515,0.008827724368848499,0.008563964924272197,0.007088303169606904,0.0011640741844587258,Sips,[3.55925756e+01 7.84486297e-03 9.47353428e-01]
c6ce00407e_c6ce00407e2_clean,0.0002786257,0.1184448,0.238125872,1.057450424,2.790933381,0.0065394772466299475,0.00961265543797346,0.005741124377528683,0.0019884180186127004,Sips,[2.35574704e+01 1.00907940e-02 9.56094795e-01]
c6ce00407e_c6ce00407e3_clean,0.0003978116,0.172358319,0.346152893,1.368185052,3.194165971,0.01670117675797213,0.026202190887074407,0.016846380444725965,0.005245277732553972,Sips,[13.58093698  0.02557076  0.91839111]
c6ce00407e_c6ce00407e4_clean,0.0007220497,0.416387231,0.820997989,4.051829034,12.24016313,,0.00984239330131567,0.005220102011422907,,Quadratic,[6.29095199e-04 8.05994529e-01 8.47017991e-03]
c6ce00407e_c6ce00407e5_clean,0.0009182589,0.447396127,0.872597074,4.455487524,13.33267666,0.008403416900217665,0.0087654730203544,0.00763306787697144,0.005760237300410384,Sips,[6.25520999e+02 1.40949158e-03 1.01095191e+00]
c6ce00407e_c6ce00407e6_clean,0.0003937893,0.182554686,0.357609545,1.758790265,5.000034559,0.001351844941691566,0.010170482263910863,0.0012757883579484243,0.0013474413106889568,Quadratic,[-0.00183124  0.36077157  0.00050627]
c6ce00407e_c6ce00407e7_clean,0.0003687984,0.232117119,0.446010987,2.086928873,5.952517236,0.011529965678460733,0.0013756348175957926,0.008071217076087338,0.0010032262357954772,Sips,[9.28195803e+02 4.82242651e-04 9.57910714e-01]
c6ce00407e_c6ce00407e8_clean,0.0003208157,0.177504045,0.3469784,1.590917838,4.084445861,0.0033282104409475786,0.024264280928104898,0.0038975074951366757,0.00027214917291480906,Sips,[2.08731840e+01 1.69227384e-02 9.84315636e-01]
c6ce00407e_c6ce00407e9_clean,0.0001921433,0.127262945,0.252738375,1.256937747,3.657454488,0.0007784073951218522,0.004621826759859891,0.0006104332565454182,0.00042029916933625634,Sips,[7.10733365e+01 3.57682727e-03 1.00410516e+00]
c6dt03852b_c6dt03852b2_clean,0.000741299,0.332256895,0.598085294,1.696142216,3.398362607,0.08223180713134633,0.023204872470585475,0.07659453088667185,0.015029845487125366,Sips,[22.74598048  0.02591719  0.70653553]
c6dt04165e_c6dt04165e2_clean,9.45952e-05,0.044128665,0.089049566,0.428502786,1.150725387,0.0005983085107000381,0.005631979491326669,0.0002510735503033644,0.00015236680336657067,Sips,[6.70395572 0.01343002 1.01042201]
c6ta00429f_c6ta00429f2_clean,0.0002826045,0.141910948,0.280385957,1.261685478,3.213872838,0.004175190958981097,0.019179932506110407,0.004523662370929814,0.0007569015934361773,Sips,[16.50942588  0.01721067  0.97570868]
c6ta07145g_c6ta07145g2_clean,0.0001521045,0.080327663,0.157355926,0.658584673,1.483950048,0.0025629476690675335,0.01920679504427896,0.004426600893360628,0.000534021180342386,Sips,[4.30812635 0.03772167 0.97265473]
CABJOH_clean,0.0008044309,0.392507182,0.757779419,2.758407337,5.052250318,0.006945096990746368,0.14907066811347908,0.0424516506563435,0.0030186098968452723,Sips,[8.80652652 0.09355737 0.98448956]
CACBUG_clean,9.29203e-05,0.049533934,0.096761587,0.455246106,1.114221748,0.0014686030513738396,0.01140095284519329,0.0004222893463108288,0.000517637336587405,Quadratic,[-0.00167636  0.0994419  -0.00021183]
