Adsorbent,O2_20C_0.001bar,O2_20C_0.5bar,O2_20C_1bar,O2_20C_5bar,O2_20C_15bar,RMSE_DSFL,model,fit_parameters
WILRAK_clean,0.0001147151,0.051327824,0.102904198,0.50447147,1.394732109,0.0007138420959081336,DSFL,"[4.465857232058585e-17, 0.7876093723968661, 0.00010835280849766978, 7393.4992208356225, 1.4194328190619007e-05, 568.3589239318658]"
WILREO_clean,0.000117105,0.051143802,0.102113142,0.505807422,1.39167543,0.001267642106489268,DSFL,"[5e-324, 0.7832399633379334, 0.0924977976935941, 15806.847077907358, 6.66511504901853e-06, 1270.8619105008192]"
WILRIS_clean,8.51474e-05,0.048063592,0.097242615,0.472019,1.323010025,,DSFL,"[nan, nan, nan, nan, nan, nan]"
WIMWEW_clean,0.0002612728,0.150100606,0.29743472,1.230166158,2.723485292,0.0010390000144974811,DSFL,"[2.06536195529435, 0.06146640399994158, 9.420723503201162e-07, 9.464608941149859, 0.01961164597498757, 4.744078415991205]"
WIMWIA_clean,0.0004214617,0.199281759,0.387634833,1.535429014,3.141641607,0.00040508704973113267,DSFL,"[2.3033147044275566, 0.05799066845396154, 1.2547052265026998e-06, 12.301075637401986, 0.022786858243564762, 4.44475497866396]"
WINCEC_clean,0.0002350942,0.100218387,0.198566132,0.857171188,1.876777308,,DSFL,"[nan, nan, nan, nan, nan, nan]"
WIPPIW_clean,0.0002578143,0.134245359,0.260574378,1.117745502,2.605017455,1.0226501647926691e-05,DSFL,"[5.006901708055507, 0.04752955391730582, 0.7649176248931201, 0.01938717014225006, 2.20448010301495, 0.27843562421846973]"
WIPZEC_clean,0.0004412577,0.224329547,0.436781706,1.669209495,3.272027994,0.0010049145931150028,DSFL,"[14.140241952944477, 0.023209643596904916, 4.907086827267846, 3.715684976244496, 0.03831461946202958, 1.0248656398762877e-06]"
WIRKOZ_clean,0.0001777318,0.096119122,0.188277985,0.818766953,2.078124586,4.947134408701097e-05,DSFL,"[3.227528077648957, 0.02207719198737318, 5.9917428926408896, 2.804411247183388, 0.04482391699958523, 5.167841846563671e-07]"
WIRMOB_clean,0.0005795971,0.262823819,0.484431563,1.62505201,3.175673354,3.173419193090976e-07,DSFL,"[1.3868145621249388, 0.3806154785829228, 0.6093676573004926, 2.3042300092573407, 0.022205778436004926, 0.35316010271447507]"
WIRMUH_clean,0.000247672,0.116514033,0.225489726,0.91367493,1.986538922,2.9910471802793513e-06,DSFL,"[0.5349613641229143, 0.13516245003793842, 0.42649676566511696, 1.3394716966206928, 0.12618308359665037, 0.6213851159491931]"
WIRNAO_clean,0.0003246387,0.161206111,0.314268088,1.216808255,2.438868542,0.0006631763502054369,DSFL,"[1.4466666875001302, 0.08154164453361702, 5.818042085728963e-07, 19.663810177158442, 0.011145672924887712, 10.294515723359602]"
WISKOA_clean,0.0005553899,0.27865883,0.506126834,1.663351602,3.050715621,,DSFL,"[nan, nan, nan, nan, nan, nan]"
WISTID_clean,0.0001868943,0.086261574,0.168198748,0.718204219,1.611918854,3.865835812931312e-06,DSFL,"[0.003142373503320942, 2.041215181499701, 0.5852635135625339, 3.4573917638545075, 0.049705519506204075, 0.8570253494205372]"
WISVEB_clean,0.0001699979,0.091342863,0.181177331,0.894038069,2.526007526,,DSFL,"[nan, nan, nan, nan, nan, nan]"
WITJOA_clean,0.0003168831,0.1565631,0.310852349,1.232512614,2.723075143,0.0016903579856646534,DSFL,"[7.605499706023234, 0.024280817222947428, 5.344016720041809, 1.4663549212979015, 0.09985024557109742, 5.120527194013081e-07]"
WITJUG_clean,0.0002665756,0.135067271,0.266405231,1.141919265,2.712243414,0.00044919650921819096,DSFL,"[6.538795986585792, 0.020986929301389373, 4.515465058787242, 2.360204938392066, 0.059714348187809754, 3.054251947665165e-07]"
WITKIV_clean,0.0003054967,0.146762275,0.291564968,1.324251215,3.445039713,0.0004813369418932926,DSFL,"[0.859391024922537, 0.0014890200843774, 0.6482023564534005, 2.1969087405776695, 0.13599476216919304, 0.2415253324485148]"
WIVRIE_clean,0.000306954,0.146248197,0.285563339,1.175107698,2.544749608,0.00020370340915059737,DSFL,"[1.848030450738031, 0.05910214117129609, 3.106217788475304e-08, 8.436742455626025, 0.022811418918197362, 3.936320261397811]"
WIWKIX_clean,0.0008455581,0.378308907,0.69458679,2.294224997,3.768843124,1.6550842423389852e-06,DSFL,"[8.661726805320942, 0.06474959937085818, 1.4846472633136756, 0.29560638664520617, 0.9764888839901342, 0.6639191223177496]"
WIWQUO_clean,9.69192e-05,0.042692108,0.085312309,0.397621015,1.140931571,0.00021432486155583875,DSFL,"[0.5863966859639391, 0.020513369978325726, 11.06399961066619, 2.5851339723106403, 0.029183685552838304, 3.749969994340553e-07]"
WIYFAM_clean,0.0002851759,0.145634918,0.288508043,1.295532038,3.341497662,0.0004551770061809756,DSFL,"[0.9214785262336228, 0.0016892666729815303, 0.6151077565076654, 1.7914992424718095, 0.16574915645416494, 0.23566975908442966]"
WIYZOU_clean,4.09931e-05,0.030364885,0.059299741,0.290493207,0.792954095,,DSFL,"[nan, nan, nan, nan, nan, nan]"
WIZDEP_clean,9.40415e-05,0.039794947,0.080261863,0.393862939,1.083688185,0.0007360769077337493,DSFL,"[5e-324, 0.846562750778046, 0.06929130697662095, 12319.56873997159, 6.664008544985841e-06, 1278.4373223001915]"
WIZKOH_clean,0.0006112977,0.268285335,0.533468832,2.256965659,5.030927761,0.0018742861786333587,DSFL,"[4.014740670907082, 0.06554700497065846, 0.7378103379204831, 4.483318004835689, 0.06550327043056463, 0.7430357034839558]"
WIZMAV02_auto,0.000236515,0.115538671,0.224436503,1.048268268,2.74873211,,DSFL,"[nan, nan, nan, nan, nan, nan]"
WOBHEB_clean,6.83938e-05,0.042990648,0.087969847,0.432139543,1.188881308,0.0010531308710619626,DSFL,"[4.554229447264996e-17, 0.43574287235922066, 0.00013560655518039116, 6064.416852032053, 1.484792888441532e-05, 572.6307074063675]"
WOBHEB01_clean,7.35234e-05,0.039606864,0.079237666,0.382280444,1.061181487,7.637480250649257e-05,DSFL,"[1.3651208209097323e-34, 3.046185177326371, 16.155686183686488, 4.547781240655811, 0.017562145266836384, 0.5187372819313382]"
WOBHOL_clean,0.0001077203,0.049908684,0.099328352,0.48655196,1.34291275,0.0006026069535805216,DSFL,"[1.1940321582341865e-16, 0.8028758095287638, 0.00010236872907125327, 7986.171533395748, 1.2686960673201613e-05, 650.1126352090682]"
WOBHOM_clean,0.0002279906,0.113257368,0.226603496,1.024349509,2.623430212,0.0006562157954992484,DSFL,"[6.247659817826072, 0.014190598033120342, 5.4123505056009185, 2.4570708068412745, 0.058483735617342845, 4.0812554392960635e-07]"
WOBQEL_clean,0.0006230039,0.30434929,0.572952741,2.122388782,3.949267638,,DSFL,"[nan, nan, nan, nan, nan, nan]"
WOCWAN_clean,0.0001170594,0.050027031,0.098143312,0.436554648,1.018444607,3.1827257601307474e-10,DSFL,"[0.003742742418412303, 4.32422716731993, 2.996514355351165, 4.271778523718824, 0.023663680818381497, 1.3101786557975943]"
WODFOL_clean,0.0003053758,0.146625835,0.273352124,0.943651978,1.610187084,,DSFL,"[nan, nan, nan, nan, nan, nan]"
WODREO_clean,0.0005819892,0.261780978,0.470099228,1.658972616,3.116480405,1.7753520573143438e-05,DSFL,"[0.5694211891562849, 0.3003317709418489, 4.736913599253138, 8.105906306405815, 0.055631639625945445, 1.2775943614774856]"
WODVOB_clean,0.0003516974,0.169847642,0.323487585,1.353466799,3.066512743,,DSFL,"[nan, nan, nan, nan, nan, nan]"
WOFWET_clean,0.0001298473,0.053884215,0.107814116,0.522000474,1.399667063,0.0007305530347673928,DSFL,"[5e-324, 0.8122497971146024, 0.005382469876186851, 14723.349251321742, 7.4892883213651024e-06, 1486.0243016276017]"
WOHDON_clean,8.24072e-05,0.048269667,0.095488991,0.464724915,1.29596073,,DSFL,"[nan, nan, nan, nan, nan, nan]"
WOHQAN_clean,6.43503e-05,0.034353528,0.070035771,0.331699592,0.85075628,0.0005947779972318187,DSFL,"[5e-324, 0.6540599373797767, 4.341081543917115, 8109.2189574504755, 8.834164057279857e-06, 1762.2678799049772]"
WOHSIV_clean,5.87596e-05,0.02895871,0.056565949,0.235414631,0.524131112,4.5134255501422854e-05,DSFL,"[2.706596789149285e-14, 0.7233754643004167, 1.130101917116583, 0.579888041854122, 0.10310614166173948, 0.5746392902063933]"
WOHSOB_clean,4.60773e-05,0.023861317,0.047636239,0.206396502,0.460397564,0.0001600752967237027,DSFL,"[1.7547482143875617e-28, 0.8060286602466125, 1.0800860294510986, 1.7810316486033835, 0.027651499252636828, 1.362755121435243]"
WOJJOV_SL,0.0003825103,0.176109701,0.327394965,1.04096439,2.004757317,3.159821188857942e-05,DSFL,"[7.94549097397912, 0.033091550785028366, 6.977286947169639, 1.6888666033086124, 0.06978346510109777, 1.7456402082005425e-07]"
WOJZAY_clean,0.0003531042,0.163824364,0.316718492,1.298474951,2.83210624,4.968939784428856e-06,DSFL,"[0.017198882647240347, 2.182868872061689, 0.225689506308146, 3.685132781910582, 0.08262585044985857, 0.7095874178696074]"
WOLREV_clean,0.0003072403,0.170485581,0.345263579,1.569040664,4.30400774,0.002205664516199061,DSFL,"[0.934447743824455, 0.0006275787308525546, 0.5881249302196825, 0.6789388990536478, 0.5251330163763064, 0.10039972700565165]"
WOLRIZ_clean,0.000243659,0.131069549,0.257487427,1.169471374,2.973513028,1.118011122076936e-05,DSFL,"[6.671912251358457, 0.03350840888624338, 0.6668048384784763, 0.024132076696017506, 1.8692400071019428, 0.14336467626204993]"
WOLROF_clean,0.0002580141,0.131397559,0.259384981,1.181825751,3.039036014,1.1909458173830668e-05,DSFL,"[5.980153565339854, 0.017493687027672237, 4.0453608161762435, 2.9982333700419526, 0.053980073911916476, 4.866600475104219e-09]"
WOLYON_clean,0.0001181009,0.072676003,0.146629143,0.708825167,1.918417407,0.0008221160098666468,DSFL,"[5e-324, 0.6943160025284646, 7.267711989939613e-05, 20561.69742770079, 7.251056696774343e-06, 1409.9201859646614]"
WONBAD_clean,0.0004422797,0.22078394,0.424581577,1.494410039,2.745047961,0.0010183234820734823,DSFL,"[19.70682603774951, 0.01673428956228885, 9.058005041152807, 2.3248388949873253, 0.06005990921099581, 3.1155071043798564e-07]"
WOPDEL_clean,0.0002095261,0.095305522,0.175213912,0.586335979,1.010788762,6.062171925886701e-07,DSFL,"[0.4429003731978188, 0.11189968679837356, 6.249474431563556, 3.4476287766540596, 0.046805524964907363, 1.644836464305348]"
WOPSAX_clean,0.0001062826,0.049147084,0.100710508,0.471176311,1.364583513,0.0007209531849267206,DSFL,"[0.925705893429828, 0.01274328087771268, 18.659019270195383, 4.420647790719248, 0.020476834991688883, 5.787680813198482e-06]"
WOPSAX01_clean,5.53657e-05,0.024278877,0.047611412,0.224511433,0.592485604,1.835033546247563e-09,DSFL,"[0.005965520797822589, 1.224047655833171, 4.663997125161804, 4.569821450414831, 0.010527481276290478, 1.344898149183759]"
WOPSAX02_clean,0.000111733,0.049939208,0.099879324,0.471422487,1.362413349,0.00024149757026555924,DSFL,"[0.11355236467094576, 0.11460529799353308, 2.0582136617929585, 5.58717181963177, 0.01595919937466622, 5.186126011438638e-07]"
WOPSOL_clean,9.05283e-05,0.045350996,0.090854701,0.432551295,1.2533874,0.00019180108294914637,DSFL,"[0.544956779140458, 0.017269863562295838, 11.577550552937957, 2.3892079458875024, 0.03469993265805209, 3.022504826009736e-07]"
WOPSOL01_clean,8.72063e-05,0.047703639,0.096487364,0.456867218,1.317326806,0.0004049893006670213,DSFL,"[0.17894966414480765, 0.06558001345315796, 2.8874245055502104, 6.631310623625311, 0.012998778928208084, 2.5697350009542286e-05]"
WOQTUT_clean,1.50202e-05,0.007987743,0.015780223,0.077997651,0.22871936,,DSFL,"[nan, nan, nan, nan, nan, nan]"
WORKOF_clean,0.0004126336,0.180426165,0.344345287,1.395606648,3.208601522,9.417695909526616e-06,DSFL,"[0.025908041224222335, 4.544361613067044, 0.17318187417932432, 1.925876615690685, 0.1422482369048985, 0.48528786876905905]"
WORKUL_clean,0.0004228221,0.196782078,0.376406748,1.475611718,3.223188034,,DSFL,"[nan, nan, nan, nan, nan, nan]"
WORLAS_clean,0.0004143317,0.202142918,0.393730567,1.517382804,3.380965199,0.0011222437994368793,DSFL,"[11.718309005728967, 0.01943311616839753, 8.346962055741765, 2.4477580460831643, 0.08108432691053193, 6.082333528109633e-07]"
WORREC_clean,0.0002553529,0.150580324,0.296962472,1.4366502,3.907540352,,DSFL,"[nan, nan, nan, nan, nan, nan]"
WORSUT_clean,0.0002528405,0.113933184,0.222515937,0.9422522,2.07086143,,DSFL,"[nan, nan, nan, nan, nan, nan]"
WOSHET_clean,0.0001190355,0.045836414,0.089412448,0.353693158,0.710408781,0.00013877955046129686,DSFL,"[0.17836371636359286, 0.1578213156902246, 1.1812673553513737e-06, 3.268678566706938, 0.020551456592193932, 4.658732379309496]"
WOTLOI_clean,0.0002189276,0.104358413,0.202972166,0.917414689,2.206191904,,DSFL,"[nan, nan, nan, nan, nan, nan]"
WOTSEF_clean,0.0004371629,0.181026782,0.359154899,1.600652163,3.875005788,0.0005633389266424391,DSFL,"[2.8380344888704796, 0.05480999109342109, 0.5952809870109238, 3.9222349265800602, 0.05471242016686378, 0.6031995204858812]"
WOVDES_clean,0.0002515415,0.117942713,0.224523074,0.837846516,1.607415436,7.839597866477883e-07,DSFL,"[0.017618454455611627, 0.9709333803280461, 0.6489253103799927, 2.1021266392003897, 0.11070416737726156, 0.8203386283984165]"
WOYHUP_clean,0.0004650817,0.226950908,0.433378597,1.796810216,4.177035566,1.1625072902568398e-05,DSFL,"[0.0669078432488214, 2.1560138578554864, 0.3332726821237394, 6.525197505630159, 0.05316858444357512, 0.6742005712428296]"
WOYJAX_clean,0.0005820974,0.260939881,0.485169615,1.932365869,4.297610969,5.719315958204561e-06,DSFL,"[0.27631262845766263, 0.41024276569921925, 4.11696870327543, 5.768026348022207, 0.08352020371608954, 0.6399778911072463]"
WOYJEB_clean,0.000461355,0.229993318,0.428373752,1.813243846,4.135662676,,DSFL,"[nan, nan, nan, nan, nan, nan]"
WOYJIF_clean,0.0004729151,0.20739656,0.396287875,1.651685406,3.927624804,8.740860457784693e-06,DSFL,"[3.261970702783702, 0.09104753928434482, 0.4863474624763242, 0.037882670365870764, 4.131810111938198, 0.20675396048595024]"
WOYJOL_clean,0.0004706632,0.222231833,0.419113162,1.728510846,3.986470461,9.024476048116604e-06,DSFL,"[0.19089059895169141, 0.4223180449589028, 3.385854120170043, 7.195931721437338, 0.05702616760096655, 0.7034036035086776]"
WOYWIS_clean,0.0004566662,0.204284049,0.38174503,1.381231934,2.63889679,2.121974596987782e-10,DSFL,"[0.031042897819130603, 1.9591215667185629, 0.9797289425146632, 3.0233955197790596, 0.13098022346596985, 0.757862439525928]"
WOYWOY_clean,0.0008360138,0.349846172,0.599321058,1.792199487,3.181586133,1.2230967251233147e-05,DSFL,"[2.206045193295749, 0.16273343850981561, 6.523535020218293, 7.147067205581717, 0.07062875434792854, 1.2009311377701444]"
WOZGUP_clean,0.0003735685,0.180511068,0.350438214,1.520783237,3.655381299,1.1660014686454727e-06,DSFL,"[10.173568971544572, 0.030768792197854843, 0.850845340566614, 0.061482386512017984, 1.0277056051926283, 0.4683120177216411]"
WUCRUH_clean,8.71296e-05,0.053142087,0.105005111,0.435398818,0.93208634,0.00027953355028840485,DSFL,"[0.5295297626165104, 0.0729839097154179, 1.0330207152544986e-06, 6.77338939849074, 0.010556127191854729, 7.5723002122537]"
WUDVEY_clean,0.0001642356,0.068848989,0.136162105,0.579305734,1.241611786,0.0002657536439895256,DSFL,"[1.737068752656306, 0.024466396953043205, 5.128739995216349e-31, 146.2474781104737, 0.0006780772534544147, 89.04278095621036]"
WUDYUR_clean,0.0003295779,0.123694722,0.217626605,0.632991303,1.109011353,1.6700984401197624e-05,DSFL,"[0.40064041523050953, 0.6827978411807809, 0.6050503373355385, 0.6553338147088702, 0.028675799532846685, 1.5849851226706968]"
WUDZIG_clean,0.0002424679,0.11350274,0.221671186,0.909710352,1.997652259,0.00020478428467629093,DSFL,"[1.1950120524733534, 0.07877818339251322, 7.18680743677574e-07, 6.222206992425296, 0.022563299974374576, 4.390786875662925]"
WUDZOM_clean,0.0002682582,0.115690298,0.229675052,0.91779944,1.936517881,0.0011030920736463498,DSFL,"[1.1114554778807495, 0.08357236871655355, 4.546415052931028e-07, 10.634276159902432, 0.014137395293474948, 7.4014320315632816]"
WUGPUL_clean,0.000486114,0.217466226,0.426192025,1.838562556,4.53782123,0.0002023272521539091,DSFL,"[1.7974082662498496, 0.14446408201104705, 2.909496307683713e-07, 7.170394766124974, 0.026008425134205024, 4.4640384724991895]"
WUGQAS_clean,0.000461265,0.214590991,0.419141702,1.740140117,4.376346041,0.0006058233285089461,DSFL,"[1.7338506980290938, 0.16037376077818644, 2.9402635013520676e-08, 16.914906035801764, 0.009917565180373978, 18.067325799873576]"
WUHJIT_clean,0.0002476508,0.121941961,0.23640552,1.135413848,2.976704226,,DSFL,"[nan, nan, nan, nan, nan, nan]"
WUJPIC_clean,0.0002693278,0.133042938,0.260312785,1.042797282,2.305413417,0.0005741257202250336,DSFL,"[0.9833995156906761, 0.1255113602134929, 3.8982274871819886e-07, 7.343984786414979, 0.02098582480032488, 5.947542919109299]"
WUKXEH_clean,0.0003313686,0.161666848,0.318006551,1.469922683,3.869151233,6.028229634794291e-07,DSFL,"[9.497370164832684, 0.027228848229018193, 0.6414059741690196, 0.019340704056805266, 3.8336489674997076, 0.09515825407691145]"
WULJUJ_clean,0.0002880259,0.131608465,0.253260017,1.104553519,2.735764992,7.214225271341786e-10,DSFL,"[0.02009912188804821, 1.711057565981737, 1.480264592278758, 2.83957057437641, 0.08935587340486546, 0.39001238453114767]"
WULKAQ_clean,0.0002828595,0.133126736,0.25210533,1.1160216,2.72603217,,DSFL,"[nan, nan, nan, nan, nan, nan]"
WULQUR_clean,0.0002140472,0.115807176,0.226882379,1.069981143,2.817694306,,DSFL,"[nan, nan, nan, nan, nan, nan]"
WUNTEF_clean,0.0005369878,0.258661937,0.500575803,1.86365017,3.431203183,0.0008789546867008789,DSFL,"[0.31541424501225096, 0.40915970668403817, 3.038464353376469e-07, 15.294724511720018, 0.027084947765260603, 4.177813839357717]"
WUNTIJ_clean,0.0005579775,0.266144783,0.507670338,1.883326311,3.458993612,1.0562404985412876e-06,DSFL,"[0.3084114952819602, 0.29596196925082946, 0.8926116602876526, 6.918408047853414, 0.06780773982856309, 1.1422938107886578]"
WUNTOP_clean,0.0005020049,0.25298421,0.480093305,1.802569997,3.376836232,1.5866223822531876e-05,DSFL,"[0.6939853494864452, 0.11695828098396441, 4.749740029252636, 19.13890118396118, 0.02384593980366977, 2.3206820944790487]"
WUNTUV_clean,0.0005387369,0.250843255,0.487492192,1.784489076,3.301549497,0.0015509811649120474,DSFL,"[16.110876183443704, 0.02409558682780645, 5.238622591000855, 3.636112646861629, 0.03932632394800915, 2.891119649572811e-07]"
WUNVAD_clean,0.0005002557,0.256638175,0.497198202,1.801349093,3.359488204,0.0014989102533409379,DSFL,"[14.079938934068736, 0.027875793305086934, 4.855465501822538, 3.461584518060382, 0.043908544165476196, 8.036810103692147e-07]"
WUNVOR_clean,0.0005527301,0.268738766,0.507311763,1.876663815,3.473275388,1.0901714216668822e-05,DSFL,"[12.232050866269514, 0.038445470553834404, 1.6179933549694736, 0.24976690843818608, 0.428130011644107, 1.4016311039634572]"
WUNVUX_clean,0.0005247438,0.264846917,0.505387703,1.832211022,3.39903814,2.459961047814883e-05,DSFL,"[0.3677459552289535, 0.3937892177365294, 6.218579653062281e-08, 11.52176003300743, 0.03571430555762275, 3.7661334210043846]"
WUPZUE_clean,0.0002291287,0.118200219,0.228421786,0.949123942,2.069776479,8.087496464968388e-06,DSFL,"[0.027788975323217818, 0.8400848166876689, 0.8720825301654422, 5.561101322221575, 0.04026064453370393, 1.0616006600760537]"
WURKEB_clean,0.0001778192,0.087201192,0.170980612,0.786273168,2.070513138,,DSFL,"[nan, nan, nan, nan, nan, nan]"
WURNOO_clean,8.67259e-05,0.039354466,0.07854577,0.367271111,0.931443906,,DSFL,"[nan, nan, nan, nan, nan, nan]"
WUSCUJ_clean,8.17345e-05,0.039797671,0.079973012,0.381993382,1.021525228,,DSFL,"[nan, nan, nan, nan, nan, nan]"
WUSSEK_clean,0.0001330722,0.079505616,0.159553537,0.735552864,1.941583114,0.0004826376067671341,DSFL,"[5.522489205097138e-13, 0.6359073160867265, 0.7514835856333612, 1.6410662227906814, 0.09921095018812577, 0.2516461268308516]"
WUSXEP_clean,0.0003644844,0.176535017,0.33863155,1.374752532,3.282465003,6.146666847412273e-05,DSFL,"[0.6863842064928437, 0.004324249583623232, 0.5089454051053042, 0.8833526931531641, 0.4173971223777713, 0.26982513627352794]"
WUTBEU_clean,0.0001918198,0.105767943,0.207955249,1.017111416,2.682588858,,DSFL,"[nan, nan, nan, nan, nan, nan]"
WUTCET_clean,0.0004222158,0.196327541,0.372549503,1.350855619,2.599996382,3.030061645440003e-06,DSFL,"[1.2058204472061622, 0.10724084640847646, 1.7377229158015293, 1.7508024796312553, 0.16345421488958087, 0.5273670567388458]"
WUTKIG_clean,0.0002241338,0.10226684,0.2065219,0.910562855,2.265061331,0.0011623651161174011,DSFL,"[1.4749250200118392e-09, 0.13558803336846328, 0.7858296705850826, 1.8035773849985908, 0.1181005298951586, 0.3374602026830438]"
WUWQEL_clean,1.42766e-05,0.012516676,0.025370799,0.122838379,0.357622098,9.386726239915632e-05,DSFL,"[0.02193912545036799, 0.13833776891473318, 0.7219365218186157, 1.441273203881654, 0.015606095941145936, 1.1481707074397707e-05]"
WUYWIY_clean,0.0001903579,0.107378877,0.21110696,1.001731487,2.59779107,,DSFL,"[nan, nan, nan, nan, nan, nan]"
WUYWOE_clean,0.0002308958,0.104840266,0.212194919,0.958529871,2.565588261,0.0012582501191692763,DSFL,"[0.36071528648329076, 0.001059491817823304, 0.5546196381649221, 0.7502362583622773, 0.29088128450614303, 0.14639373638037928]"
WUYWUK_clean,0.0002048318,0.125297465,0.24713141,1.169999152,3.005291941,,DSFL,"[nan, nan, nan, nan, nan, nan]"
WUYXAR_clean,0.000176543,0.115451418,0.231014135,1.096892093,2.832224925,,DSFL,"[nan, nan, nan, nan, nan, nan]"
WUYXOF_clean,0.0002501894,0.104887357,0.211783481,0.982624152,2.579887419,0.0008093945781704161,DSFL,"[120.08554023047935, 0.0006377222040503408, 86.5191435086455, 4.182587622031773, 0.033086690358638746, 1.9454576301577328e-31]"
WUYYOG_clean,0.0003025013,0.153816184,0.305223845,1.33128539,3.321200421,0.0008944745117875415,DSFL,"[1.0558068499814675, 0.0027226554504892445, 0.5534413560371615, 1.7129649701783574, 0.18431337096614536, 0.27730443781043645]"
WUZDOL_clean,8.39757e-05,0.046013936,0.09085142,0.414237126,1.052151478,7.147274983965849e-06,DSFL,"[2.792355395693572e-08, 0.5202643772808491, 1.3808792447470324, 1.3595587345892208, 0.06863581156329493, 0.4032623015674853]"
WUZGAB_clean,0.000228752,0.112367038,0.221465135,1.033591899,2.768391672,6.960218967160026e-07,DSFL,"[6.757349078206789, 0.023294795382285873, 0.7122441925263175, 0.02086176030233927, 3.495151037705347, 0.06012518252447578]"
WUZQOZ_clean,0.0002616113,0.123574102,0.246325086,1.107623817,2.839564841,0.0006394035181294007,DSFL,"[0.2634562450492172, 0.0011850404608773212, 0.9489131600012015, 1.9163089753965439, 0.13232416541956585, 0.2687789126535111]"
XACSIG_clean,0.0001647167,0.067135223,0.134034902,0.58082889,1.339263537,0.00047669545595235217,DSFL,"[3.095769111121325e-16, 0.5468190469061871, 0.8442284251081987, 2.537859512908248, 0.05469876325276479, 0.7366677281045013]"
XACYAB_clean,0.001389513,0.627455473,1.133037668,3.475603998,5.707050243,,DSFL,"[nan, nan, nan, nan, nan, nan]"
XACZEH_clean,0.0001249959,0.061663942,0.122713679,0.555389254,1.380161982,0.00021062238460274813,DSFL,"[2.9718393324798954e-19, 0.6482614125526649, 0.7607687866544008, 2.516062967658637, 0.05002259535195486, 0.5595915981036643]"
XADCEM_clean,0.0005598278,0.271043537,0.522510796,2.215584574,4.803946913,,DSFL,"[nan, nan, nan, nan, nan, nan]"
XADDEN_manual,0.0002996503,0.1474176,0.283048096,1.221090351,2.939613067,0.0009464007354502434,DSFL,"[0.2866255991878211, 3.4628725347536026e-10, 0.5940349047589679, 1.882678166802227, 0.15888089509178643, 0.3469443890556742]"
XADDIR_manual,0.0003125662,0.143788216,0.282224057,1.173675862,2.89995332,0.0006109694681909929,DSFL,"[0.43045627550603593, 0.41877947519694336, 2.0002755894517088e-07, 9.323486258583396, 0.012739597814413077, 12.622945010478341]"
XADDOX_clean,0.0001327744,0.065400857,0.129484316,0.599338293,1.546017763,1.1904817208752433e-05,DSFL,"[6.424187669473456e-10, 0.7735733614065522, 0.7866295214160659, 2.865436704527131, 0.046160673299831256, 0.4741229054447822]"
XADDUD_clean,0.0001436067,0.075047926,0.149454875,0.660165823,1.752041397,0.00047506618444029735,DSFL,"[3.2803991350219714, 0.013238362203450508, 11.867341730918344, 2.0842187281532523, 0.0536133358383413, 3.497606656388507e-07]"
XADGAM_clean,0.0009741797,0.384735272,0.684968386,1.829072184,2.701905456,,DSFL,"[nan, nan, nan, nan, nan, nan]"
XAFBEN_clean,0.0005584399,0.265014637,0.489962504,1.716596438,3.009490818,1.2107394189198011e-05,DSFL,"[0.8804020424211122, 0.12747157070515522, 6.878246057044241, 12.079115536638763, 0.039193156204425046, 1.8573595437187858]"
XAFFAN_clean,0.0003830015,0.157563644,0.315952518,1.498696579,4.288953067,0.0009073660371924338,DSFL,"[0.9494178580387989, 0.00016569723921834557, 0.6532752221104027, 0.4761447300298985, 0.6781893080425281, 0.05063168413495722]"
XAFFER_clean,0.0002842897,0.15723987,0.310705003,1.512993984,4.303376823,,DSFL,"[nan, nan, nan, nan, nan, nan]"
XAFFIV_clean,0.0002809909,0.151237325,0.304365317,1.470184473,4.188297654,0.0006748303334695414,DSFL,"[0.8852999758138793, 0.00029245956487925157, 0.5151798296619403, 2.8971209853570246, 0.10573474392516063, 0.09849047149682257]"
XAFFOB_clean,0.0003372071,0.152826221,0.30268502,1.479557605,4.206797316,,DSFL,"[nan, nan, nan, nan, nan, nan]"
XAFFUH_clean,0.0003372071,0.167163473,0.335755117,1.602217676,4.618007479,0.001001032475252149,DSFL,"[1.233479242762582, 0.00021733401262677508, 0.36787099445389976, 0.44904868941860543, 0.7620915868531645, 0.042317287777090144]"
XAHPAZ_clean,0.0001905336,0.109373727,0.221068501,1.030084194,2.831619262,0.0009651761422818626,DSFL,"[0.4974527873973959, 0.000636677940665782, 0.5652186272405916, 1.0895507321290099, 0.20630102255848828, 0.12501031757598613]"
XAHPED_clean,0.0002724027,0.140517902,0.277771161,1.350891247,3.847164738,,DSFL,"[nan, nan, nan, nan, nan, nan]"
XAHPIH_clean,0.0002590696,0.14587434,0.289039812,1.407179466,4.031095004,1.688045839245618e-05,DSFL,"[27.682986361081422, 0.01042015810591912, 0.4876312517310468, 0.051802056990791844, 0.16150872105302944, 9.447903819673984]"
XAHPON_clean,0.0004214393,0.184372673,0.373198554,1.703636788,4.952670441,,DSFL,"[nan, nan, nan, nan, nan, nan]"
XAHPUT_clean,0.0004447182,0.208416605,0.414140862,2.083985761,5.845677115,,DSFL,"[nan, nan, nan, nan, nan, nan]"
XAHQAA_clean,0.0004032496,0.220968201,0.435333189,2.163396513,6.125034388,,DSFL,"[nan, nan, nan, nan, nan, nan]"
