Adsorbent,O2_40C_0.001bar,O2_40C_0.5bar,O2_40C_1bar,O2_40C_5bar,RMSE_DSFL,model,fit_parameters
ANIDIL_clean,3.66723e-05,0.0188928241,0.0368267588,0.1721684191,1.371244308653337e-06,DSFL,"[0.0089836169204287, 0.7318543637212793, 0.897467243141837, 0.25599712488237836, 0.1282052093237534, 0.0023855887158778346]"
ANOMOG_clean,0.000298669,0.1299263224,0.2555364806,1.1080859588,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ANOMUM_clean,0.0002177701,0.1156794808,0.2328659306,1.0549858308,0.0009549545838390622,DSFL,"[3.1151080428981186e-15, 2.001487620301022, 0.0003871913580541647, 5632.074266963042, 4.216352014262749e-05, 560.5750204713214]"
ANONAT_manual,0.0002264809,0.105537201,0.2052846207,0.9708278471,4.939723252524813e-08,DSFL,"[0.019642373991058375, 1.4655392400584577, 1.3036034070460225, 2.164894950668311, 0.09129866115069675, 0.07232161380485883]"
ANUGEW_clean,0.0001959018,0.1087994001,0.2161914004,1.045682646,1.1670787891504774e-05,DSFL,"[4.497212981605192e-08, 1.2551496115064982, 2.173271881435107, 0.6220073003979764, 0.35248047689186707, 0.046456525834752564]"
ANUGIA_clean,0.0002133227,0.1131642303,0.2231389428,1.0870028162,9.053179935351705e-06,DSFL,"[0.16821570180370368, 0.08551194094371616, 10.49111285565935, 3.2513627451324303, 0.06675877231177636, 2.6220049395802126e-08]"
ANUGOG_clean,0.0003096619,0.1189643702,0.2367958939,1.1169815313,,DSFL,"[nan, nan, nan, nan, nan, nan]"
APACAX_clean,0.0004681369,0.2126334495,0.4135563839,1.694868329,1.5249155661352312e-05,DSFL,"[2.971757790801658, 0.0581279395658233, 1.0128400163941786, 4.454535326579221, 0.05947251112381466, 0.9743450565685801]"
APARAM_clean,0.0002394807,0.1074958603,0.2073201941,0.7826521009,1.049731302801902e-05,DSFL,"[7.939884240312608e-12, 0.9192965135231542, 1.6207942304231946, 12.772561552531052, 0.017464919027970788, 4.23127204452374]"
APEBED_clean,0.0002579644,0.1277336745,0.2393747899,0.8365462647,8.42318700486526e-06,DSFL,"[0.3168745378098348, 0.26699316822440217, 0.6107681418084571, 0.7245908605243804, 0.2625618829716737, 0.580781089094011]"
APEBEE_clean,0.0003399117,0.1533975059,0.2945023379,1.118416294,9.896850386649319e-06,DSFL,"[3.9117957074219677e-08, 1.0895712793384376, 0.8374787020991944, 3.394642827231227, 0.09432819848775144, 0.9284887371683093]"
APEBII_clean,0.0009569396,0.3436790806,0.5634093002,1.4711998318,5.332470698032859e-10,DSFL,"[0.46086395325689694, 1.1885821497745883, 1.2520563118433778, 1.9549392908501213, 0.20974585446894142, 0.7133377126495422]"
APEBUU_clean,0.0001034553,0.0590092173,0.1151216854,0.5033172466,8.933804283799299e-06,DSFL,"[0.323448476842669, 0.1330488751093111, 1.2035395734194594, 1.8276614142178982, 0.04283905724917812, 0.061343807662839256]"
APUPEH_clean,0.0002732133,0.1396726919,0.2784144349,1.3463443695,,DSFL,"[nan, nan, nan, nan, nan, nan]"
AQEGUY_clean,0.0005616044,0.2088206122,0.365613939,1.0132779197,9.944889536323643e-10,DSFL,"[0.046751674080886534, 2.7964578256625696, 1.684037300863093, 1.9619131206657305, 0.219977094797591, 1.0280845841982231]"
AQEQES_clean,0.0001145979,0.0578337376,0.1158989181,0.539888659,,DSFL,"[nan, nan, nan, nan, nan, nan]"
AQEQIW_clean,0.0001628668,0.0620742464,0.1236466871,0.5827020698,,DSFL,"[nan, nan, nan, nan, nan, nan]"
AQERUL_clean,0.0012927492,0.5223992718,0.8581980918,1.8615104559,9.423371875919918e-06,DSFL,"[6.172896972821406, 0.17137280624764833, 3.544911805669053, 7.518649825084218, 0.03383197504751929, 1.3650512135627098e-07]"
AQIQAU_clean,0.0001890982,0.0957792616,0.1875103831,0.8832427093,4.036472024444715e-06,DSFL,"[0.20698467537285792, 0.10998367651330294, 5.302485523219856, 0.9838987811113048, 0.1772736291818873, 3.066408233769386e-08]"
AQIXUU_clean,0.0001214501,0.0628150076,0.1212742578,0.4789903679,4.451490985556438e-06,DSFL,"[1.0839732837932945e-08, 0.3536191389023599, 0.8637318778952776, 1.3246354031573682, 0.09841409790536595, 0.7698798293713475]"
AQIXUV_clean,6.67327e-05,0.0336277383,0.0667688838,0.3242168313,5.637727292254063e-07,DSFL,"[0.025787128440325584, 0.09684936325896036, 4.66468069570957, 0.6254942146807343, 0.10449995507157264, 0.03359437195423322]"
AQOLEZ_clean,0.0002856108,0.1409632335,0.2793967709,1.2420909722,,DSFL,"[nan, nan, nan, nan, nan, nan]"
AQOLID_clean,0.0002291349,0.1182378392,0.2344331445,0.9892879363,,DSFL,"[nan, nan, nan, nan, nan, nan]"
AQOLOJ_clean,0.0006791147,0.3148964805,0.595901902,2.1432792866,5.167971358935304e-06,DSFL,"[2.013354864845353e-07, 1.0289847241258847, 0.896413828490266, 3.573576115298052, 0.18718516190943585, 0.6736609830670501]"
AQOLUP_clean,0.0002914716,0.1423849016,0.2745083498,1.2226075266,3.853697118027091e-06,DSFL,"[0.281006449373534, 0.16212941156084287, 4.027943699967586, 0.7263216282131925, 0.3492307929230297, 0.05332034234654524]"
AQOMAW_clean,0.0001953919,0.1023826378,0.2007529573,0.8768848904,6.8138823343368385e-06,DSFL,"[2.325122981726993e-35, 7.859716444044569, 9.904690470302908, 2.478642448311398, 0.08433176353136544, 0.49891875911881295]"
AQOMEA_clean,0.0002790685,0.1317120805,0.2612122844,1.1575928263,0.0004137592173593821,DSFL,"[1.4685932323096315e-08, 0.7621095914237569, 5.146922754449926e-05, 15.801463725728189, 0.017024790650962778, 1.837386990085563]"
AQOMEA01_clean,0.0002625311,0.1356293759,0.2672174259,1.1799555184,8.73071173030891e-05,DSFL,"[4.104311315156201e-07, 1.0849424256599038, 8.405185962999048e-11, 9.723068316283976, 0.028399190193782915, 1.182938458882666]"
AQUCOF_clean,0.000104509,0.0495734757,0.0975779237,0.4743229622,2.1818545538309477e-07,DSFL,"[0.007533004939590699, 1.03841148339952, 2.968410946107492, 1.8638928666770302, 0.05212017992751233, 0.10422299321311071]"
AQUCOG_clean,5.79661e-05,0.0300005654,0.0594366304,0.2939477532,1.5892978407551718e-06,DSFL,"[0.017008366887751043, 0.1389431100630665, 9.875106290793642, 0.5382419310641529, 0.10921594664693515, 0.00031111040032641397]"
AQUCUM_clean,6.06414e-05,0.0304562679,0.0620914767,0.2972946252,0.0003299315618391256,DSFL,"[1.6282364763085296e-97, 7.7073554840193275, 10.005221949435452, 1158.7616211259126, 5.3813777637670736e-05, 176.82039926447266]"
AQUDAS_clean,0.0001031155,0.0493226543,0.0988306377,0.4734799233,,DSFL,"[nan, nan, nan, nan, nan, nan]"
AQUDAT_clean,8.81563e-05,0.0417249346,0.0864500264,0.358213078,0.0010951599002417861,DSFL,"[5e-324, 1.4322637336062598, 1.4367772023694478e-05, 3944.608773442999, 2.260753180127093e-05, 1936.2985849411052]"
AQUDEX_clean,8.24688e-05,0.0424500911,0.0841906663,0.3640285486,0.00020994271094188562,DSFL,"[2.1212743065858435, 0.04117260714352358, 0.9721939543392111, 0.5510250305094024, 1.4525465679252409e-06, 0.024090100105010306]"
AQUDIB_clean,6.15332e-05,0.0288920757,0.0584396139,0.2872611434,,DSFL,"[nan, nan, nan, nan, nan, nan]"
AQUDOH_clean,9.24219e-05,0.0402774654,0.0777623675,0.3385442752,3.2885654527812903e-06,DSFL,"[0.007318753230073434, 1.3910763233220025, 1.01660219768258, 1.5280787947580228, 0.04952670324409314, 0.5863820050618537]"
ARADEE_clean,0.0001509341,0.0767380266,0.1531454357,0.7068389095,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ARAFEF_clean,0.0002209825,0.1200161589,0.2422874726,1.1134722348,0.0010482200503606758,DSFL,"[3.0421489228709012e-15, 8.668553088099163, 0.0014014225809651504, 7950.387233619352, 3.0957878817908374e-05, 646.2515293570675]"
ARAFIJ_clean,0.0002304262,0.1235348802,0.2421269297,1.1169191839,1.1756773806097319e-05,DSFL,"[8.50338885459723e-08, 6.8382517181992455, 1.1587183138836343, 0.2966791592306681, 0.8559618584457067, 0.07706661294074697]"
ARAFOP_clean,0.0002504468,0.1237161992,0.2411610285,0.9881543847,1.72675088165323e-06,DSFL,"[1.7270540932990063e-36, 7.858768482174116, 9.532542135046908, 17.673370453164814, 0.014367007135280578, 3.6122900607759822]"
ARAGOR_clean,0.0001525274,0.0819154098,0.1607063552,0.717415997,7.3921448310321225e-06,DSFL,"[3.6662322085289184e-29, 6.799072643460664, 9.983464402924493, 0.8476226180078105, 0.1973978279085816, 0.22382583767828562]"
ARINOF_clean,0.0002037352,0.0935589235,0.1823444178,0.7353304688,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ARINUL_clean,0.0001865896,0.0797504136,0.1585678793,0.6629759383,0.000574855815597712,DSFL,"[0.002417258924658832, 10.420653553126622, 15.160211895209839, 7553.177302186977, 2.1854487638702436e-05, 2004.7405919386315]"
AROFAP_clean,0.0002537735,0.1112125211,0.2201584963,0.9146794468,0.0006261546387330597,DSFL,"[0.0032627650252304383, 8.759683193519255, 19.981947744679328, 12965.633711262153, 1.7721785395788016e-05, 2572.5753040609698]"
AROFET_clean,0.0001741583,0.0806651535,0.1597529303,0.7492464677,1.4890545054433207e-10,DSFL,"[0.001514315710500647, 7.947643897820693, 9.67185778142022, 1.404249693101321, 0.11608592183476381, 0.18397264965132065]"
ARUYES_clean,0.0001980317,0.0902996745,0.1764811259,0.7403346066,1.974060533303509e-12,DSFL,"[0.0017927898969300777, 7.971244508620627, 10.21969290536474, 7.882381521245898, 0.02345273142047294, 2.001692245298513]"
ARUYUH_clean,0.0002280525,0.1022845708,0.1998970927,0.851827528,4.3730058699858055e-10,DSFL,"[0.002756210586553533, 7.301414691355561, 11.340017144701052, 2.7520305513781493, 0.07613694231704865, 0.641474188398149]"
ARUYUH01_clean,0.0002633704,0.1255983974,0.2484914464,1.0486287576,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ASACON_clean,6.03583e-05,0.0301371537,0.0582037558,0.2682584575,1.639943023661471e-06,DSFL,"[0.03099353666650653, 0.36160640940437816, 2.1540210156634467, 0.4309443147729334, 0.12168468568395781, 5.108055534862007e-07]"
ASADAA_clean,8.67877e-05,0.0373299699,0.0733259804,0.3400471446,4.688216211781768e-06,DSFL,"[0.002592432312666008, 1.6055831413641517, 1.2298883627729098, 2.1237654936443207, 0.03449479632178727, 0.4930304845777401]"
ASANAL_clean,0.0001593241,0.0890944424,0.1729570272,0.7305589256,1.242569305503132e-05,DSFL,"[3.931060060310351e-33, 7.623422398173651, 10.327222625565515, 0.783408006998128, 0.23511120517311526, 0.2979411861907382]"
ASEJOZ_clean,4.16915e-05,0.0283879715,0.0561310284,0.2517030328,4.013918041964503e-05,DSFL,"[1.682559898287748, 0.03432796269019707, 0.8677842419367526, 0.3344423787590906, 5.813905778939112e-08, 0.012356906959296804]"
ASEJOZ01_clean,5.99315e-05,0.0284040401,0.0553480107,0.2456477834,3.5540128398734725e-07,DSFL,"[0.0030630994570989786, 1.4293059328422328, 0.8699422935430322, 0.7555825133098182, 0.07259389814889866, 0.4024584943322528]"
ASEKAM_clean,7.65333e-05,0.0439407574,0.0862934484,0.3977489979,6.883025758318334e-06,DSFL,"[0.0060088004964999565, 0.980236443957785, 0.8702189191139613, 1.7904828715511203, 0.04714665986118839, 0.35569966407074527]"
ASINAT_clean,0.0002248888,0.1089643347,0.2140636317,0.9781004149,4.452026998913688e-07,DSFL,"[0.007199323051090109, 1.3210602535229459, 0.9969121488749526, 4.620991777680172, 0.04641967854054248, 0.4724638263725826]"
ASINEX_clean,0.0001963012,0.1038452561,0.2070806443,0.9585446196,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ASINIB_clean,0.0002199208,0.1019705637,0.1994815169,0.9326782112,2.3479529677210126e-06,DSFL,"[0.027016131063805907, 0.7876143376167197, 5.966972566960851, 0.9790277486272926, 0.20779900568616605, 0.12177852216992166]"
ASIQEA_clean,0.0001315745,0.0690217835,0.1381787963,0.6541737348,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ASIQIE_clean,0.0001644681,0.0705056513,0.1408541442,0.6726508133,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ASIVAB_clean,0.0002395437,0.1045408657,0.2085627201,1.0146439261,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ASIVEF_clean,0.0001740417,0.1208616532,0.2455610739,1.1171148326,0.00146821908982088,DSFL,"[3.2263084466614515e-15, 8.465422897923887, 0.0002486586664002602, 8035.215752531775, 3.105985543051771e-05, 712.5620857881596]"
ASOHUL_clean,0.0001156263,0.0441710989,0.0885807919,0.4227537749,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ASOSUY_clean,0.0003116072,0.1787403055,0.348910396,1.4922683136,2.7705645152441764e-05,DSFL,"[1.4031843327134144e-08, 1.077021844978939, 0.9370288697964423, 2.9218004393694867, 0.12554703420292215, 0.42337880718337645]"
ASOVEL_clean,0.0002128235,0.0930189128,0.1824907674,0.7915292505,1.422954473178292e-10,DSFL,"[0.0031293895043055485, 7.996531122145252, 10.008291896175182, 4.882713120049621, 0.03885628419976511, 1.0196978406989934]"
ASOYOY_clean,0.0002026773,0.1089313637,0.212755874,0.9571895433,1.08804887188699e-05,DSFL,"[1.1133675188796085e-08, 7.919838158943802, 9.478765661715723, 0.38569094746554494, 0.5819502387800111, 0.11668911562000198]"
ASUWUI_clean,0.0001838364,0.0929006371,0.1802367639,0.7687939379,4.2833866827143055e-06,DSFL,"[8.486050814051785e-21, 7.671030221372259, 10.326678492894393, 0.5921843032072048, 0.3249284922802861, 0.23243063584220394]"
ATAFIK_clean,0.0001285212,0.0685920308,0.135290425,0.6220835614,5.371120281772309e-06,DSFL,"[2.5388731112958527e-25, 7.395221094921349, 10.054469960097578, 0.788994095210339, 0.17651294644141458, 0.1782406231705437]"
ATAYAX_clean,0.0002649552,0.1392523799,0.2757797688,1.2258319919,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ATAYEB_clean,0.0002418704,0.1234578245,0.2455575914,1.1273902366,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ATEYED_clean,0.0002606551,0.1347859068,0.2700736718,1.3009333732,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ATEYUV_clean,0.0002705027,0.1303235937,0.2597182241,1.1924615057,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ATEZAC_clean,0.0001772571,0.1069817541,0.2132580249,1.0306649913,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ATEZEG_clean,0.000288544,0.1339573932,0.2672978992,1.2310117298,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ATEZIK_clean,0.0002711284,0.1211216599,0.236615752,1.1303310573,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ATIBAG_clean,2.39508e-05,0.0087691937,0.0175367908,0.0865039767,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ATIBOU_clean,1.43705e-05,0.0093871249,0.0183048137,0.0897580948,3.0694330727318283e-06,DSFL,"[0.002931259631657094, 0.879152309843351, 3.088752890084242, 0.1654561831583819, 0.1084138854042468, 3.3133339343855664e-05]"
ATIBOU01_clean,2.23541e-05,0.0094893151,0.0184852432,0.0910386653,2.8635456741700293e-09,DSFL,"[0.002407739450142926, 1.727010688059076, 2.7308545371655555, 1.6717810217136062, 0.01089923178697366, 0.022715216455935997]"
ATIBOU02_clean,1.1177e-05,0.0093072888,0.0187646695,0.0900119735,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ATIBUA_clean,1.75639e-05,0.0085009445,0.0166138858,0.081063947,4.5263328425118047e-07,DSFL,"[0.03376990895303697, 0.4782376903559494, 7.621021837303509e-07, 0.001304229077900687, 1.778868330958838, 1.5750426062320853]"
ATICAH_clean,2.07574e-05,0.008991138,0.0177268006,0.0875673931,1.0194034803302052e-08,DSFL,"[0.0012377009619553635, 2.510480064073775, 2.699469114393135, 1.4433509778211657, 0.012229059636844642, 0.1342534430385187]"
ATICEL_clean,2.23541e-05,0.0084099314,0.0167304465,0.0807334257,4.083883656101775e-06,DSFL,"[0.0019131794767703568, 7.612575768010301, 10.167385487135869, 0.2230909807248593, 0.07578594227946442, 0.14323590549909146]"
ATIJUJ_manual,6.97282e-05,0.0360190873,0.0720935996,0.3565220969,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ATIXUX_clean,0.0001770671,0.0988213667,0.1987111128,0.8018225382,0.00139979994114216,DSFL,"[2.446211937501249e-62, 8.052463124579074, 47.4727733594302, 12798.916757295596, 1.6236272844098973e-05, 3191.887237740307]"
ATOGEV_clean,0.0002018164,0.1073360344,0.2092310996,0.8534370135,9.218780569754678e-06,DSFL,"[2.6519343404384502e-37, 8.03328311416349, 10.160048082611493, 56.879618056060536, 0.00387247847543406, 13.296847174315806]"
ATOWIQ_clean,0.0001296223,0.0669498984,0.1327880367,0.638884865,2.8267648686091e-06,DSFL,"[1.9813478174094645e-24, 7.892573390903592, 9.852371280133216, 0.2637774002138807, 0.5128522354159286, 0.04488878484041166]"
ATOWOW_clean,0.000169506,0.0658431237,0.1304997052,0.6376119079,4.0202755512716074e-13,DSFL,"[0.005032970485077477, 7.335789092623467, 9.755165825847074, 0.014825543752707712, 9.115655012295312, 0.015113504050936324]"
ATULIM_clean,0.0001111286,0.0552640921,0.105485545,0.409188373,2.680860575606052e-06,DSFL,"[0.3006244242080646, 0.22428763502403556, 0.804340274867849, 1.5932399591128312, 0.03080324551658229, 0.6030052615142216]"
ATUZEW_clean,0.0002779808,0.129733647,0.2494340397,1.0910098418,3.30725103171884e-08,DSFL,"[0.05519356730535537, 0.4466046424798961, 3.9152364174663754, 1.293781896485212, 0.19589865820496358, 0.22097209564096398]"
AVAJUE_clean,0.0003850665,0.1865356083,0.3745644686,1.8130116673,,DSFL,"[nan, nan, nan, nan, nan, nan]"
AVAKAL_clean,0.0003940215,0.1627308877,0.3233842074,1.6228850902,0.0006299523934952328,DSFL,"[0.017884873492932853, 1.2683978785013905e-06, 3.4724279876635515, 1.5677145208680971, 0.2070147208190007, 1.8261545595914656e-11]"
AVAKEP_clean,0.0004125295,0.155111089,0.3095804654,1.5191245754,8.512467089000908e-05,DSFL,"[1.252097255557675e-07, 0.07926061059076926, 1.3697829647728175, 1.8203226699798478, 0.17111714347723395, 0.040293403991816135]"
AVAQIX_clean,0.0003023219,0.140376679,0.2711257927,1.0955167434,5.413784806900875e-06,DSFL,"[7.734838078511686e-08, 1.1528568766099376, 0.8548680384164992, 1.7570741942064494, 0.165920973406202, 0.4727995002304918]"
AVAQIX01_clean,0.0003242293,0.1418517762,0.2751961848,1.101104587,1.5789828443054677e-05,DSFL,"[2.192071516313365, 0.011152803510002493, 4.8289229484339025, 5.76518997045136, 0.04652417257383028, 1.3697497437522155]"
AVEHAM_clean,0.0001049301,0.0594982822,0.114165927,0.4771953613,1.0122178565590251e-05,DSFL,"[0.1591307683957926, 0.29501347828224495, 0.9910242860056632, 2.5416713882452284, 0.030783854967184127, 0.17406880909383707]"
AVELOD_clean,0.0001418745,0.0704667569,0.1383359591,0.6475411856,1.5371015418611312e-06,DSFL,"[5.002182693415958e-18, 7.751988370862243, 9.962892968773055, 0.10982112684887554, 1.3199573073408193, 0.05557256040356614]"
AVELUJ_clean,0.0001386804,0.0732740556,0.1444139154,0.6763209307,5.291814964764052e-06,DSFL,"[1.3568317129233648e-18, 7.89141539622725, 9.860145782838678, 0.25863278365887, 0.5771505373232274, 0.07258975164738617]"
AVEMAQ_clean,0.0001238596,0.0666533907,0.1337312915,0.615232752,,DSFL,"[nan, nan, nan, nan, nan, nan]"
AVEQID_clean,0.0001960973,0.1098963338,0.2203562092,1.0423159788,,DSFL,"[nan, nan, nan, nan, nan, nan]"
AVESOL_clean,0.0003001349,0.1751883737,0.3431174607,1.533007656,2.922350122845677e-05,DSFL,"[1.0769601571193261, 0.0879502750224238, 2.010051300591355, 1.5611160449943347, 0.16903271650658333, 0.01744796434772839]"
AVESUR_clean,0.0002316074,0.1096202451,0.2168498045,0.9718510431,0.00018671322396419569,DSFL,"[2.928214223550537e-10, 1.128500629315757, 0.9548741095343048, 5.3985851141007775, 0.04134904065910128, 0.7365437506390106]"
AVETAY_clean,0.0004956584,0.2267849401,0.434745484,1.7489021838,,DSFL,"[nan, nan, nan, nan, nan, nan]"
AVETEC_clean,0.0010807816,0.4278999114,0.7567060255,2.1404647471,9.289854483140497e-10,DSFL,"[0.0641252802123039, 3.576098203893022, 0.9802632371665733, 4.19125978687413, 0.2033860615451282, 1.025253444879454]"
AVIHIY_clean,8.02616e-05,0.0375549756,0.0743875966,0.3517923145,2.174782674619135e-06,DSFL,"[0.024042219478755313, 0.09440492038026033, 3.181249735228908, 0.6706814411995762, 0.10980487829406052, 0.1259405587709454]"
AVIMIC_clean,5.7198e-05,0.0277200007,0.0544186092,0.2384209552,1.228686980919115e-10,DSFL,"[0.00010164018699831139, 7.293499754288882, 10.19239907328971, 0.9361249982061437, 0.06036780073361878, 0.6439117516907622]"
AVIMOI_clean,0.0002089477,0.1150601234,0.2206417271,0.8601814932,1.5983592223377254e-05,DSFL,"[1.2789354023710156e-24, 7.46373701654462, 10.545867268916922, 1.2483397562090028, 0.19300641760084486, 0.4986353003834786]"
AVIMUO_clean,0.0001349611,0.062715126,0.1238508861,0.5383340194,,DSFL,"[nan, nan, nan, nan, nan, nan]"
AVIPAX_clean,0.0001930965,0.0950939135,0.1857343863,0.832832519,1.4940245064744909e-06,DSFL,"[3.8259833904139196e-05, 7.806931320013121, 9.790095336476039, 0.3768404144742297, 0.5196378565457245, 0.12636685293586916]"
AVIPOL_clean,0.0001429892,0.0797164663,0.1592129493,0.7382439562,,DSFL,"[nan, nan, nan, nan, nan, nan]"
AVITUU_clean,0.0003100862,0.1454081719,0.2873300152,1.3028538624,,DSFL,"[nan, nan, nan, nan, nan, nan]"
AVUCEA_clean,0.0001748836,0.0952358443,0.1905630457,0.8816271787,,DSFL,"[nan, nan, nan, nan, nan, nan]"
